fullName,Player_learned_embedding,Total_Runs_Scored_per_match,Total_Runs_Scored_per_T20_match,strike_rate_Global,strike_rate_T20,avg_fours_per_T20_match,avg_sixes_per_T20_match,avg_fantasy_point_scored_in_T20_match,Balls_Played,Avg_Balls_Thrown_per_T20_match,avg_dot_balls_per_T20_match,avg_median_overs_per_T20_match,avg_run_conceded_per_T20,avg_wickets_taken_per_match,avg_economyRate_per_match,avg_fielding_FP,total_centuries,total_halftcenturies
Mitchell Marsh,,18.875,18.875,104.3878125,104.3878125,1.21875,1.09375,52.3421052631579,15.09375,16.516129032258064,5.806451612903226,3.0,22.322580645161292,1.1612903225806452,8.577741935483871,8.6,0.0,3.0
Mitchell McClenaghan,,3.5416666666666665,3.5416666666666665,73.12958333333334,73.12958333333334,0.20833333333333334,0.2916666666666667,40.375,2.9166666666666665,22.75,9.535714285714286,4.0,32.19642857142857,1.2678571428571428,8.560714285714285,7.0,0.0,0.0
Mitchell Santner,,7.0,7.0,113.61,113.61,0.375,0.375,34.93333333333333,6.75,20.8,7.6,4.0,23.866666666666667,0.8666666666666667,7.072,7.6,0.0,0.0
Mitchell Starc,,8.0,8.0,90.6175,90.6175,0.8333333333333334,0.0,53.38461538461539,8.166666666666666,22.307692307692307,9.846153846153847,4.0,26.653846153846153,1.3076923076923077,7.321538461538462,9.571428571428571,0.0,0.0
Mithun Manhas,,13.526315789473685,13.526315789473685,98.2421052631579,98.2421052631579,1.131578947368421,0.2631578947368421,20.55263157894737,12.368421052631579,14.0,5.0,3.0,14.0,0.0,6.663333333333334,12.0,0.0,0.0
Moeen Ali,,19.884615384615383,19.884615384615383,116.88403846153847,116.88403846153847,1.6923076923076923,1.1346153846153846,48.327586206896555,13.903846153846153,14.791666666666666,5.4375,2.05,17.125,0.6875,7.873333333333334,11.176470588235293,0.0,5.0
Mohammad Ashraful,,2.0,2.0,20.0,20.0,0.0,0.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
Mohammad Asif,,1.5,1.5,30.0,30.0,0.0,0.0,31.625,3.0,24.0,8.875,4.0,37.0,1.0,9.25,0.0,0.0,0.0
Mohammad Hafeez,,8.0,8.0,83.80375,83.80375,0.875,0.25,22.125,10.375,15.0,6.25,2.5,17.0,0.5,8.8325,14.0,0.0,0.0
Mohammad Kaif,,11.772727272727273,11.772727272727273,98.22363636363637,98.22363636363637,1.0,0.2727272727272727,20.5,11.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,11.454545454545455,0.0,0.0
Mohammad Nabi,,12.857142857142858,12.857142857142858,154.8192857142857,154.8192857142857,1.1428571428571428,0.6428571428571429,45.8235294117647,8.5,20.176470588235293,7.882352941176471,4.0,24.0,0.7647058823529411,8.07294117647059,19.6,0.0,0.0
Mohammed Shami,,2.96,2.96,65.9992,65.9992,0.24,0.08,39.845454545454544,3.16,22.054545454545455,9.4,4.0,31.01818181818182,1.1545454545454545,8.51009090909091,10.416666666666666,0.0,0.0
Mohammed Siraj,,4.409090909090909,4.409090909090909,65.01772727272727,65.01772727272727,0.45454545454545453,0.09090909090909091,36.34177215189873,5.045454545454546,20.68354430379747,9.164556962025317,4.0,29.443037974683545,0.9873417721518988,8.71,9.333333333333334,0.0,0.0
Mohit Rathee,,1.0,1.0,50.0,50.0,0.0,0.0,-1.0,2.0,12.0,3.0,2.0,29.0,0.0,14.5,0.0,0.0,0.0
Mohit Sharma,,4.357142857142857,4.357142857142857,80.90428571428572,80.90428571428572,0.2857142857142857,0.14285714285714285,39.77,4.214285714285714,20.19,7.48,4.0,28.31,1.19,8.4054,9.391304347826088,0.0,0.0
Mohnish  Mishra,,13.941176470588236,13.941176470588236,92.35117647058824,92.35117647058824,1.411764705882353,0.47058823529411764,21.941176470588236,12.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Mohnish Parmar,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,4.0,3.0,33.0,0.0,11.0,0.0,0.0,0.0
Mohsin Khan,,5.75,5.75,94.64,94.64,0.5,0.25,44.61538461538461,5.75,19.846153846153847,10.0,4.0,23.384615384615383,1.3076923076923077,7.685384615384615,8.0,0.0,0.0
Moises Henriques,,18.51851851851852,18.51851851851852,121.32074074074073,121.32074074074073,1.6111111111111112,0.5185185185185185,45.95161290322581,14.592592592592593,15.833333333333334,5.25,3.0,21.483333333333334,0.7,8.690666666666667,9.652173913043478,0.0,5.0
Monu Kumar,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,4.0,2.0,20.0,0.0,10.0,0.0,0.0,0.0
Morne Morkel,,5.478260869565218,5.478260869565218,101.76173913043478,101.76173913043478,0.4782608695652174,0.17391304347826086,39.285714285714285,3.9130434782608696,23.271428571428572,10.542857142857143,4.0,29.84285714285714,1.1,7.7338571428571425,10.333333333333334,0.0,0.0
Morne van Wyk,,33.4,33.4,103.68599999999999,103.68599999999999,3.8,0.2,57.6,26.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0
Mujeeb Ur Rahman,,1.7142857142857142,1.7142857142857142,47.61857142857143,47.61857142857143,0.2857142857142857,0.0,33.94736842105263,2.142857142857143,22.842105263157894,8.0,4.0,31.157894736842106,1.0,8.236842105263158,9.333333333333334,0.0,0.0
Mukesh Choudhary,,3.0,3.0,100.0,100.0,0.5,0.0,40.23076923076923,3.0,21.0,9.153846153846153,3.3,32.61538461538461,1.2307692307692308,9.266153846153847,8.0,0.0,0.0
Mukesh Kumar,,2.3333333333333335,2.3333333333333335,61.90333333333333,61.90333333333333,0.0,0.0,23.8,3.0,18.6,6.5,3.5,32.6,0.7,10.55,7.0,0.0,0.0
Munaf Patel,,2.6,2.6,39.205333333333336,39.205333333333336,0.3333333333333333,0.0,40.375,2.7333333333333334,21.50793650793651,9.714285714285714,4.0,26.952380952380953,1.1746031746031746,7.467777777777778,9.818181818181818,0.0,0.0
Murali Kartik,,7.0625,7.0625,81.189375,81.189375,0.4375,0.0625,25.875,6.75,20.90909090909091,7.363636363636363,4.0,25.236363636363638,0.5636363636363636,7.39509090909091,9.333333333333334,0.0,0.0
Murali Vijay,,24.70754716981132,24.70754716981132,102.22292452830187,102.22292452830187,2.330188679245283,0.8584905660377359,38.9622641509434,20.27358490566038,9.0,2.0,1.0,12.25,0.0,9.5825,10.914285714285715,2.0,13.0
Murugan Ashwin,,2.6923076923076925,2.6923076923076925,65.98846153846154,65.98846153846154,0.15384615384615385,0.07692307692307693,28.5,3.8461538461538463,19.772727272727273,6.7727272727272725,4.0,26.40909090909091,0.7954545454545454,8.381363636363636,9.333333333333334,0.0,0.0
Musavir Khote,,8.0,8.0,121.42666666666666,121.42666666666666,0.6666666666666666,0.3333333333333333,29.333333333333332,7.333333333333333,15.0,3.0,2.5,25.5,1.0,10.33,0.0,0.0,0.0
Mustafizur Rahman,,1.4444444444444444,1.4444444444444444,34.17888888888889,34.17888888888889,0.0,0.1111111111111111,33.083333333333336,2.5555555555555554,22.75,8.479166666666666,4.0,30.083333333333332,0.9791666666666666,8.06,8.8,0.0,0.0
Muttiah Muralitharan,,2.2222222222222223,2.2222222222222223,62.5,62.5,0.1111111111111111,0.0,35.515151515151516,3.3333333333333335,23.09090909090909,9.712121212121213,4.0,25.696969696969695,0.9545454545454546,6.788181818181818,7.647058823529412,0.0,0.0
Naman Ojha,,16.53191489361702,16.53191489361702,108.13148936170214,108.13148936170214,1.2872340425531914,0.8404255319148937,31.257425742574256,13.96808510638298,0.0,0.0,0.0,0.0,0.0,0.0,12.646153846153846,0.0,6.0
Naman Patel,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Narayan Jagadeesan,,16.2,16.2,76.054,76.054,2.1,0.2,24.9,14.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Nathan Coulter-Nile,,4.823529411764706,4.823529411764706,104.42823529411764,104.42823529411764,0.4117647058823529,0.23529411764705882,46.026315789473685,4.235294117647059,22.55263157894737,10.18421052631579,4.0,28.94736842105263,1.263157894736842,7.761578947368421,9.454545454545455,0.0,0.0
Nathan Ellis,,3.8,3.8,60.0,60.0,0.0,0.2,37.333333333333336,5.0,22.0,7.2,4.0,32.266666666666666,1.1333333333333333,8.688666666666668,8.0,0.0,0.0
Nathan McCullum,,13.0,13.0,138.54000000000002,138.54000000000002,0.0,0.5,23.0,11.0,15.0,5.5,2.5,17.0,0.0,6.665,8.0,0.0,0.0
Nathan Rimmington,,1.0,1.0,100.0,100.0,0.0,0.0,7.0,1.0,18.0,10.0,3.0,19.0,0.0,6.33,0.0,0.0,0.0
Nathu Singh,,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,12.0,8.0,2.0,7.5,0.5,3.75,0.0,0.0,0.0
Navdeep Saini,,4.714285714285714,4.714285714285714,73.55285714285715,73.55285714285715,0.42857142857142855,0.0,26.28125,5.285714285714286,20.5625,8.875,4.0,30.4375,0.71875,9.3728125,8.444444444444445,0.0,0.0
Naveen-ul-Haq,,5.333333333333333,5.333333333333333,62.22,62.22,0.6666666666666666,0.0,57.0,7.0,24.0,9.714285714285714,4.0,31.285714285714285,1.5714285714285714,7.821428571428571,7.333333333333333,0.0,0.0
Nayan Doshi,,0.0,0.0,0.0,0.0,0.0,0.0,16.5,13.0,14.0,6.0,2.0,19.75,0.5,9.75,0.0,0.0,0.0
Nehal Wadhera,,24.1,24.1,139.97,139.97,2.3,1.2,37.63636363636363,16.6,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,0.0,2.0
Nic Maddinson,,6.666666666666667,6.666666666666667,91.26666666666667,91.26666666666667,1.3333333333333333,0.0,14.666666666666666,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Nicholas Pooran,,21.52542372881356,21.52542372881356,136.10423728813558,136.10423728813558,1.305084745762712,1.5423728813559323,37.39344262295082,13.728813559322035,0.0,0.0,0.0,0.0,0.0,0.0,10.206896551724139,0.0,6.0
Nikhil Naik,,7.75,7.75,47.245,47.245,0.5,0.0,18.25,12.5,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
Niraj Patel,,20.166666666666668,20.166666666666668,98.48166666666667,98.48166666666667,2.3333333333333335,0.16666666666666666,23.125,19.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
Nitin Saini,,14.0,14.0,83.003,83.003,1.6,0.0,33.4,14.1,0.0,0.0,0.0,0.0,0.0,0.0,14.444444444444445,0.0,1.0
Nitish Kumar Reddy,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,5.0,2.5,27.0,0.0,10.58,8.0,0.0,0.0
Nitish Rana,,26.2020202020202,26.2020202020202,118.38727272727273,118.38727272727273,2.313131313131313,1.3232323232323233,41.50961538461539,19.373737373737374,7.782608695652174,2.5217391304347827,1.0,10.956521739130435,0.43478260869565216,9.17608695652174,9.272727272727273,0.0,18.0
Noor Ahmad,,2.6666666666666665,2.6666666666666665,57.776666666666664,57.776666666666664,0.3333333333333333,0.0,40.07692307692308,3.0,21.76923076923077,7.923076923076923,4.0,28.384615384615383,1.2307692307692308,8.03923076923077,8.0,0.0,0.0
Nuwan Kulasekara,,5.0,5.0,166.66,166.66,1.0,0.0,41.4,3.0,20.4,9.4,4.0,24.0,1.0,6.9319999999999995,10.0,0.0,0.0
Nuwan Zoysa,,5.5,5.5,96.425,96.425,0.5,0.0,25.333333333333332,4.5,22.0,8.333333333333334,4.0,33.0,0.6666666666666666,9.276666666666666,0.0,0.0,0.0
Obed McCoy,,8.0,8.0,160.0,160.0,0.0,1.0,43.625,5.0,20.125,6.25,3.7,31.25,1.375,9.9025,8.0,0.0,0.0
Odean Smith,,8.5,8.5,102.835,102.835,0.16666666666666666,0.8333333333333334,41.333333333333336,7.333333333333333,15.0,6.0,2.5,29.666666666666668,1.0,11.526666666666666,11.0,0.0,0.0
Oshane Thomas,,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.0,15.0,5.5,2.5,19.75,1.25,8.5,8.0,0.0,0.0
Owais Shah,,23.0,23.0,119.06409090909091,119.06409090909091,1.5454545454545454,1.0454545454545454,35.21739130434783,17.681818181818183,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,0.0,4.0
PM Sarvesh Kumar,,1.0,1.0,50.0,50.0,0.0,0.0,17.0,2.0,15.0,5.5,2.5,21.0,0.5,8.5,0.0,0.0,0.0
Padmanabhan Prasanth,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,3.0,1.0,18.0,0.0,18.0,0.0,0.0,0.0
Paidikalva Vijaykumar,,0.5,0.5,50.0,50.0,0.0,0.0,15.444444444444445,0.5,16.88888888888889,7.666666666666667,3.0,22.11111111111111,0.4444444444444444,8.39,0.0,0.0,0.0
Palani  Amarnath,,0.0,0.0,0.0,0.0,0.0,0.0,34.5,0.0,22.0,5.666666666666667,4.0,39.333333333333336,1.1666666666666667,10.803333333333333,8.0,0.0,0.0
Pankaj Singh,,1.4,1.4,60.66600000000001,60.66600000000001,0.0,0.0,21.88235294117647,2.4,17.647058823529413,6.764705882352941,3.0,27.529411764705884,0.6470588235294118,10.004705882352942,8.0,0.0,0.0
Paras Dogra,,10.583333333333334,10.583333333333334,79.29916666666666,79.29916666666666,0.3333333333333333,0.4166666666666667,18.076923076923077,11.5,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0
Pardeep Sahu,,9.5,9.5,125.0,125.0,0.5,0.5,25.4,6.5,21.0,5.4,4.0,29.2,0.6,8.692,0.0,0.0,0.0
Parthiv Patel,,20.78832116788321,20.78832116788321,101.25277372262774,101.25277372262774,2.664233576642336,0.35766423357664234,37.52554744525548,17.21167883211679,0.0,0.0,0.0,0.0,0.0,0.0,12.271604938271604,0.0,13.0
Parvez Rasool,,3.4,3.4,63.222,63.222,0.2,0.0,18.0,4.0,18.0,5.636363636363637,4.0,24.636363636363637,0.36363636363636365,9.241818181818182,8.0,0.0,0.0
Parvinder Awana,,0.7142857142857143,0.7142857142857143,14.285714285714286,14.285714285714286,0.0,0.0,38.666666666666664,2.0,22.636363636363637,9.303030303030303,4.0,31.181818181818183,1.1818181818181819,8.371818181818181,8.8,0.0,0.0
Pat Cummins,,12.225806451612904,12.225806451612904,119.1974193548387,119.1974193548387,0.7741935483870968,0.8387096774193549,48.285714285714285,8.03225806451613,22.69047619047619,8.857142857142858,4.0,32.30952380952381,1.0714285714285714,8.56047619047619,9.4,0.0,3.0
Paul Collingwood,,29.0,29.0,109.43285714285715,109.43285714285715,1.2857142857142858,1.8571428571428572,54.75,22.285714285714285,16.8,4.6,3.0,18.8,0.8,6.9319999999999995,12.0,0.0,3.0
Paul Valthaty,,21.956521739130434,21.956521739130434,93.34304347826087,93.34304347826087,2.608695652173913,0.8695652173913043,42.0,18.17391304347826,15.1,4.6,2.05,20.5,0.7,9.209,8.0,1.0,2.0
Pawan Negi,,10.428571428571429,10.428571428571429,119.7162857142857,119.7162857142857,0.7714285714285715,0.45714285714285713,35.916666666666664,8.257142857142858,17.047619047619047,5.928571428571429,3.0,22.357142857142858,0.8095238095238095,8.225952380952382,9.333333333333334,0.0,0.0
Pawan Suyal,,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,19.2,7.8,3.0,30.2,0.4,9.314,8.0,0.0,0.0
Peter Handscomb,,6.0,6.0,50.0,50.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phil Salt,,24.22222222222222,24.22222222222222,115.81444444444443,115.81444444444443,2.6666666666666665,1.1111111111111112,43.111111111111114,14.777777777777779,0.0,0.0,0.0,0.0,0.0,0.0,8.285714285714286,0.0,2.0
Pinal Shah,,9.2,9.2,86.598,86.598,0.9,0.2,20.333333333333332,9.1,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0
Piyush Chawla,,7.0813953488372094,7.0813953488372094,99.53395348837209,99.53395348837209,0.6395348837209303,0.22093023255813954,38.91160220994475,6.372093023255814,20.22222222222222,7.183333333333334,4.0,26.644444444444446,0.9944444444444445,8.305,9.526315789473685,0.0,0.0
Prabhsimran Singh,,21.1,21.1,113.123,113.123,2.2,1.05,33.6,15.2,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
Pradeep Sangwan,,1.7333333333333334,1.7333333333333334,53.629333333333335,53.629333333333335,0.06666666666666667,0.0,30.547619047619047,2.933333333333333,20.38095238095238,8.047619047619047,4.0,29.523809523809526,0.9047619047619048,9.09142857142857,8.0,0.0,0.0
Pragyan Ojha,,0.6956521739130435,0.6956521739130435,40.0,40.0,0.0,0.0,33.522222222222226,1.9565217391304348,21.1,7.866666666666666,4.0,25.91111111111111,0.9888888888888889,7.573222222222222,8.666666666666666,0.0,0.0
Prasanth Parameswaran,,0.5,0.5,50.0,50.0,0.0,0.0,34.5,1.0,19.25,8.25,3.15,28.0,1.125,9.4075,0.0,0.0,0.0
Prashant Chopra,,8.0,8.0,133.33,133.33,2.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prashant Solanki,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,18.0,6.0,3.0,19.0,1.0,7.25,0.0,0.0,0.0
Prasidh Krishna,,0.9,0.9,18.380000000000003,18.380000000000003,0.0,0.0,31.92156862745098,2.4,22.45098039215686,9.647058823529411,4.0,33.3921568627451,0.9607843137254902,8.99,8.666666666666666,0.0,0.0
Praveen Dubey,,11.5,11.5,66.92,66.92,1.0,0.0,20.0,16.5,16.5,5.0,3.0,22.75,0.25,8.1625,7.0,0.0,0.0
Praveen Kumar,,5.762711864406779,5.762711864406779,88.00661016949154,88.00661016949154,0.3728813559322034,0.288135593220339,30.85,5.322033898305085,21.210084033613445,9.638655462184873,4.0,27.319327731092436,0.7563025210084033,7.911176470588235,8.6,0.0,0.0
Pravin Tambe,,3.0,3.0,63.281666666666666,63.281666666666666,0.16666666666666666,0.0,29.424242424242426,6.5,20.0,6.515151515151516,4.0,25.848484848484848,0.8484848484848485,8.087878787878788,8.0,0.0,0.0
Prayas Ray Barman,,19.0,19.0,79.16,79.16,2.0,0.0,19.0,24.0,24.0,2.0,4.0,56.0,0.0,14.0,0.0,0.0,0.0
Prerak Mankad,,16.166666666666668,16.166666666666668,120.37,120.37,2.1666666666666665,0.3333333333333333,28.333333333333332,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
Prithvi Raj,,0.0,0.0,0.0,0.0,0.0,0.0,17.5,1.0,15.0,4.0,2.5,28.5,0.5,11.83,0.0,0.0,0.0
Prithvi Shaw,,23.859154929577464,23.859154929577464,120.2618309859155,120.2618309859155,2.9295774647887325,0.7887323943661971,37.80281690140845,16.366197183098592,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,13.0
Priyam Garg,,14.368421052631579,14.368421052631579,95.97473684210526,95.97473684210526,0.8421052631578947,0.47368421052631576,23.761904761904763,12.68421052631579,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,1.0
Quinton de Kock,,30.28125,30.28125,116.48322916666666,116.48322916666666,2.9895833333333335,1.1875,52.208333333333336,22.5625,0.0,0.0,0.0,0.0,0.0,0.0,15.11111111111111,2.0,20.0
RP Singh,,1.7333333333333334,1.7333333333333334,64.944,64.944,0.06666666666666667,0.03333333333333333,38.1219512195122,2.533333333333333,21.646341463414632,9.634146341463415,4.0,28.51219512195122,1.0975609756097562,8.067926829268293,9.047619047619047,0.0,0.0
Raghav Goyal,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,24.0,7.0,4.0,33.0,0.0,8.25,8.0,0.0,0.0
Rahil Shaikh,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,1.0,11.0,0.0,11.0,0.0,0.0,0.0
Rahmanullah Gurbaz,,20.636363636363637,20.636363636363637,93.91363636363636,93.91363636363636,1.5454545454545454,1.3636363636363635,38.18181818181818,15.454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,2.0
Rahul Chahar,,4.909090909090909,4.909090909090909,66.74681818181818,66.74681818181818,0.45454545454545453,0.18181818181818182,34.89705882352941,4.954545454545454,21.735294117647058,7.852941176470588,4.0,27.38235294117647,0.9558823529411765,7.821911764705882,9.571428571428571,0.0,0.0
Rahul Dravid,,26.51219512195122,26.51219512195122,104.75987804878048,104.75987804878048,3.268292682926829,0.34146341463414637,37.06818181818182,22.951219512195124,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,11.0
Rahul Sharma,,3.3,3.3,51.765,51.765,0.25,0.15,33.61363636363637,3.75,21.09090909090909,7.818181818181818,4.0,24.681818181818183,0.9090909090909091,7.16409090909091,8.88888888888889,0.0,0.0
Rahul Shukla,,4.75,4.75,66.6625,66.6625,0.5,0.0,28.0,5.75,17.142857142857142,6.285714285714286,3.0,29.714285714285715,0.7142857142857143,10.70142857142857,16.0,0.0,0.0
Rahul Tewatia,,14.732142857142858,14.732142857142858,128.1157142857143,128.1157142857143,1.0714285714285714,0.75,33.06578947368421,11.125,16.21153846153846,5.1923076923076925,3.0,21.365384615384617,0.6153846153846154,8.543653846153846,10.518518518518519,0.0,1.0
Rahul Tripathi,,23.804597701149426,23.804597701149426,125.51747126436783,125.51747126436783,2.3563218390804597,0.896551724137931,37.68181818181818,17.126436781609197,6.0,0.0,1.0,12.0,0.0,12.0,9.555555555555555,0.0,11.0
Raiphi Gomez,,5.555555555555555,5.555555555555555,95.30666666666667,95.30666666666667,0.5555555555555556,0.1111111111111111,22.615384615384617,5.666666666666667,10.666666666666666,4.222222222222222,1.0,14.333333333333334,0.5555555555555556,9.017777777777777,10.0,0.0,0.0
Rajagopal Sathish,,10.8,10.8,103.618,103.618,0.88,0.24,20.93103448275862,9.24,9.928571428571429,2.2142857142857144,1.55,16.571428571428573,0.21428571428571427,9.817142857142857,10.444444444444445,0.0,0.0
Rajat Bhatia,,6.979591836734694,6.979591836734694,121.3157142857143,121.3157142857143,0.4897959183673469,0.2653061224489796,32.85263157894737,5.795918367346939,17.978021978021978,5.131868131868132,3.0,22.197802197802197,0.7802197802197802,7.775054945054944,8.714285714285714,0.0,0.0
Rajat Patidar,,36.72727272727273,36.72727272727273,126.57545454545453,126.57545454545453,2.727272727272727,1.9090909090909092,56.36363636363637,25.454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0
Rajesh Bishnoi,,6.333333333333333,6.333333333333333,59.52333333333333,59.52333333333333,0.3333333333333333,0.6666666666666666,14.666666666666666,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Raju Bhatkal,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,12.0,0.0,2.0,35.0,0.0,17.5,8.0,0.0,0.0
Rajvardhan Hangargekar,,0.0,0.0,0.0,0.0,0.0,0.0,41.5,0.0,18.0,7.0,3.0,30.0,1.5,10.5,0.0,0.0,0.0
Raj Bawa,,5.5,5.5,42.305,42.305,0.5,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramandeep Singh,,11.25,11.25,143.7475,143.7475,0.75,0.25,47.2,10.0,12.0,4.333333333333333,2.0,18.0,2.0,8.72,12.0,0.0,0.0
Ramesh Powar,,6.7,6.7,88.522,88.522,0.6,0.1,23.037037037037038,6.4,16.384615384615383,6.6923076923076925,3.0,20.26923076923077,0.5,7.996153846153846,10.0,0.0,0.0
Ramnaresh Sarwan,,18.25,18.25,93.89,93.89,1.5,0.25,27.25,18.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
Ranadeb Bose,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,2.0,24.0,0.0,12.0,0.0,0.0,0.0
Rashid Khan,,8.51923076923077,8.51923076923077,113.97057692307693,113.97057692307693,0.5384615384615384,0.6730769230769231,53.174311926605505,5.115384615384615,23.825688073394495,9.36697247706422,4.0,26.46788990825688,1.275229357798165,6.678165137614679,10.628571428571428,0.0,1.0
Rasikh Salam,,6.0,6.0,120.83,120.83,0.5,0.0,11.0,5.0,16.0,5.333333333333333,3.0,23.333333333333332,0.0,8.833333333333334,8.0,0.0,0.0
Rassie van der Dussen,,7.333333333333333,7.333333333333333,93.33333333333333,93.33333333333333,0.6666666666666666,0.0,15.333333333333334,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
Ravi Bishnoi,,2.3333333333333335,2.3333333333333335,71.72583333333334,71.72583333333334,0.16666666666666666,0.0,38.13725490196079,3.6666666666666665,22.529411764705884,8.215686274509803,4.0,28.49019607843137,1.0392156862745099,7.67843137254902,10.4,0.0,0.0
Ravi Bopara,,24.136363636363637,24.136363636363637,93.40227272727272,93.40227272727272,1.7727272727272727,0.7272727272727273,45.458333333333336,20.59090909090909,14.714285714285714,4.714285714285714,2.5,20.857142857142858,0.7857142857142857,8.320714285714285,8.0,0.0,3.0
Ravi Rampaul,,7.285714285714286,7.285714285714286,67.74142857142857,67.74142857142857,0.42857142857142855,0.2857142857142857,47.5,7.142857142857143,21.833333333333332,11.166666666666666,4.0,24.833333333333332,1.1666666666666667,7.098333333333334,18.0,0.0,0.0
Ravichandran Ashwin,,8.4,8.4,102.85082352941176,102.85082352941176,0.6588235294117647,0.2823529411764706,36.4030612244898,7.070588235294117,21.61855670103093,7.819587628865979,4.0,25.2680412371134,0.8814432989690721,7.265927835051546,9.347826086956522,0.0,1.0
Ravindra Jadeja,,15.560693641618498,15.560693641618498,127.67890173410404,127.67890173410404,1.115606936416185,0.5722543352601156,43.74324324324324,12.098265895953757,18.00507614213198,6.020304568527918,3.0,22.81725888324873,0.7715736040609137,8.04020304568528,10.906976744186046,0.0,2.0
Ravisrinivasan Sai Kishore,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,19.2,5.4,4.0,24.2,1.2,7.4,12.0,0.0,0.0
Ray Price,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,3.0,33.0,0.0,11.0,0.0,0.0,0.0
Reece Topley,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,12.0,7.0,2.0,14.0,1.0,7.0,0.0,0.0,0.0
Reetinder Sodhi,,4.0,4.0,200.0,200.0,1.0,0.0,14.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
Richard Levi,,13.833333333333334,13.833333333333334,55.498333333333335,55.498333333333335,1.6666666666666667,0.6666666666666666,24.833333333333332,12.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0
Ricky Bhui,,3.5,3.5,29.165,29.165,0.0,0.0,4.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricky Ponting,,10.11111111111111,10.11111111111111,48.102222222222224,48.102222222222224,0.5555555555555556,0.2222222222222222,17.555555555555557,14.222222222222221,0.0,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0
Rilee Rossouw,,18.714285714285715,18.714285714285715,99.15142857142857,99.15142857142857,1.4285714285714286,1.0,31.142857142857142,13.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0
Riley Meredith,,0.0,0.0,0.0,0.0,0.0,0.0,31.055555555555557,1.0,21.555555555555557,8.666666666666666,4.0,34.0,1.0555555555555556,9.452222222222222,8.0,0.0,0.0
