player_id,name,matches,strike rate in all matches combined,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
3f61a062,BTJ Wheal,22,,18,1,0,8,19,185,0,641,9.364,22,438,3,0,0,6,0,0,2,38.772
ff014c34,HG Munsey,67,129.415,1988,219,90,132,1362,0,0,0,0.0,0,0,0,2,13,28,0,0,0,58.864
e6d298e8,CD de Lange,6,,34,2,2,22,20,57,0,131,5.583,7,138,2,0,0,3,0,0,1,61.667
abbdca1a,PM Seelaar,64,,557,40,11,96,502,309,2,1081,0.0,44,892,3,0,1,28,0,0,3,42.281
d99cc23a,T van der Gugten,44,,166,8,9,40,119,349,1,1073,7.971,50,835,3,0,0,12,0,1,4,49.568
634a7b21,BN Cooper,50,0.0,1127,109,32,91,906,0,0,0,0.0,0,0,0,0,9,31,0,0,0,42.901
72253b87,Kaleemullah,39,,99,3,6,14,101,347,2,882,7.631,33,731,3,0,0,5,0,0,1,38.59
c5d7b244,Mohammad Nadeem,53,,573,37,16,77,515,280,0,956,8.447,30,729,4,0,2,17,0,1,2,42.019
b481216d,A Poulose,3,33.333,9,2,0,9,14,0,0,0,0.0,0,0,0,0,0,2,0,0,0,9.667
dcdb87f2,Bilal Khan,68,,27,1,0,6,46,720,6,1731,7.113,95,1478,4,0,0,10,0,0,1,55.173
91052c96,PW Borren,30,115.321,485,51,13,57,375,96,0,411,0.0,10,346,1,0,1,24,0,2,2,48.565
07ff32f5,Khurram Nawaz,21,104.88,227,16,11,58,189,0,0,0,0.0,0,0,0,0,1,5,0,0,0,20.142
b858be20,AV Lalcheta,12,93.674,55,3,3,20,53,110,2,263,7.379,6,228,1,0,0,5,0,0,0,37.75
34464143,Zeeshan Maqsood,65,98.388,1192,119,42,102,999,396,1,1094,7.292,48,998,4,1,5,12,0,0,1,62.093
b3b39bed,Aqib Ilyas,47,119.935,1181,108,41,67,971,296,2,702,0.0,45,696,4,0,9,19,0,1,0,82.17
b699df47,MP O'Dowd,74,111.364,1917,201,48,133,1581,38,0,132,9.902,4,94,1,1,13,25,0,1,2,48.853
b03db6fa,MJG Rippon,14,91.827,152,11,3,42,136,103,1,288,7.566,15,250,3,0,0,3,0,1,2,59.429
0d677597,W Barresi,38,108.693,750,65,21,75,642,14,0,50,0.0,2,34,1,0,4,24,1,1,3,39.947
05c2ca46,RE van der Merwe,56,87.067,450,35,13,75,347,439,0,1140,6.649,60,1063,4,0,2,21,0,1,3,57.803
3bf7c034,Sultan Ahmed,11,64.453,62,6,0,37,57,0,0,0,0.0,0,0,0,0,0,11,3,1,1,20.909
18261c22,SJ Myburgh,37,91.575,741,87,23,71,635,0,0,0,0.0,0,0,0,0,4,9,0,1,0,37.326
4557dc54,PA van Meekeren,66,,113,7,5,24,101,642,3,1651,7.497,80,1347,4,0,0,21,0,0,1,50.378
c63671e9,Naseem Khushi,45,133.667,612,39,47,69,371,0,0,0,0.0,0,0,0,0,2,17,4,1,2,30.267
96503059,Ahsan Malik,24,,22,1,1,11,21,165,1,590,7.864,30,447,5,0,0,10,0,2,2,47.959
934b36a6,Khawar Ali,33,83.736,452,47,14,72,444,203,0,668,7.419,38,596,4,0,2,13,0,1,2,68.152
d7bfcc0b,Mehran Khan,40,,262,14,12,29,248,192,0,531,0.0,25,444,3,0,0,9,0,2,0,35.526
881b3f8e,TP Visee,30,0.0,491,67,17,78,333,0,0,0,0.0,0,0,0,0,3,5,0,1,0,32.435
45642393,Muhammad Usman,35,101.985,664,61,14,89,582,0,0,0,0.0,0,0,0,0,2,9,0,0,0,32.399
ced0ec25,Ghulam Shabber,11,122.963,150,17,3,58,129,0,0,0,0.0,0,0,0,0,1,9,0,0,0,29.091
4c7df2c8,Mohammad Shahzad,14,91.763,189,19,5,52,175,72,0,248,0.0,8,188,2,0,1,1,0,0,0,44.643
29b89ae8,WB Rankin,41,,53,3,2,16,61,413,2,966,6.891,44,870,3,0,0,13,0,0,1,47.072
f0e293b0,Zahoor Khan,46,,11,1,0,6,23,385,0,1174,7.131,57,1005,4,0,0,3,0,0,1,46.239
e9630504,Shaiman Anwar,26,118.215,723,58,33,117,559,0,0,0,0.0,0,0,0,1,4,9,0,1,0,51.502
05de1a5a,GC Wilson,61,88.538,840,73,12,65,836,0,0,0,0.0,0,0,0,0,2,31,7,0,2,26.295
4861d29b,Mohammad Naveed,23,111.522,165,16,7,27,137,274,5,505,5.987,32,508,3,0,0,4,0,1,0,73.174
99cddc5e,GH Dockrell,114,115.794,914,64,35,53,690,415,0,1406,7.549,69,1191,4,0,1,48,0,1,4,37.737
e045c165,Rameez Shahzad,16,0.0,302,24,6,54,299,0,0,0,0.0,0,0,0,0,1,5,0,0,0,30.874
cf494ffe,PR Stirling,121,114.658,2921,341,102,115,2170,164,1,572,7.789,16,474,2,1,21,30,0,1,2,51.465
cdf59953,SW Poynter,17,100.648,152,12,4,39,141,0,0,0,0.0,0,0,0,0,0,13,2,0,0,21.295
79b4839e,Ahmed Raza,44,76.287,108,3,5,22,132,320,2,895,7.204,29,818,5,0,0,17,0,2,2,34.66
18eaf2fa,Amjad Javed,17,123.714,240,12,15,76,215,161,1,419,7.569,26,348,3,0,1,4,0,0,1,81.824
d1988788,Rohan Mustafa,44,0.0,641,66,14,54,575,322,1,997,6.934,47,875,4,0,1,19,0,1,2,68.0
0226b73a,Imran Haider,9,,4,0,0,4,8,51,0,204,9.916,5,144,1,0,0,1,0,0,0,24.222
28131839,MA Leask,59,,708,50,36,58,527,247,0,892,8.617,36,675,3,0,1,28,0,0,3,45.849
469ccead,CB Sole,17,,21,2,0,6,25,119,0,551,9.688,15,337,3,0,0,5,0,0,1,34.176
8b248d88,R Frylinck,3,,0,0,0,0,0,27,0,63,6.0,5,60,2,0,0,1,0,0,0,59.333
c58b0108,Mehedi Hasan Miraz,26,114.74,346,28,10,46,297,114,0,506,9.127,13,354,4,0,0,14,0,1,0,43.192
b3a28446,Mohammad Saifuddin,35,136.609,204,16,7,39,176,241,0,1096,9.025,36,737,3,0,0,10,0,0,0,47.401
1a8eebbe,Shafiul Islam,19,55.698,23,1,1,16,33,145,1,520,8.663,19,376,3,0,0,1,0,0,1,38.262
7f8ecc51,AM Phangiso,16,,19,1,0,13,29,129,0,447,8.063,20,342,3,0,0,0,0,0,0,44.125
a94e08ea,Mushfiqur Rahim,83,98.493,1292,110,33,72,1110,0,0,0,0.0,0,0,0,0,6,35,18,4,6,31.592
b56dc5f7,BE Hendricks,19,,18,0,1,12,23,151,0,634,9.556,25,409,4,0,0,4,0,0,0,44.527
0404d43c,Liton Das,85,112.835,1794,189,53,83,1401,0,0,0,0.0,0,0,0,0,9,52,9,1,3,42.799
ff077124,Kamran Akmal,45,96.379,909,94,28,73,754,0,0,0,0.0,0,0,0,0,5,20,26,3,7,46.735
0f721006,JO Holder,60,116.963,472,28,27,38,363,445,2,1848,8.84,63,1261,5,0,0,25,0,0,5,52.532
f8fd6e3f,Ahmed Shehzad,58,102.231,1436,151,33,111,1243,0,0,10,0.0,0,6,0,1,8,14,0,1,2,43.449
9de62878,Shadab Khan,99,,574,35,31,52,401,725,3,2435,7.574,102,1975,4,0,1,36,0,3,2,50.917
9ab63e7b,Mohammad Hafeez,108,106.887,2280,225,71,99,1857,450,3,1201,7.022,54,1105,4,0,14,25,0,2,3,57.981
1777c020,Fakhar Zaman,90,120.991,1813,169,75,91,1348,2,0,12,0.0,0,6,0,0,11,47,0,0,0,39.474
0f12f9df,NLTC Perera,83,135.338,1199,88,63,61,788,319,1,1699,0.0,48,1078,3,0,3,29,0,3,4,47.974
f21043a5,MDKJ Perera,75,117.738,2056,199,65,101,1529,0,0,0,0.0,0,0,0,1,16,17,6,1,3,50.134
773cec26,JN Mohammed,6,62.498,49,6,0,17,62,3,0,13,0.0,0,12,0,0,0,1,0,0,0,12.667
4d1ec7eb,A Nao,15,,56,3,3,30,44,157,3,308,6.236,17,300,3,0,0,4,0,1,1,58.001
5be810ba,MD Dai,7,82.643,92,3,0,31,108,46,0,121,7.0,4,126,2,0,0,2,0,1,1,45.143
a82eb3fb,TP Ura,51,127.071,1445,109,87,107,907,0,0,0,0.0,0,0,0,1,13,22,0,0,1,55.314
a36915ce,N Vanua,48,102.18,588,28,36,71,449,375,2,1100,7.63,50,854,4,0,3,19,0,1,2,63.313
3e326efc,JNT Vare,6,77.898,52,3,0,38,57,0,0,0,0.0,0,0,0,0,0,3,1,0,3,21.0
72e60730,A Vala,53,103.479,1171,106,36,93,979,199,3,548,0.0,34,515,3,0,8,27,0,0,3,65.096
07687c15,Sultan Ahmed,21,,60,1,4,18,62,223,4,399,6.225,20,423,4,0,0,12,0,0,0,50.809
e64c10dd,VV Morea,3,0.0,25,3,0,19,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.667
6a685375,JB Reva,9,73.392,16,1,1,7,22,57,0,152,8.178,7,127,2,0,0,1,0,0,0,35.333
7516045a,WT Gavera,5,62.5,3,0,0,2,6,40,0,109,7.398,5,90,3,0,0,1,0,0,0,39.2
6b4593ee,L Siaka,52,0.0,652,53,21,55,561,30,0,93,0.0,7,84,3,0,1,35,0,1,2,30.865
9a95bebb,S Bau,49,93.57,890,71,29,65,804,131,2,335,0.0,14,306,2,0,4,21,0,1,0,45.202
a120e81b,Mohammed Qasim,2,70.735,26,1,0,13,37,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0
9920dd86,CA Soper,23,76.652,119,6,2,17,144,176,0,491,7.262,27,413,3,0,0,4,0,1,0,48.957
ddb41291,L Sreekumar,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
811425b1,Adnan Mufti,1,100.0,7,0,0,7,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.0
9db20c92,D Bau,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
c03f1114,KD Karthik,53,148.691,619,62,27,55,423,0,0,0,0.0,0,0,0,0,1,26,6,0,0,26.248
8d2c70ad,Kuldeep Yadav,37,,46,2,0,23,58,341,2,930,7.009,66,818,5,0,0,12,0,0,2,67.486
0a476045,S Dhawan,67,107.295,1759,191,50,92,1389,0,0,0,0.0,0,0,0,0,11,19,0,0,1,47.956
fec50c96,SMA Priyanjan,3,86.667,54,1,2,40,62,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.0
5b16a806,A Dananjaya,32,,61,6,0,11,71,231,1,935,8.483,28,677,3,0,0,7,0,0,0,36.751
896d78ad,AD Mathews,86,116.053,1343,87,45,81,1132,501,3,1351,7.794,41,1115,3,0,6,27,0,1,7,48.316
ac5ae4af,I Udana,34,113.24,256,16,14,84,184,205,1,922,8.534,27,631,3,0,1,4,0,0,0,41.529
2e9fdf9b,DAJ Bracewell,20,0.0,126,6,9,44,89,124,0,480,9.284,20,310,3,0,0,7,0,0,0,44.9
1fc6ef83,SD Hope,37,122.998,770,66,41,82,548,0,0,0,0.0,0,0,0,0,4,13,1,1,2,41.513
63a1874a,AK Kitchen,5,154.385,38,3,1,16,32,17,0,46,7.083,2,36,1,0,0,3,0,0,0,29.4
69c994e4,SHA Rance,8,,10,0,0,8,21,56,0,248,9.203,10,162,3,0,0,0,0,0,0,41.75
48a1d7b7,SO Hetmyer,59,,899,61,46,81,750,0,0,0,0.0,0,0,0,0,5,27,0,0,2,29.78
a1d053dd,SS Cottrell,42,,18,2,0,4,29,388,3,1198,8.876,49,858,4,0,0,17,0,0,2,46.166
e7de4f6b,RR Emrit,4,79.443,17,0,1,11,27,29,0,161,10.062,4,96,1,0,0,0,0,0,0,37.5
bd4ea627,Faheem Ashraf,47,115.19,309,19,18,31,232,309,0,1006,7.932,36,769,3,0,0,12,0,0,0,42.34
7cd0a092,Haris Sohail,14,81.89,210,16,3,52,204,0,0,0,0.0,0,0,0,0,2,3,0,0,0,24.001
3029e282,Umar Amin,13,0.0,142,15,4,47,122,0,0,0,0.0,0,0,0,0,0,4,0,0,0,20.154
907d6e58,Aamer Yamin,2,250.0,15,1,1,15,6,15,0,38,6.375,2,36,1,0,0,0,0,0,0,55.0
c03c6200,DJG Sammy,63,141.841,559,45,30,42,362,287,0,1019,8.302,36,820,5,0,0,29,0,6,5,42.191
c03449e0,GD Elliott,17,109.501,171,13,2,27,157,59,0,236,8.466,14,192,4,0,0,4,0,0,1,44.823
5af743d0,Sohail Khan,4,,1,0,0,1,1,31,0,122,8.5,5,84,2,0,0,0,0,0,0,39.25
2e11c706,BCJ Cutting,7,,40,2,3,29,27,24,0,216,10.357,3,126,1,0,0,5,0,0,0,29.285
f0e722e0,Usman Shinwari,16,,2,0,0,2,3,124,0,438,8.5,13,306,3,0,0,1,0,0,0,30.312
a386e91b,PD Collingwood,22,,253,16,9,57,224,27,0,112,8.562,3,84,2,0,1,13,0,0,1,27.499
5056011d,GJ Bailey,30,114.877,475,37,20,63,347,0,0,0,0.0,0,0,0,0,2,10,0,1,0,29.566
56ab442f,NM Coulter-Nile,28,95.532,150,10,10,34,120,238,1,826,8.643,34,582,4,0,0,13,0,0,0,54.784
4933f499,JP Behrendorff,17,,7,0,0,5,9,140,1,450,8.708,18,318,4,0,0,7,0,0,0,41.588
2a2e6343,DT Christian,23,121.725,118,7,6,39,92,90,0,408,9.941,13,279,3,0,0,6,0,0,2,30.566
86b4bf88,MJ Swepson,8,146.334,32,1,2,14,23,49,0,205,8.896,11,150,3,0,0,4,0,0,0,54.5
cc1e8c68,UT Yadav,9,,22,2,0,20,20,78,0,283,9.676,12,180,2,0,0,3,0,0,0,50.223
3d0ed2f9,JT Ball,2,,0,0,0,0,0,8,0,84,12.125,2,42,1,0,0,1,0,0,0,28.0
23eeb873,DL Chahar,24,,53,4,4,31,28,223,1,726,8.349,31,516,6,0,0,2,0,0,0,49.541
dcf81436,S Kaul,3,,0,0,0,0,0,25,0,85,7.757,4,58,2,0,0,0,0,0,0,47.0
85ec8e33,SS Iyer,50,,1104,90,44,74,809,1,0,2,0.0,0,2,0,0,8,16,0,0,1,40.381
03521fd3,HM Nicholls,10,77.822,100,9,0,36,112,0,0,0,0.0,0,0,0,0,0,3,0,0,0,16.2
e824e6ee,TWM Latham,26,99.724,516,42,8,65,473,0,0,0,0.0,0,0,0,0,3,15,4,2,2,38.077
350bb1b1,AF Milne,52,,83,1,6,16,86,458,3,1539,8.794,60,1063,5,0,0,11,0,3,2,45.444
2f49c897,Mohammed Siraj,16,,14,1,0,7,16,153,1,455,7.702,14,348,4,0,0,6,0,2,3,41.938
753c95b9,SS Pathirana,5,98.0,27,3,0,14,24,34,0,119,7.624,5,95,2,0,0,0,0,0,0,40.8
5f5e0c8c,ML Udawatte,7,74.655,71,8,1,25,71,0,0,0,0.0,0,0,0,0,0,0,0,0,0,15.857
509a7ca1,MD Gunathilaka,43,102.96,691,73,19,57,578,41,0,156,0.0,6,123,2,0,3,21,0,0,1,36.465
9ab2914d,S Samarawickrama,16,93.469,211,23,1,61,203,0,0,0,0.0,0,0,0,0,1,8,2,0,0,24.811
b40ee8a8,PC de Silva,2,77.5,22,1,0,21,22,1,0,30,15.0,0,12,0,0,0,1,0,0,0,17.5
235c2bb6,H Klaasen,57,128.414,1000,72,52,81,702,2,0,14,0.0,0,6,0,0,5,33,5,1,8,37.018
1cb14aa4,CJ Dala,10,52.172,19,1,0,12,28,79,1,309,10.125,13,192,3,0,0,3,0,0,0,46.3
1abb78f8,SN Thakur,23,,69,5,4,22,38,189,0,751,9.334,33,488,4,0,0,6,0,0,0,52.042
a81d6706,C Jonker,2,182.085,57,5,3,49,29,0,0,0,0.0,0,0,0,0,0,1,0,0,0,56.5
2af838ee,N Pradeep,16,,10,1,0,8,15,87,0,449,11.359,15,278,4,0,0,2,0,0,0,32.625
327b58d3,PVD Chameera,54,96.252,101,9,1,24,113,461,0,1595,8.342,55,1154,4,0,0,10,0,1,0,40.796
5eef2118,MVT Fernando,1,100.0,2,0,0,2,2,5,0,16,8.0,0,12,0,0,0,0,0,0,0,7.0
f19ccfad,Washington Sundar,49,,193,16,9,50,158,381,0,1048,7.249,47,906,4,0,1,19,0,0,1,45.165
0a4736eb,Asif Ali,68,107.134,772,43,45,52,641,14,0,70,0.0,1,52,1,0,1,20,0,1,0,22.075
bb4b445b,Hussain Talat,18,103.403,394,37,5,63,332,8,0,54,8.75,4,36,2,0,2,5,0,0,0,42.557
0d37dea9,DE Budge,8,61.548,60,2,3,24,62,3,0,18,0.0,1,6,1,0,0,4,0,0,0,17.75
34cb2f69,Hamza Tahir,16,,3,0,0,3,7,118,1,484,8.377,21,348,4,0,0,5,0,0,1,49.25
e9a870ed,AC Evans,29,,10,1,0,8,14,263,3,875,8.474,39,630,5,0,0,9,0,0,1,49.587
9868bc75,BMAJ Mendis,22,,207,18,6,43,172,75,0,252,7.28,12,210,3,0,0,7,0,0,1,37.546
37138918,Afif Hossain,64,0.0,1031,79,36,77,849,72,0,252,9.402,10,186,3,0,3,16,0,1,3,33.797
ad1730bc,Ariful Haque,8,80.634,54,4,0,18,57,0,0,0,0.0,0,0,0,0,0,5,0,0,0,13.5
8dd02a98,LD Chandimal,67,,1044,89,21,66,1005,0,0,0,0.0,0,0,0,0,6,35,6,0,5,29.821
e3e09091,Zakir Hasan,4,31.945,11,1,0,10,19,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.75
248698f4,DSK Madushanka,2,,0,0,0,0,0,14,0,64,12.145,2,31,2,0,0,0,0,0,0,28.0
6575e3bc,Nazmul Islam,10,,8,1,0,7,10,59,0,204,7.722,6,159,3,0,0,2,0,0,0,24.9
e2ee90d9,MA Aponso,3,,0,0,0,0,2,21,0,79,7.917,4,60,2,0,0,0,0,0,0,43.0
9dad0f2e,Mahedi Hasan,51,91.789,343,25,11,30,335,455,2,1129,7.215,45,1016,4,0,0,17,0,0,1,49.195
1bb0993e,Abu Jayed,1,66.67,2,0,0,2,3,8,0,46,11.5,1,24,1,0,0,0,0,0,0,31.0
77191792,Mohammad Mithun,17,72.589,127,10,4,47,136,0,0,0,0.0,0,0,0,0,0,4,0,0,1,13.588
0994d0ae,V Shankar,9,,101,11,5,43,73,39,0,191,9.0,5,126,2,0,0,2,0,0,0,41.222
2f28dc94,RAS Lakmal,11,55.0,7,1,0,5,11,72,0,334,10.151,8,208,2,0,0,3,0,0,0,28.636
31803fac,Abu Hider,11,,37,4,2,22,29,66,0,290,11.017,5,174,2,0,0,2,0,0,0,25.636
d1523761,D Ramdin,61,0.0,492,39,16,55,410,0,0,0,0.0,0,0,0,0,1,35,19,4,7,22.687
78dfe704,V Permaul,1,,0,0,0,0,0,1,0,8,16.0,0,3,0,0,0,0,0,0,0,1.0
75224f22,KMA Paul,21,93.111,172,10,10,29,150,145,0,650,9.514,21,420,5,0,0,2,0,0,0,48.095
23cca426,OF Smith,27,128.087,193,13,12,27,135,138,0,784,10.658,27,450,3,0,0,12,0,1,0,46.072
7f148ce7,AM McCarthy,1,62.5,5,0,0,5,8,4,0,12,6.0,0,12,0,0,0,0,0,0,0,11.0
45a7e761,Shaheen Shah Afridi,74,,182,10,13,23,142,728,2,2170,8.149,99,1612,4,0,0,18,0,0,2,55.34
08548b13,PHKD Mendis,22,92.987,316,32,11,51,272,35,0,148,8.703,2,108,1,0,1,13,0,0,1,33.591
7d608e12,DM de Silva,41,101.181,743,62,15,62,656,96,0,319,6.772,15,280,2,0,2,20,0,1,1,45.172
bdadf7da,JL Denly,13,73.505,125,15,1,30,118,27,0,94,8.888,7,72,4,0,0,4,0,0,0,36.231
6ef13460,A Balbirnie,91,106.312,2028,211,60,83,1649,0,0,0,0.0,0,0,0,0,11,32,0,2,1,41.337
c9945bdf,Simi Singh,42,73.761,218,16,4,57,207,271,0,1046,7.829,38,842,3,0,1,13,0,0,1,42.405
8c2aa0f9,PKD Chase,7,12.5,2,0,0,2,9,50,0,251,11.097,8,141,4,0,0,4,0,0,0,41.429
7f3ad1ed,SR Thompson,30,111.438,171,10,6,28,143,135,0,531,9.048,16,369,4,0,0,17,0,0,0,32.533
0dc00542,Shahid Afridi,86,139.08,1245,88,64,54,838,716,2,2114,6.836,81,1888,4,0,4,27,0,2,4,66.258
51a3c5ef,MJ McClenaghan,29,139.286,24,1,2,10,22,254,1,807,7.879,30,608,3,0,0,7,0,0,0,39.655
5f547c8b,Rashid Khan,1,128.57,9,0,1,9,7,8,0,49,12.25,2,24,2,0,0,0,0,0,0,75.0
b410bd3d,S Lamichhane,55,79.169,66,3,2,16,71,637,6,1315,6.484,101,1247,5,0,0,22,0,0,4,72.727
4ec07775,RN ten Doeschate,20,110.804,428,21,17,59,313,44,0,163,0.0,9,126,3,0,2,1,0,0,0,49.05
5b1d6583,AK Sah,12,,214,19,12,41,176,0,0,0,0.0,0,0,0,0,0,10,0,0,0,39.0
12c3ba4d,P Khadka,29,,690,74,25,106,525,136,1,309,7.135,8,282,2,1,4,14,0,0,1,61.174
a790df98,S Snater,13,,18,0,1,10,16,63,0,338,0.0,13,209,3,0,0,2,0,0,0,31.846
1747ea18,DS Airee,71,,1678,131,71,110,1157,345,4,808,0.0,46,796,4,1,10,36,0,4,11,71.28
98d05440,B Regmi,15,,21,2,0,11,53,121,0,323,6.48,20,307,4,0,0,3,0,0,0,50.533
2c01f21a,HC Overdijk,2,,0,0,0,0,0,5,0,11,0.0,1,12,1,0,0,0,0,0,0,17.0
c042b412,FJ Klaassen,39,,45,2,0,13,53,359,0,1050,0.0,43,810,5,0,0,17,0,1,1,45.463
b59db04f,SA Edwards,69,115.298,979,81,24,99,777,0,0,0,0.0,0,0,0,0,2,56,8,1,5,31.262
b2e1d224,G Malla,40,,780,63,34,107,638,0,0,0,0.0,0,0,0,1,3,20,0,0,0,36.6
1adb8ee8,Sompal Kami,69,,318,23,14,40,287,611,1,1605,7.732,68,1298,4,0,0,24,0,3,2,49.928
6ad2d5f7,LN Rajbanshi,23,,7,0,0,3,13,202,1,499,6.637,21,473,3,0,0,6,0,0,0,39.565
cd4d7695,Aarif Sheikh,39,,464,44,9,39,430,37,0,136,0.0,4,96,1,0,0,10,0,0,2,24.898
3de06845,S Vesawkar,17,,266,20,7,40,266,5,0,42,0.0,0,30,0,0,0,8,0,0,0,27.353
f53b3e1d,Karan KC,71,,443,20,38,45,279,653,5,1824,8.077,93,1386,5,0,0,24,0,0,2,61.17
fc4375ef,BFW de Leede,41,78.813,722,52,18,91,705,187,1,691,0.0,33,492,3,0,4,20,0,1,2,58.097
3b572f28,Sikander Zulfiqar,8,101.017,41,3,0,17,41,14,0,56,0.0,2,42,1,0,0,4,0,0,0,19.625
5d38476c,Saqib Zulfiqar,5,73.07,33,1,0,18,37,13,0,42,6.443,1,36,1,0,0,0,0,0,0,15.0
3766056b,BJ McCarthy,46,104.92,276,19,15,51,222,371,3,1408,8.421,42,985,4,0,1,7,0,1,2,45.239
2d4465da,SG Whittingham,3,,0,0,0,0,0,22,0,79,8.167,3,60,2,0,0,0,0,0,0,33.0
e62dd25d,K Rabada,63,0.0,156,14,5,22,139,579,2,1904,8.57,67,1351,3,0,0,21,0,1,1,45.587
8012d0b8,CAK Rajitha,17,,31,2,0,9,53,144,1,594,9.72,16,372,3,0,0,1,0,0,1,36.294
f834dcfc,L Ngidi,43,92.94,41,4,0,13,52,350,0,1342,9.352,63,857,5,0,0,8,0,1,1,49.999
024a173d,J Nyumbu,2,58.335,7,1,0,6,11,11,0,77,12.835,0,36,0,0,0,0,0,0,0,7.0
b08252b8,RP Burl,78,120.056,1232,87,50,61,983,313,0,973,8.132,44,821,3,0,3,34,0,0,1,50.268
4b2d6789,TS Chisoro,11,72.163,33,1,2,14,40,105,1,274,6.865,9,246,3,0,0,1,0,0,0,41.728
9f9b903e,TK Musakanda,9,95.181,127,10,2,43,107,0,0,0,0.0,0,0,0,0,0,4,0,0,0,24.111
3300d23c,SF Mire,7,107.36,217,18,11,94,170,21,0,117,11.084,1,72,1,0,2,2,0,0,0,64.143
449f4e3c,B Muzarabani,61,0.0,42,5,1,9,59,605,4,1412,6.781,64,1237,3,0,0,10,0,1,1,43.195
59792462,KM Jarvis,18,,39,1,2,27,47,142,0,553,9.397,24,360,3,0,0,4,0,0,0,47.611
44afbf2d,NJ Maddinson,6,,45,6,1,34,35,0,0,0,0.0,0,0,0,0,0,1,0,0,0,15.5
49691d7a,CB Mpofu,26,72.43,35,3,1,17,43,213,0,909,9.519,25,574,3,0,0,5,0,0,2,35.654
3e51db81,C Zhuwao,4,46.155,36,5,1,24,41,0,0,0,0.0,0,0,0,0,0,1,0,0,0,16.5
4bc0a378,WP Masakadza,57,,208,13,5,34,228,346,0,1138,7.46,41,952,4,0,0,27,0,0,3,35.982
dadb9703,B Mavuta,11,105.783,55,3,2,28,42,83,1,234,7.409,10,204,3,0,0,1,0,0,0,44.545
f1c61793,JD Wildermuth,2,,1,0,0,1,1,3,0,32,12.0,1,18,1,0,0,1,0,0,0,18.5
1aba45cd,Sahibzada Farhan,9,,86,7,4,39,90,0,0,0,0.0,0,0,0,0,0,6,0,0,1,21.556
53597be1,BRM Taylor,38,97.898,769,79,18,75,641,17,0,17,0.0,1,30,1,0,6,14,0,0,5,38.92
3bf40832,GL Cloete,2,87.5,15,2,0,13,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,11.5
afe57f7a,SC Williams,72,109.941,1504,142,37,66,1175,357,0,1219,7.25,42,1038,3,0,10,28,0,2,7,60.848
9948e262,HE van der Dussen,50,109.523,1258,73,60,94,968,0,0,0,0.0,0,0,0,0,9,20,0,0,1,44.999
2f26ac1a,Mohammad Rizwan,104,107.048,3386,284,94,104,2674,0,0,0,0.0,0,0,0,1,31,53,12,8,5,60.0
f892fcf9,L Sipamla,11,,11,1,0,8,15,60,0,376,11.166,6,212,2,0,0,3,0,0,0,21.182
f76d7466,JN Malan,11,116.88,241,25,11,55,186,0,0,0,0.0,0,0,0,0,1,3,0,0,0,42.091
aceb7654,JDF Vandersay,14,,20,3,0,8,20,92,1,400,8.73,7,296,2,0,0,1,0,0,0,24.5
c8ad0749,AK Perera,6,93.636,59,5,1,16,65,1,0,17,0.0,0,6,0,0,0,1,0,0,0,15.333
9550470d,WIA Fernando,36,82.99,364,28,8,37,389,0,0,0,0.0,0,0,0,0,0,8,0,0,0,16.333
8fd1a8f5,DW Steyn,44,74.998,19,2,0,5,24,446,2,1172,7.512,57,955,4,0,0,11,0,1,1,50.636
6a26221c,AK Markram,56,135.725,1344,119,56,70,928,126,2,488,0.0,13,342,3,0,9,37,0,1,0,57.195
94268960,S Qeshile,2,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,12.0
c41043e6,BR McDermott,25,77.595,342,17,13,54,343,0,0,0,0.0,0,0,0,0,2,15,0,0,0,24.801
5b8c830e,KH Pandya,19,119.532,124,8,6,26,95,127,1,559,8.132,15,410,4,0,0,8,0,0,0,45.158
a2f46292,KK Ahmed,18,,1,0,0,1,2,178,1,572,8.616,16,396,2,0,0,4,0,0,0,37.501
3fb19989,MA Starc,65,,98,4,2,14,100,701,1,1942,8.037,79,1458,4,0,0,22,0,0,1,51.906
8596fe80,Mohammad Hasnain,27,,24,2,1,8,26,233,0,864,8.854,24,594,3,0,0,1,0,0,0,33.814
40c041ea,Imam-ul-Haq,2,81.665,21,2,0,14,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,13.5
5f26f677,BM Duckett,17,132.159,412,55,5,70,275,0,0,0,0.0,0,0,0,0,2,7,0,0,0,46.587
