match_id,match_date,latitude,longitude,daily_apparent_temperature_mean,hourly_relative_humidity_2m,hourly_apparent_temperature,hourly_precipitation,hourly_is_day,hourly_temperature_2m_spread,hourly_temperature_2m
1453520,2024-10-20,32.768219,96.986351,-11.92199,50.597363,-11.921992,0.0,0.45833334,,-7.0315833
1453903,2024-10-12,-22.74389,-43.7075,28.796724,66.62948,28.796722,1.8000001,0.5,,27.155334
1453909,2024-10-13,-22.74389,-43.7075,25.706976,75.01649,25.706972,0.3,0.5,,23.703253
1453911,2024-10-19,26.870556,90.485558,24.835663,77.85897,24.835663,0.1,0.45833334,,22.304998
1453912,2024-10-19,26.870556,90.485558,24.835663,77.85897,24.835663,0.1,0.45833334,,22.304998
1453913,2024-10-20,26.870556,90.485558,23.97814,74.52366,23.97814,0.0,0.45833334,,22.042498
1453914,2024-10-20,26.870556,90.485558,23.97814,74.52366,23.97814,0.0,0.45833334,,22.042498
1453915,2024-10-22,26.870556,90.485558,25.788012,65.619865,25.78801,0.0,0.45833334,,23.863333
1453916,2024-10-22,26.870556,90.485558,25.788012,65.619865,25.78801,0.0,0.45833334,,23.863333
1453917,2024-10-23,26.870556,90.485558,26.322283,66.84129,26.32228,0.0,0.45833334,,24.144583
1453918,2024-10-23,26.870556,90.485558,26.322283,66.84129,26.32228,0.0,0.45833334,,24.144583
1453919,2024-10-24,26.870556,90.485558,25.607681,78.71268,25.607681,1.6,0.45833334,,22.784164
1453922,2024-10-19,-1.28333,36.81667,19.541054,79.71009,19.541052,5.3,0.5,,18.601915
1453925,2024-10-24,-1.28333,36.81667,20.023893,61.289753,20.023893,0.3,0.5,,20.083166
1453927,2024-10-20,-1.28333,36.81667,19.850592,78.19261,19.850594,6.0,0.5,,19.137331
1453929,2024-10-20,-1.28333,36.81667,19.850592,78.19261,19.850594,6.0,0.5,,19.137331
1453931,2024-10-23,-1.28333,36.81667,19.363754,61.112118,19.363756,0.1,0.5,,19.624834
1453933,2024-10-22,-1.28333,36.81667,19.844461,61.698574,19.844461,0.5,0.5,,20.072748
1453934,2024-10-22,-1.28333,36.81667,19.844461,61.698574,19.844461,0.5,0.5,,20.072748
1454384,2024-10-09,-15.78499,35.00854,17.079708,51.498657,17.079708,0.0,0.5,,19.035666
1454385,2024-10-10,-15.78499,35.00854,18.769344,55.860565,18.769346,0.0,0.5,,20.02525
1454388,2024-10-13,-15.78499,35.00854,23.97027,50.5499,23.970268,0.1,0.5,,24.394
1454819,2024-11-13,23.52417,58.4975,28.734308,56.216908,28.734308,0.0,0.45833334,,26.926168
1454820,2024-11-14,23.52417,58.4975,28.703781,56.135975,28.703781,0.0,0.45833334,,27.155334
1454821,2024-11-16,23.52417,58.4975,28.6099,58.823566,28.6099,0.0,0.45833334,,26.713667
1456441,2024-11-09,7.859535,80.633949,29.665848,85.91288,29.665848,1.5,0.5,,25.383331
1456442,2024-11-10,7.859535,80.633949,29.423414,84.01002,29.423414,2.1,0.5,,25.30625
1456867,2024-11-12,-8.5,115.0,31.95443,83.249664,31.95443,4.0,0.5416667,,26.610083
1456868,2024-11-13,-8.5,115.0,31.902771,75.9593,31.902765,1.3,0.5416667,,27.65592
1456869,2024-11-15,-8.5,115.0,33.106476,81.98669,33.106476,0.3,0.5416667,,27.258001
1456870,2024-11-16,-8.5,115.0,32.27666,86.624504,32.27666,5.3,0.5416667,,26.530916
1456871,2024-11-17,-8.5,115.0,32.360893,89.05035,32.360893,16.5,0.5416667,,26.443415
1456872,2024-11-19,-8.5,115.0,32.45235,88.16248,32.45235,16.6,0.5416667,,26.42675
1457217,2024-11-19,25.27932,51.52245,28.050299,65.501274,28.050299,0.0,0.45833334,,25.891417
1457218,2024-11-19,25.27932,51.52245,28.050299,65.501274,28.050299,0.0,0.45833334,,25.891417
1457219,2024-11-19,25.27932,51.52245,28.050299,65.501274,28.050299,0.0,0.45833334,,25.891417
1457220,2024-11-20,25.27932,51.52245,28.006529,64.89637,28.006525,0.0,0.45833334,,25.828917
1457221,2024-11-20,25.27932,51.52245,28.006529,64.89637,28.006525,0.0,0.45833334,,25.828917
1457222,2024-11-20,25.27932,51.52245,28.006529,64.89637,28.006525,0.0,0.45833334,,25.828917
1457223,2024-11-22,25.27932,51.52245,26.475504,52.460903,26.475502,0.0,0.45833334,,26.372665
1457224,2024-11-22,25.27932,51.52245,26.475504,52.460903,26.475502,0.0,0.45833334,,26.372665
1457225,2024-11-22,25.27932,51.52245,26.475504,52.460903,26.475502,0.0,0.45833334,,26.372665
1457226,2024-11-23,25.27932,51.52245,25.792368,58.435974,25.792372,0.0,0.45833334,,25.716415
1457227,2024-11-23,25.27932,51.52245,25.792368,58.435974,25.792372,0.0,0.45833334,,25.716415
1457228,2024-11-23,25.27932,51.52245,25.792368,58.435974,25.792372,0.0,0.45833334,,25.716415
1457229,2024-11-25,25.27932,51.52245,27.482878,70.76458,27.48288,0.0,0.45833334,,24.876833
1457230,2024-11-25,25.27932,51.52245,27.482878,70.76458,27.48288,0.0,0.45833334,,24.876833
1457231,2024-11-25,25.27932,51.52245,27.482878,70.76458,27.48288,0.0,0.45833334,,24.876833
1457232,2024-11-26,25.27932,51.52245,30.406944,77.87701,30.406946,0.0,0.45833334,,26.568499
1457233,2024-11-26,25.27932,51.52245,30.406944,77.87701,30.406946,0.0,0.45833334,,26.568499
1457234,2024-11-26,25.27932,51.52245,30.406944,77.87701,30.406946,0.0,0.45833334,,26.568499
1457235,2024-11-28,25.27932,51.52245,22.066437,67.42093,22.066437,0.0,0.41666666,,22.76225
1457236,2024-11-28,25.27932,51.52245,22.066437,67.42093,22.066437,0.0,0.41666666,,22.76225
1459278,2024-11-28,25.27932,51.52245,22.066437,67.42093,22.066437,0.0,0.41666666,,22.76225
1459374,2024-11-23,6.45407,3.39467,33.074833,79.64477,33.07483,1.1,0.5,,27.987581
1459375,2024-11-23,6.45407,3.39467,33.074833,79.64477,33.07483,1.1,0.5,,27.987581
1459376,2024-11-23,6.45407,3.39467,33.074833,79.64477,33.07483,1.1,0.5,,27.987581
1459377,2024-11-28,9.05785,7.49508,24.83906,26.901644,24.83906,0.0,0.5,,27.120834
1459378,2024-11-28,9.05785,7.49508,24.83906,26.901644,24.83906,0.0,0.5,,27.120834
1459379,2024-11-28,9.05785,7.49508,24.83906,26.901644,24.83906,0.0,0.5,,27.120834
1459380,2024-11-26,9.05785,7.49508,25.435051,23.223999,25.435051,0.0,0.5,,27.960417
1459381,2024-11-26,9.05785,7.49508,25.435051,23.223999,25.435051,0.0,0.5,,27.960417
1459382,2024-11-26,9.05785,7.49508,25.435051,23.223999,25.435051,0.0,0.5,,27.960417
1459383,2024-11-27,9.05785,7.49508,25.044718,24.833078,25.044722,0.0,0.5,,27.658335
1459384,2024-11-27,9.05785,7.49508,25.044718,24.833078,25.044722,0.0,0.5,,27.658335
1459385,2024-11-27,9.05785,7.49508,25.044718,24.833078,25.044722,0.0,0.5,,27.658335
1459386,2024-11-24,6.45407,3.39467,32.939938,80.5723,32.939938,0.0,0.5,,27.858416
1459387,2024-11-24,6.45407,3.39467,32.939938,80.5723,32.939938,0.0,0.5,,27.858416
1459388,2024-11-24,6.45407,3.39467,32.939938,80.5723,32.939938,0.0,0.5,,27.858416
1462912,2024-12-04,-1.98658,30.06907,20.718887,84.2825,20.718887,6.2,0.5,,19.038916
1462913,2024-12-13,-1.98658,30.06907,21.408012,81.496155,21.408012,2.6999998,0.5416667,,19.59725
1462914,2024-12-08,-1.98658,30.06907,19.214144,76.37239,19.214148,0.4,0.5,,18.461832
1462915,2024-12-06,-1.98658,30.06907,19.625923,87.37433,19.625921,1.0,0.5,,17.976416
1462916,2024-12-04,-1.98658,30.06907,20.718887,84.2825,20.718887,6.2,0.5,,19.038916
1462917,2024-12-11,-1.98658,30.06907,20.114092,85.554504,20.114092,9.7,0.5416667,,18.6035
1462918,2024-12-11,-1.98658,30.06907,20.114092,85.554504,20.114092,9.7,0.5416667,,18.6035
1462919,2024-12-05,-1.98658,30.06907,19.980734,87.51874,19.980734,9.299999,0.5,,18.282667
1462920,2024-12-12,-1.98658,30.06907,19.915419,88.52703,19.91542,17.2,0.5416667,,18.230583
1462921,2024-12-05,-1.98658,30.06907,19.980734,87.51874,19.980734,9.299999,0.5,,18.282667
1462922,2024-12-09,-1.98658,30.06907,20.562796,72.6168,20.562798,0.0,0.5,,19.40975
1462923,2024-12-12,-1.98658,30.06907,19.915419,88.52703,19.91542,17.2,0.5416667,,18.230583
1462924,2024-12-06,-1.98658,30.06907,19.625923,87.37433,19.625921,1.0,0.5,,17.976416
1462925,2024-12-08,-1.98658,30.06907,19.214144,76.37239,19.214148,0.4,0.5,,18.461832
1462927,2024-12-07,-1.98658,30.06907,19.381552,77.89017,19.38155,0.1,0.5,,18.574333
1462928,2024-12-09,-1.98658,30.06907,20.562796,72.6168,20.562798,0.0,0.5,,19.40975
1462930,2024-12-13,-1.98658,30.06907,21.408012,81.496155,21.408012,2.6999998,0.5416667,,19.59725
1462931,2024-12-07,-1.98658,30.06907,19.381552,77.89017,19.38155,0.1,0.5,,18.574333
1462932,2024-12-14,-1.98658,30.06907,21.403234,78.50472,21.403234,0.4,0.5416667,,19.765999
1463652,2024-12-13,25.036665,55.227661,21.49659,63.093323,21.49659,0.0,0.45833334,,21.312416
1463653,2024-12-13,25.036665,55.227661,21.49659,63.093323,21.49659,0.0,0.45833334,,21.312416
1463654,2024-12-14,25.036665,55.227661,20.984941,63.788937,20.98494,0.0,0.45833334,,21.2645
1463655,2024-12-14,25.036665,55.227661,20.984941,63.788937,20.98494,0.0,0.45833334,,21.2645
1463656,2024-12-15,25.036665,55.227661,19.808321,62.87704,19.80832,0.2,0.45833334,,20.75825
1463657,2024-12-15,25.036665,55.227661,19.808321,62.87704,19.80832,0.2,0.45833334,,20.75825
1463658,2024-12-16,25.036665,55.227661,20.590239,56.545895,20.590239,0.0,0.45833334,,20.893665
1463659,2024-12-16,25.036665,55.227661,20.590239,56.545895,20.590239,0.0,0.45833334,,20.893665
1463660,2024-12-17,25.036665,55.227661,19.935202,54.821697,19.935202,0.0,0.45833334,,21.062416
1463661,2024-12-17,25.036665,55.227661,19.935202,54.821697,19.935202,0.0,0.45833334,,21.062416
1463662,2024-12-18,25.036665,55.227661,20.142897,52.617916,20.142897,0.1,0.45833334,,21.674917
1463663,2024-12-18,25.036665,55.227661,20.142897,52.617916,20.142897,0.1,0.45833334,,21.674917
1463664,2024-12-19,25.036665,55.227661,20.247526,58.912918,20.247522,0.0,0.45833334,,20.660334
1463665,2024-12-20,25.036665,55.227661,18.77514,57.512074,18.775139,0.0,0.45833334,,19.560333
1463666,2024-12-20,25.036665,55.227661,18.77514,57.512074,18.775139,0.0,0.45833334,,19.560333
1463667,2024-12-21,25.047035,55.218842,18.370893,58.124195,18.370892,0.0,0.41666666,,19.597418
1467704,2025-02-22,-17.8139,31.050747,22.25325,87.93536,22.253248,17.099998,0.5416667,,19.987585
1467705,2025-02-23,-17.8139,31.050747,22.08174,87.52625,22.08174,18.0,0.5416667,,20.156334
1467706,2025-02-25,-17.8139,31.050747,20.754667,91.28818,20.754671,5.0,0.5416667,,19.187584
1471822,2025-02-19,-8.5,115.0,31.16929,90.87586,31.169289,6.9,0.5,,25.624666
1471823,2025-02-20,-8.5,115.0,30.386238,90.72403,30.386238,7.6,0.5,,25.278833
1471824,2025-02-22,-8.5,115.0,31.311094,90.47363,31.31109,20.8,0.5,,25.610083
1471825,2025-02-23,-8.5,115.0,31.255713,92.09427,31.255714,25.699999,0.5,,25.518417
1471826,2025-02-24,-8.5,115.0,30.529045,91.49038,30.52905,14.8,0.5,,25.062166
1473145,2025-02-20,23.52417,58.4975,24.122826,57.01119,24.122828,0.0,0.5,,23.87825
1473146,2025-02-21,23.52417,58.4975,25.900034,63.855854,25.900034,0.0,0.5,,24.52825
1473147,2025-02-23,23.52417,58.4975,27.236147,57.52461,27.236145,0.0,0.5,,26.226166
1474260,2025-02-28,1.28967,103.85007,31.243425,82.430046,31.243423,1.3,0.5,,27.022417
1474261,2025-03-01,1.28967,103.85007,31.228426,80.902405,31.228424,1.4,0.5,,27.039083
1474262,2025-03-02,1.28967,103.85007,31.372002,79.18883,31.372,1.0,0.5,,27.270332
1474263,2025-03-04,1.28967,103.85007,32.48865,79.925865,32.48865,8.799999,0.5,,27.60575
319142,2008-06-20,13.105281,-59.622578,26.914923,83.73396,26.914923,16.8,0.5416667,,26.05075
343764,2008-04-20,24.896053,67.081383,30.155853,72.98284,30.155853,0.0,0.5,,27.697332
350050,2009-08-30,53.456211,-2.286946,12.651581,87.92938,12.651581,4.8999996,0.5833333,,14.461501
350347,2008-11-05,-26.131367,28.057131,16.904297,73.459465,16.904295,10.6,0.5416667,,18.09875
350475,2009-03-27,-26.131367,28.057131,17.698921,66.09226,17.698923,0.0,0.5,,18.23625
350476,2009-03-29,-25.860279,28.19549,18.060736,48.252552,18.060736,0.0,0.5,,20.07625
351694,2009-01-11,-37.819775,144.98349,16.19374,69.87086,16.193739,0.0,0.5833333,,17.087
351695,2009-01-13,-27.485596,153.038071,23.754015,67.74945,23.754019,0.4,0.5416667,,23.190582
351696,2009-02-15,-33.891434,151.223465,18.706358,86.09815,18.706358,11.9,0.5416667,,19.0355
352674,2009-03-15,10.667081,-61.523479,27.66435,74.19878,27.664352,1.6,0.5,,25.44825
354456,2008-08-03,54.58333,-5.93333,14.188476,84.26275,14.188474,3.7,0.6666667,,14.971416
355991,2009-06-05,51.529827,-0.172188,9.159663,83.702255,9.159663,7.1,0.7083333,,10.859084
355992,2009-06-06,51.483738,-0.114722,8.813884,74.398895,8.813884,0.8000001,0.7083333,,11.96075
355993,2009-06-06,51.483738,-0.114722,8.813884,74.398895,8.813884,0.8000001,0.7083333,,11.96075
355994,2009-06-06,52.936855,-1.133192,6.5319295,74.586395,6.5319295,14.5,0.7083333,,10.526333
355995,2009-06-07,51.483738,-0.114722,10.7849245,72.378975,10.7849245,8.9,0.7083333,,12.502416
355996,2009-06-07,51.483738,-0.114722,10.7849245,72.378975,10.7849245,8.9,0.7083333,,12.502416
355997,2009-06-08,52.936855,-1.133192,8.245517,72.662605,8.245517,0.0,0.7083333,,11.51175
355998,2009-06-08,52.936855,-1.133192,8.245517,72.662605,8.245517,0.0,0.7083333,,11.51175
355999,2009-06-09,51.529827,-0.172188,10.674309,82.2374,10.674309,5.5,0.7083333,,12.519501
356000,2009-06-09,51.529827,-0.172188,10.674309,82.2374,10.674309,5.5,0.7083333,,12.519501
356001,2009-06-10,52.936855,-1.133192,11.076203,85.25582,11.076202,2.3000002,0.7083333,,12.330501
356002,2009-06-10,52.936855,-1.133192,11.076203,85.25582,11.076202,2.3000002,0.7083333,,12.330501
356003,2009-06-11,52.936855,-1.133192,9.20128,72.329285,9.20128,0.5,0.7083333,,12.068
356004,2009-06-11,52.936855,-1.133192,9.20128,72.329285,9.20128,0.5,0.7083333,,12.068
356005,2009-06-12,51.529827,-0.172188,12.136086,69.71054,12.1360855,0.0,0.7083333,,13.55075
356006,2009-06-12,51.529827,-0.172188,12.136086,69.71054,12.1360855,0.0,0.7083333,,13.55075
356007,2009-06-13,51.483738,-0.114722,15.349111,76.16697,15.349111,0.0,0.7083333,,16.3795
356008,2009-06-13,51.483738,-0.114722,15.349111,76.16697,15.349111,0.0,0.7083333,,16.3795
356009,2009-06-14,51.529827,-0.172188,15.917259,69.797844,15.917259,0.0,0.7083333,,16.573668
356010,2009-06-14,51.529827,-0.172188,15.917259,69.797844,15.917259,0.0,0.7083333,,16.573668
356011,2009-06-15,51.483738,-0.114722,15.814152,78.37249,15.814151,10.0,0.7083333,,15.981584
356012,2009-06-15,51.483738,-0.114722,15.814152,78.37249,15.814151,10.0,0.7083333,,15.981584
356013,2009-06-16,52.936855,-1.133192,14.296302,74.8747,14.296303,0.4,0.7083333,,15.088833
356014,2009-06-16,52.936855,-1.133192,14.296302,74.8747,14.296303,0.4,0.7083333,,15.088833
356015,2009-06-18,52.936855,-1.133192,9.846442,69.59879,9.846442,0.0,0.7083333,,13.4305
356016,2009-06-19,51.483738,-0.114722,11.242265,64.673065,11.242264,0.0,0.7083333,,14.350334
356017,2009-06-21,51.529827,-0.172188,12.652448,71.67344,12.652447,0.0,0.7083333,,14.423667
361530,2008-08-04,54.58333,-5.93333,14.822963,81.82644,14.822961,0.3,0.6666667,,15.344334
361531,2008-08-04,54.58333,-5.93333,14.822963,81.82644,14.822961,0.3,0.6666667,,15.344334
366622,2009-02-27,-41.272957,174.785889,17.513575,87.41272,17.513575,8.6,0.5416667,,17.515417
366707,2008-12-26,-36.874958,174.744751,17.704496,74.65212,17.704498,0.2,0.5833333,,17.906168
366708,2008-12-28,-37.786697,175.274292,18.540243,77.0939,18.540243,5.0,0.625,,18.195665
386494,2009-02-25,-43.541943,172.654282,12.142041,77.09806,12.142041,0.1,0.5416667,,13.734749
386535,2009-02-10,6.940017,79.871864,28.28311,63.44826,28.28311,0.0,0.5,,26.190416
387563,2009-11-13,-26.131367,28.057131,21.133791,71.630104,21.13379,9.1,0.5416667,,20.68
387564,2009-11-15,-25.860279,28.19549,21.790344,64.04867,21.790344,0.4,0.5416667,,22.067917
392615,2009-05-07,25.047035,55.218842,30.040964,28.74967,30.040964,0.0,0.5416667,,31.805334
401076,2009-08-02,17.298466,-62.722027,29.34912,81.99111,29.349121,0.8,0.5416667,,26.986084
403375,2009-08-12,6.940017,79.871864,31.936537,85.5192,31.936539,2.6,0.5,,27.011251
403385,2009-09-02,6.940017,79.871864,29.175447,89.37032,29.175446,19.1,0.5,,25.452917
403386,2009-09-04,6.940017,79.871864,30.265215,89.57931,30.265219,15.5,0.5,,25.84875
406197,2010-02-21,-42.877167,147.373779,16.445875,52.99748,16.445875,0.0,0.5833333,,18.822
406198,2010-02-23,-33.891434,151.223465,21.010166,63.17732,21.010168,0.0,0.5416667,,21.373
406207,2010-02-05,-37.819775,144.98349,14.569527,70.07303,14.569526,0.0,0.5833333,,16.966166
412677,2010-04-30,6.757869,-58.17807,30.582787,84.71625,30.582788,5.1000004,0.5416667,,26.443499
412678,2010-04-30,6.757869,-58.17807,30.582787,84.71625,30.582788,5.1000004,0.5416667,,26.443499
412680,2010-05-01,14.070733,-60.931835,30.37651,70.37315,30.376513,0.0,0.5416667,,27.85975
412681,2010-05-04,6.757869,-58.17807,29.961853,86.70637,29.961853,6.5,0.5416667,,25.931
412682,2010-05-02,14.070733,-60.931835,30.58565,68.10381,30.585653,0.1,0.5416667,,28.111837
412683,2010-05-02,14.070733,-60.931835,30.58565,68.10381,30.585653,0.1,0.5416667,,28.111837
412684,2010-05-04,6.757869,-58.17807,29.961853,86.70637,29.961853,6.5,0.5416667,,25.931
412685,2010-05-03,6.757869,-58.17807,29.965448,85.25302,29.965448,3.8000002,0.5416667,,26.251833
412686,2010-05-03,6.757869,-58.17807,29.965448,85.25302,29.965448,3.8000002,0.5416667,,26.251833
412688,2010-05-05,13.105281,-59.622578,30.194365,79.217995,30.194366,0.6,0.5416667,,27.240335
412689,2010-05-06,13.105281,-59.622578,30.457571,79.6377,30.457571,0.90000004,0.5416667,,27.22783
412690,2010-05-06,13.105281,-59.622578,30.457571,79.6377,30.457571,0.90000004,0.5416667,,27.22783
412691,2010-05-07,13.105281,-59.622578,30.359201,73.055405,30.359198,0.0,0.5416667,,27.977835
412692,2010-05-07,13.105281,-59.622578,30.359201,73.055405,30.359198,0.0,0.5416667,,27.977835
412693,2010-05-08,13.105281,-59.622578,30.2935,73.95947,30.2935,0.0,0.5416667,,27.979918
412694,2010-05-08,13.105281,-59.622578,30.2935,73.95947,30.2935,0.0,0.5416667,,27.979918
412695,2010-05-09,13.105281,-59.622578,29.890211,76.57641,29.890213,0.6,0.5416667,,27.554916
412696,2010-05-09,13.105281,-59.622578,29.890211,76.57641,29.890213,0.6,0.5416667,,27.554916
412697,2010-05-10,14.070733,-60.931835,30.677614,71.2707,30.677614,0.6,0.5416667,,28.12642
412698,2010-05-10,14.070733,-60.931835,30.677614,71.2707,30.677614,0.6,0.5416667,,28.12642
412699,2010-05-11,14.070733,-60.931835,30.669176,74.16973,30.66918,1.6,0.5416667,,27.786835
412700,2010-05-11,14.070733,-60.931835,30.669176,74.16973,30.66918,1.6,0.5416667,,27.786835
412701,2010-05-13,14.070733,-60.931835,30.197634,74.63031,30.197638,1.2,0.5416667,,27.911835
412702,2010-05-14,14.070733,-60.931835,30.077623,78.9277,30.077623,2.6000001,0.5416667,,27.59517
412703,2010-05-16,13.105281,-59.622578,30.176218,79.88757,30.176218,0.70000005,0.5416667,,27.959084
423782,2010-02-03,-37.786697,175.274292,21.301615,76.36194,21.301617,0.0,0.5833333,,20.254
423787,2010-02-26,-41.272957,174.785889,14.904975,71.27215,14.904976,0.0,0.5833333,,16.061249
423788,2010-02-28,-43.541943,172.654282,16.768583,64.97259,16.768583,0.0,0.5416667,,17.69725
426392,2010-07-05,52.45573,-1.902735,13.580926,63.883286,13.580928,0.0,0.7083333,,15.891335
426393,2010-07-06,52.45573,-1.902735,13.150245,64.619286,13.150243,0.0,0.7083333,,15.466334
426417,2010-09-05,51.487507,-3.19209,13.53571,80.09555,13.53571,1.7,0.5416667,,15.725667
426418,2010-09-07,51.487507,-3.19209,13.005565,84.44651,13.005562,2.9,0.5416667,,14.171501
426723,2009-11-12,25.047035,55.218842,23.789001,55.422764,23.789001,0.0,0.45833334,,24.199083
426724,2009-11-13,25.047035,55.218842,24.324867,62.49663,24.32487,0.0,0.45833334,,23.842834
430884,2009-12-09,21.013811,79.039665,24.795935,57.71817,24.795935,0.0,0.45833334,,23.982168
430885,2009-12-12,30.691059,76.737442,13.771053,70.461395,13.771054,0.0,0.41666666,,15.1175
439139,2010-02-28,10.667081,-61.523479,31.210062,75.55435,31.21006,0.0,0.5,,27.452415
439146,2010-05-19,17.103361,-61.78495,28.792719,74.02617,28.792719,0.6,0.5416667,,27.79775
439497,2010-02-09,25.047035,55.218842,16.061287,53.213856,16.061285,0.0,0.5,,17.60325
439499,2010-02-10,25.047035,55.218842,16.43311,55.438084,16.433111,0.0,0.5,,17.738667
439505,2010-02-11,25.047035,55.218842,16.22922,50.029003,16.22922,0.0,0.5,,18.27825
439510,2010-02-13,25.047035,55.218842,19.72991,66.182594,19.729912,0.0,0.5,,20.072
440945,2010-02-19,25.047035,55.218842,19.832495,47.65486,19.832495,0.0,0.5,,21.417833
440946,2010-02-20,25.047035,55.218842,21.061266,34.26707,21.061266,0.0,0.5,,23.717834
446956,2010-10-31,-31.959843,115.879799,17.860249,25.02678,17.860247,0.0,0.5416667,,21.750916
446960,2011-01-12,-34.915386,138.596039,24.03641,74.287834,24.036407,0.0,0.625,,22.312918
446961,2011-01-14,-37.819775,144.98349,22.622751,84.70043,22.622755,10.8,0.5833333,,20.407835
447539,2010-05-20,17.103361,-61.78495,28.91532,78.78864,28.915314,1.7,0.5416667,,27.274834
452153,2010-06-12,-17.8139,31.050747,13.603986,75.94928,13.603989,0.0,0.45833334,,14.888083
452154,2010-06-13,-17.8139,31.050747,14.662979,65.891205,14.662979,0.0,0.45833334,,15.604751
456991,2010-05-22,26.14036,-80.21338,28.70328,72.04313,28.703283,0.0,0.5833333,,26.207
456992,2010-05-23,26.14036,-80.21338,28.867144,73.0542,28.867142,0.2,0.5833333,,26.361166
461565,2010-10-27,24.396555,54.540749,30.960993,68.03704,30.960993,0.0,0.45833334,,28.288084
463141,2010-10-08,-29.116592,26.20476,19.012846,23.741724,19.012846,0.0,0.5416667,,22.887667
463142,2010-10-10,-28.742569,24.797304,18.18345,12.8611555,18.18345,0.0,0.5416667,,23.364584
463149,2011-01-09,-29.828316,31.029938,28.314934,85.67783,28.314932,0.0,0.5833333,,25.157831
473918,2010-12-26,-36.874958,174.744751,19.19161,75.42031,19.191612,0.2,0.5833333,,18.785334
473919,2010-12-28,-37.786697,175.274292,15.304866,79.26591,15.304866,14.900001,0.625,,16.458166
473920,2010-12-30,-43.541943,172.654282,17.996353,64.48199,17.996355,0.0,0.6666667,,18.011833
474466,2011-06-25,51.477051,-2.584355,13.535186,86.323,13.535184,0.0,0.7083333,,15.784749
474476,2011-08-31,53.456211,-2.286946,12.257187,79.99448,12.257188,0.1,0.5833333,,13.082334
478279,2010-10-26,24.396555,54.540749,30.908827,61.011715,30.908827,0.0,0.45833334,,28.719332
489212,2011-04-21,14.070733,-60.931835,30.452314,72.045784,30.45231,0.6,0.5416667,,27.093086
489220,2011-06-04,10.667081,-61.523479,32.144634,81.89033,32.144634,10.1,0.5416667,,26.996164
514023,2011-10-13,-33.973419,18.468786,16.259344,87.6549,16.259344,0.0,0.5,,16.121918
514024,2011-10-16,-26.131367,28.057131,17.348108,39.137177,17.348108,0.0,0.5416667,,20.077917
516204,2011-08-06,7.280079,80.722115,26.370905,85.23463,26.370905,0.1,0.5,,23.406584
516205,2011-08-08,7.280079,80.722115,27.51989,80.2374,27.51989,0.0,0.5,,24.325333
518954,2012-02-01,-33.84697,151.0634,19.615885,78.044365,19.615885,4.5,0.5833333,,19.479584
518955,2012-02-03,-37.819775,144.98349,21.002611,71.45466,21.00261,0.0,0.5833333,,20.270332
520595,2012-02-11,-36.874958,174.744751,19.265554,75.74314,19.265554,0.9,0.5833333,,19.081167
520596,2012-02-14,-37.786697,175.274292,19.669146,88.95933,19.669146,10.0,0.5833333,,18.474833
520597,2012-02-17,-41.272957,174.785889,16.62324,82.882225,16.62324,0.0,0.5833333,,17.465418
520598,2012-02-19,-37.786697,175.274292,18.281292,79.23887,18.281294,0.1,0.5833333,,18.258165
520599,2012-02-22,-36.874958,174.744751,20.721703,88.608315,20.721703,7.5,0.5833333,,21.410334
521217,2011-10-29,22.564608,88.343315,26.619398,62.22688,26.619394,0.0,0.45833334,,25.08175
523735,2011-09-16,-17.8139,31.050747,19.577341,45.44318,19.577341,0.0,0.5,,21.542252
523736,2011-09-18,-17.8139,31.050747,15.98875,52.129517,15.98875,0.0,0.5,,17.736002
525816,2011-09-23,51.483738,-0.114722,11.107175,81.21515,11.107175,0.0,0.5,,12.7295
525817,2011-09-25,51.483738,-0.114722,14.478082,83.605965,14.478084,0.0,0.5,,15.783666
527012,2011-10-15,-17.8139,31.050747,20.282583,59.636066,20.282583,0.0,0.5,,20.879751
527013,2011-10-17,-17.8139,31.050747,20.635277,65.651825,20.635275,1.5,0.5,,20.811
530432,2011-11-25,24.396555,54.540749,20.75203,56.956074,20.75203,0.0,0.45833334,,21.9485
531635,2012-02-23,25.047035,55.218842,17.116379,57.188953,17.116377,0.0,0.5,,18.432417
531636,2012-02-25,25.047035,55.218842,18.746668,40.705708,18.74667,0.0,0.5,,22.31575
531637,2012-02-27,24.396555,54.540749,16.394888,68.26185,16.394888,0.0,0.5,,17.902666
531982,2011-10-11,28.02271,69.54886,30.969355,59.75636,30.96935,0.1,0.45833334,,28.290667
533272,2012-09-18,6.353873,81.026886,28.450035,75.219185,28.450037,2.0,0.5,,26.549002
533273,2012-09-19,6.940017,79.871864,31.648886,84.470825,31.648886,1.3000001,0.5,,26.665415
533275,2012-09-20,6.353873,81.026886,29.42365,80.38891,29.423647,15.3,0.5,,26.059416
533276,2012-09-21,7.280079,80.722115,29.726,77.93507,29.726004,22.899998,0.5,,25.483665
533278,2012-09-22,6.353873,81.026886,28.948456,80.780914,28.948456,6.9000006,0.5,,25.913584
533279,2012-09-22,6.940017,79.871864,30.078588,89.28351,30.078588,21.7,0.5,,25.507086
533280,2012-09-23,7.280079,80.722115,28.272514,75.89008,28.272512,3.4,0.5,,24.787832
533281,2012-09-23,6.940017,79.871864,30.803343,86.483055,30.803345,4.5,0.5,,26.117502
533282,2012-09-24,6.940017,79.871864,29.638765,91.05774,29.638763,27.0,0.5,,25.03
