,match_id,venue_id,venue_name,venue_lat,venue_long,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets
1330,635215,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1331,635216,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1332,635217,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1333,635218,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1334,635219,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1335,635220,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1336,635221,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1337,635222,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1338,635223,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1339,635225,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1340,635226,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1341,635227,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1342,635228,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1343,635229,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
1344,635230,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1345,635231,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
1346,635232,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1347,635233,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
1348,635234,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1349,635235,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1350,635236,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1351,635237,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1352,635238,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1353,743137,1131,"National Cricket Stadium, St George's, Grenada",12.059683,-61.752132,10,1566,127,16,98,8
1354,743139,1131,"National Cricket Stadium, St George's, Grenada",12.059683,-61.752132,10,1566,127,16,98,8
1355,743143,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
1356,743147,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
1357,743149,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1358,743151,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
1359,743153,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1360,743155,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1361,743157,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1362,743161,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1363,743163,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1364,743165,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1365,743167,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1366,743169,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1367,743171,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1368,743173,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1369,743175,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1370,743177,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1371,743179,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1372,743181,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1373,743183,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1374,743185,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1375,743187,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1376,743189,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1377,743191,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1378,743193,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1379,743195,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1380,857703,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1381,857705,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1382,857707,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1383,857709,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1384,857711,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1385,857713,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1386,857715,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
1387,857717,1697,"Beausejour Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
1388,857719,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1389,857721,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1390,857723,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1391,857725,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1392,857727,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1393,857729,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1394,857731,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1395,857733,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1396,857735,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1397,857737,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1398,857739,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1399,857741,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1400,857743,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1401,857745,200,"Sabina Park, Kingston, Jamaica",17.978214,-76.782532,35,4977,424,73,293,32
1402,857747,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1403,857751,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1404,857753,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1405,857755,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1406,857757,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1407,857759,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1408,857761,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
1409,857763,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1410,857765,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1411,857767,208,"Queen's Park Oval, Port of Spain, Trinidad",10.667081,-61.523479,60,8065,728,170,436,50
1412,994669,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1413,994671,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1414,994673,576,"Warner Park, Basseterre, St Kitts",17.298466,-62.722027,97,13650,1186,187,821,69
1415,994677,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
1416,994679,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
1417,994681,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
1418,994683,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
1419,994685,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
1420,994687,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
1421,1003843,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1422,1003845,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1423,1003847,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1424,1003849,1031,"Boland Park, Paarl",-33.739555,18.997892,17,2501,194,46,120,10
1425,1003855,311,"Willowmoore Park, Benoni",-26.195204,28.317947,23,2901,278,44,157,25
1426,1003857,949,"Mangaung Oval, Bloemfontein",-29.116592,26.20476,25,3309,261,45,162,19
1427,1003859,949,"Mangaung Oval, Bloemfontein",-29.116592,26.20476,25,3309,261,45,162,19
1428,1003861,1367,"Senwes Park, Potchefstroom",-26.695658,27.100817,45,5910,564,129,313,36
1429,1003865,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1430,1003867,949,"Mangaung Oval, Bloemfontein",-29.116592,26.20476,25,3309,261,45,162,19
1431,1003869,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1432,1003871,703,"Diamond Oval, Kimberley",-28.742569,24.797304,20,2959,236,38,143,13
1433,1003873,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1434,1003875,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1435,1003877,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1436,1003879,703,"Diamond Oval, Kimberley",-28.742569,24.797304,20,2959,236,38,143,13
1437,1003881,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1438,1003883,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1439,1003885,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1440,1003887,174,"Newlands, Cape Town",-33.973419,18.468786,41,5703,496,77,317,35
1441,1003889,931,"Buffalo Park, East London",-33.006779,27.919361,22,2739,230,56,138,16
1442,1003891,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1443,1003895,1367,"Senwes Park, Potchefstroom",-26.695658,27.100817,45,5910,564,129,313,36
1444,1003899,931,"Buffalo Park, East London",-33.006779,27.919361,22,2739,230,56,138,16
1445,1003901,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1446,1003903,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1447,1003905,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1448,1124658,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1449,1124659,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1450,1124661,703,"Diamond Oval, Kimberley",-28.742569,24.797304,20,2959,236,38,143,13
1451,1124662,931,"Buffalo Park, East London",-33.006779,27.919361,22,2739,230,56,138,16
1452,1124664,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1453,1124665,1367,"Senwes Park, Potchefstroom",-26.695658,27.100817,45,5910,564,129,313,36
1454,1124666,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1455,1124668,1031,"Boland Park, Paarl",-33.739555,18.997892,17,2501,194,46,120,10
1456,1124669,949,"Mangaung Oval, Bloemfontein",-29.116592,26.20476,25,3309,261,45,162,19
1457,1124671,174,"Newlands, Cape Town",-33.973419,18.468786,41,5703,496,77,317,35
1458,1124672,174,"Newlands, Cape Town",-33.973419,18.468786,41,5703,496,77,317,35
1459,1124673,1031,"Boland Park, Paarl",-33.739555,18.997892,17,2501,194,46,120,10
1460,1124675,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1461,1124676,949,"Mangaung Oval, Bloemfontein",-29.116592,26.20476,25,3309,261,45,162,19
1462,1124677,311,"Willowmoore Park, Benoni",-26.195204,28.317947,23,2901,278,44,157,25
1463,1124678,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1464,1124679,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1465,1124681,703,"Diamond Oval, Kimberley",-28.742569,24.797304,20,2959,236,38,143,13
1466,1124683,949,"Mangaung Oval, Bloemfontein",-29.116592,26.20476,25,3309,261,45,162,19
1467,1124684,1367,"Senwes Park, Potchefstroom",-26.695658,27.100817,45,5910,564,129,313,36
1468,1124685,931,"Buffalo Park, East London",-33.006779,27.919361,22,2739,230,56,138,16
1469,1124686,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1470,1124687,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1471,1124688,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1472,1124690,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1473,1157224,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1474,1157225,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1475,1157226,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1476,1157227,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1477,1157229,311,"Willowmoore Park, Benoni",-26.195204,28.317947,23,2901,278,44,157,25
1478,1157230,1031,"Boland Park, Paarl",-33.739555,18.997892,17,2501,194,46,120,10
1479,1157231,1367,"Senwes Park, Potchefstroom",-26.695658,27.100817,45,5910,564,129,313,36
1480,1157233,174,"Newlands, Cape Town",-33.973419,18.468786,41,5703,496,77,317,35
1481,1157234,931,"Buffalo Park, East London",-33.006779,27.919361,22,2739,230,56,138,16
1482,1157236,174,"Newlands, Cape Town",-33.973419,18.468786,41,5703,496,77,317,35
1483,1157238,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1484,1157240,197,"City Oval, Pietermaritzburg",-29.610365,30.380833,2,318,20,4,12,2
1485,1157245,1031,"Boland Park, Paarl",-33.739555,18.997892,17,2501,194,46,120,10
1486,1157247,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1487,1157248,174,"Newlands, Cape Town",-33.973419,18.468786,41,5703,496,77,317,35
1488,1157249,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1489,1157250,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1490,1157252,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1491,1157253,902,"SuperSport Park, Centurion",-25.860279,28.19549,60,8691,697,120,447,40
1492,1157254,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1493,1157255,931,"Buffalo Park, East London",-33.006779,27.919361,22,2739,230,56,138,16
1494,1157256,508,"New Wanderers Stadium, Johannesburg",-26.131367,28.057131,60,8721,743,150,452,56
1495,1235373,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1496,1235374,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1497,1235375,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1498,1235376,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1499,1235377,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1500,1235378,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1501,1235379,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1502,1235380,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1503,1235381,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1504,1235383,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1505,1235384,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1506,1235385,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1507,1235386,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1508,1235387,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1509,1250546,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1510,1250547,302,"Kingsmead, Durban",-29.850071,31.027794,75,9994,980,153,636,66
1511,1299602,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1512,1299603,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1513,1299604,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1514,1299605,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1515,1299606,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1516,1299607,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1517,1299608,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1518,1299609,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1519,1299610,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1520,1299611,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1521,1299612,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1522,1299613,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1523,1299614,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1524,1299615,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1525,1299616,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1526,1299617,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1527,1299618,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1528,1299619,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1529,1299620,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1530,1299621,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1531,1299622,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1532,1299623,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1533,1299624,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
1534,1299625,173,"St George's Park, Port Elizabeth",-33.966995,25.609888,64,8633,783,181,428,60
