season,match_id,match_name,home_team,away_team,batting_team,bowling_team,venue,bowling_innings,fullName,overs,total_balls,dots,maidens,conceded,foursConceded,sixesConceded,wickets,economyRate,wides,noballs,LBW,Hitwicket,CaughtBowled,Bowled,Overs_Bowled,Bowling_FP
2012,548308,MI v PWI,MI,PWI,MI,PWI,"Wankhede Stadium, Mumbai",2,Murali Kartik,3.0,18,8,0,14,1,0,2,4.66,0,0,0,0,0,0,"[1, 11, 15]",56
2012,548308,MI v PWI,MI,PWI,MI,PWI,"Wankhede Stadium, Mumbai",2,Ashok Dinda,4.0,24,15,0,18,2,0,4,4.5,2,0,1,0,0,0,"[2, 4, 18, 20]",122
2012,548308,MI v PWI,MI,PWI,MI,PWI,"Wankhede Stadium, Mumbai",2,Marlon Samuels,4.0,24,13,0,21,1,1,1,5.25,1,0,0,0,0,1,"[3, 5, 13, 17]",37
2012,548308,MI v PWI,MI,PWI,MI,PWI,"Wankhede Stadium, Mumbai",2,Wayne Parnell,3.0,18,9,0,18,3,0,1,6.0,0,0,0,0,0,0,"[6, 8, 19]",27
2012,548308,MI v PWI,MI,PWI,MI,PWI,"Wankhede Stadium, Mumbai",2,Rahul Sharma,4.0,24,12,0,16,1,0,1,4.0,1,0,0,0,0,1,"[7, 9, 14, 16]",39
2012,548308,MI v PWI,MI,PWI,MI,PWI,"Wankhede Stadium, Mumbai",2,Bhuvneshwar Kumar,2.0,12,5,0,13,0,0,0,6.5,0,0,0,0,0,0,"[10, 12]",2
2012,548309,RR v PBKS,RR,PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1,Praveen Kumar,4.0,24,7,0,42,7,0,0,10.5,2,0,0,0,0,0,"[1, 3, 6, 19]",-2
2012,548309,RR v PBKS,RR,PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1,James Faulkner,4.0,24,8,0,41,4,2,2,10.25,1,0,0,0,0,2,"[2, 4, 18, 20]",64
2012,548309,RR v PBKS,RR,PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1,Piyush Chawla,4.0,24,9,0,33,6,0,1,8.25,0,0,0,0,0,1,"[5, 11, 13, 17]",33
2012,548309,RR v PBKS,RR,PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1,Bipul Sharma,4.0,24,8,0,28,1,0,0,7.0,2,0,0,0,0,0,"[7, 9, 12, 15]",2
2012,548309,RR v PBKS,RR,PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1,Harmeet Singh,3.0,18,7,0,23,3,0,1,7.66,2,0,0,0,0,0,"[8, 10, 16]",25
2012,548309,RR v PBKS,RR,PBKS,RR,PBKS,"Sawai Mansingh Stadium, Jaipur",1,Paul Valthaty,1.0,6,1,0,16,2,1,0,16.0,0,0,0,0,0,0,[14],0
2012,548309,RR v PBKS,RR,PBKS,PBKS,RR,"Sawai Mansingh Stadium, Jaipur",2,Siddharth Trivedi,4.0,24,9,0,32,4,0,1,8.0,0,1,0,0,0,0,"[1, 10, 12, 14]",25
2012,548309,RR v PBKS,RR,PBKS,PBKS,RR,"Sawai Mansingh Stadium, Jaipur",2,Johan Botha,4.0,24,6,0,36,4,1,0,9.0,0,0,0,0,0,0,"[2, 4, 13, 17]",0
2012,548309,RR v PBKS,RR,PBKS,PBKS,RR,"Sawai Mansingh Stadium, Jaipur",2,Amit Singh,4.0,24,7,0,26,0,1,1,6.5,1,0,0,0,0,0,"[3, 5, 18, 20]",27
2012,548309,RR v PBKS,RR,PBKS,PBKS,RR,"Sawai Mansingh Stadium, Jaipur",2,Kevon Cooper,4.0,24,13,0,26,1,2,4,6.5,0,0,0,0,0,1,"[6, 8, 15, 19]",118
2012,548309,RR v PBKS,RR,PBKS,PBKS,RR,"Sawai Mansingh Stadium, Jaipur",2,Brad Hodge,1.0,6,2,0,8,1,0,0,8.0,0,0,0,0,0,0,[7],0
2012,548309,RR v PBKS,RR,PBKS,PBKS,RR,"Sawai Mansingh Stadium, Jaipur",2,Ankeet Chavan,3.0,18,3,0,28,4,0,2,9.33,0,0,0,0,0,1,"[9, 11, 16]",58
2012,548310,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Irfan Pathan,4.0,24,7,0,47,6,2,0,11.75,0,0,0,0,0,0,"[1, 3, 17, 19]",-4
2012,548310,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Doug Bracewell,4.0,24,10,0,32,2,2,3,8.0,1,0,0,0,0,1,"[2, 8, 14, 20]",87
2012,548310,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Morne Morkel,4.0,24,9,0,30,2,1,2,7.5,1,0,0,0,0,0,"[4, 6, 12, 18]",50
2012,548310,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Umesh Yadav,2.0,12,7,0,8,1,0,0,4.0,0,0,0,0,0,0,"[5, 11]",6
2012,548310,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Shahbaz Nadeem,4.0,24,8,0,26,2,0,1,6.5,0,0,0,0,0,0,"[7, 10, 13, 16]",27
2012,548310,RCB v DC,RCB,DC,RCB,DC,"M.Chinnaswamy Stadium, Bengaluru",1,Glenn Maxwell,2.0,12,5,0,10,1,0,1,5.0,0,0,1,0,0,0,"[9, 15]",37
2012,548310,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Zaheer Khan,4.0,24,8,0,36,6,0,1,9.0,1,0,0,0,0,0,"[1, 3, 5, 19]",25
2012,548310,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Vinay Kumar,4.0,24,11,0,25,2,1,0,6.25,0,0,0,0,0,0,"[2, 4, 18, 20]",2
2012,548310,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Andrew McDonald,2.0,12,5,0,11,1,0,1,5.5,0,0,0,0,0,0,"[6, 14]",29
2012,548310,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Daniel Vettori,4.0,24,8,0,28,2,0,1,7.0,1,0,0,0,0,0,"[7, 9, 11, 17]",27
2012,548310,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Muttiah Muralitharan,4.0,24,9,0,25,1,1,3,6.25,0,0,1,0,0,0,"[8, 10, 12, 16]",89
2012,548310,RCB v DC,RCB,DC,DC,RCB,"M.Chinnaswamy Stadium, Bengaluru",2,Harshal Patel,2.0,12,6,0,10,1,0,0,5.0,0,0,0,0,0,0,"[13, 15]",4
2012,548311,DC v CSK,SRH,CSK,CSK,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Ankit Sharma,3.0,18,9,0,28,1,3,1,9.33,0,0,0,0,0,1,"[1, 8, 14]",33
2012,548311,DC v CSK,SRH,CSK,CSK,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Dale Steyn,4.0,24,11,0,25,1,0,2,6.25,4,0,0,1,0,0,"[2, 4, 15, 18]",60
2012,548311,DC v CSK,SRH,CSK,CSK,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Manpreet Gony,4.0,24,8,0,54,3,5,0,13.5,0,1,0,0,0,0,"[3, 5, 12, 20]",-6
2012,548311,DC v CSK,SRH,CSK,CSK,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Daniel Christian,4.0,24,9,0,26,3,0,2,6.5,0,0,0,0,1,0,"[6, 10, 13, 16]",60
2012,548311,DC v CSK,SRH,CSK,CSK,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Daniel Harris,1.0,6,0,0,11,0,1,0,11.0,0,0,0,0,0,0,[7],0
2012,548311,DC v CSK,SRH,CSK,CSK,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,TP Sudhindra,4.0,24,4,0,46,2,3,1,11.5,2,0,0,0,0,0,"[9, 11, 17, 19]",21
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Ravichandran Ashwin,3.0,18,10,0,12,1,0,0,4.0,0,0,0,0,0,0,"[1, 3, 5]",6
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Albie Morkel,2.0,12,3,0,20,3,0,0,10.0,1,0,0,0,0,0,"[2, 8]",-2
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Doug Bollinger,2.1,13,7,0,20,4,0,2,9.23,2,0,0,0,0,0,"[4, 6, 18]",50
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Suresh Raina,2.0,12,2,0,10,0,0,1,5.0,0,0,0,0,0,0,"[7, 9]",29
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Dwayne Bravo,1.0,6,2,0,10,2,0,0,10.0,0,0,0,0,0,0,[10],0
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Ravindra Jadeja,4.0,24,17,0,16,1,1,5,4.0,0,0,1,0,0,2,"[11, 13, 15, 17]",171
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Shadab Jakati,2.0,12,3,0,14,0,1,2,7.0,0,0,0,0,0,0,"[12, 14]",52
2012,548311,DC v CSK,SRH,CSK,SRH,CSK,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Faf du Plessis,1.0,6,0,0,16,0,2,0,16.0,0,0,0,0,0,0,[16],0
2012,548312,RR v KKR,RR,KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1,Brett Lee,4.0,24,14,0,29,2,2,2,7.25,0,1,0,0,0,1,"[1, 3, 17, 19]",58
2012,548312,RR v KKR,RR,KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1,Jacques Kallis,4.0,24,9,0,35,6,0,0,8.75,1,0,0,0,0,0,"[2, 4, 15, 18]",0
2012,548312,RR v KKR,RR,KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1,Sunil Narine,4.0,24,8,0,29,1,1,0,7.25,0,0,0,0,0,0,"[5, 10, 12, 16]",0
2012,548312,RR v KKR,RR,KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1,Iqbal Abdulla,2.0,12,2,0,16,1,0,0,8.0,0,0,0,0,0,0,"[6, 20]",0
2012,548312,RR v KKR,RR,KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1,Rajat Bhatia,4.0,24,6,0,27,2,0,1,6.75,0,0,0,0,0,1,"[7, 9, 11, 13]",35
2012,548312,RR v KKR,RR,KKR,RR,KKR,"Sawai Mansingh Stadium, Jaipur",1,Yusuf Pathan,2.0,12,3,0,28,1,3,0,14.0,1,0,0,0,0,0,"[8, 14]",-6
2012,548312,RR v KKR,RR,KKR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",2,Ankeet Chavan,4.0,24,13,0,23,0,2,2,5.75,1,0,1,0,0,0,"[1, 3, 5, 15]",62
2012,548312,RR v KKR,RR,KKR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",2,Amit Singh,4.0,24,9,0,30,1,2,2,7.5,0,0,0,0,0,0,"[2, 4, 16, 18]",50
2012,548312,RR v KKR,RR,KKR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",2,Kevon Cooper,4.0,24,8,0,28,3,0,3,7.0,2,0,0,0,0,3,"[6, 8, 17, 19]",105
2012,548312,RR v KKR,RR,KKR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",2,Siddharth Trivedi,4.0,24,10,1,25,3,0,2,6.25,0,0,0,0,1,0,"[7, 9, 11, 13]",72
2012,548312,RR v KKR,RR,KKR,KKR,RR,"Sawai Mansingh Stadium, Jaipur",2,Johan Botha,4.0,24,9,0,34,3,1,1,8.5,2,0,0,0,0,1,"[10, 12, 14, 20]",33
2012,548313,PWI v PBKS,PWI,PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",1,Praveen Kumar,4.0,24,12,0,27,3,0,0,6.75,2,0,0,0,0,0,"[1, 3, 5, 7]",2
2012,548313,PWI v PBKS,PWI,PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",1,James Faulkner,4.0,24,8,0,31,3,1,1,7.75,0,0,0,0,0,1,"[2, 14, 18, 20]",33
2012,548313,PWI v PBKS,PWI,PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",1,Dimitri Mascarenhas,4.0,24,9,0,23,1,0,1,5.75,0,0,0,0,0,0,"[4, 6, 12, 16]",29
2012,548313,PWI v PBKS,PWI,PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",1,Bipul Sharma,2.4,16,5,0,40,1,5,0,15.0,0,0,0,0,0,0,"[8, 10]",-6
2012,548313,PWI v PBKS,PWI,PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",1,Piyush Chawla,2.0,12,3,0,14,0,1,0,7.0,0,0,0,0,0,0,"[9, 11]",2
2012,548313,PWI v PBKS,PWI,PBKS,PWI,PBKS,"Maharashtra Cricket Association Stadium, Pune",1,Harmeet Singh,3.2,20,11,0,24,2,1,3,7.2,0,2,0,0,1,2,"[13, 15, 17, 19]",103
2012,548313,PWI v PBKS,PWI,PBKS,PBKS,PWI,"Maharashtra Cricket Association Stadium, Pune",2,Ashok Dinda,3.0,18,9,0,13,1,0,1,4.33,1,0,0,0,0,0,"[1, 3, 19]",31
2012,548313,PWI v PBKS,PWI,PBKS,PBKS,PWI,"Maharashtra Cricket Association Stadium, Pune",2,Marlon Samuels,4.0,24,12,0,23,2,1,1,5.75,0,0,0,0,0,0,"[2, 4, 17, 20]",29
2012,548313,PWI v PBKS,PWI,PBKS,PBKS,PWI,"Maharashtra Cricket Association Stadium, Pune",2,Ashish Nehra,3.0,18,9,0,20,2,1,1,6.66,0,0,0,0,0,0,"[5, 13, 15]",27
2012,548313,PWI v PBKS,PWI,PBKS,PBKS,PWI,"Maharashtra Cricket Association Stadium, Pune",2,Rahul Sharma,4.0,24,10,0,34,2,2,2,8.5,0,0,0,0,0,0,"[6, 14, 16, 18]",50
2012,548313,PWI v PBKS,PWI,PBKS,PBKS,PWI,"Maharashtra Cricket Association Stadium, Pune",2,Murali Kartik,3.0,18,5,0,23,2,0,0,7.66,1,1,0,0,0,0,"[7, 9, 11]",0
2012,548313,PWI v PBKS,PWI,PBKS,PBKS,PWI,"Maharashtra Cricket Association Stadium, Pune",2,Jesse Ryder,3.0,18,3,0,25,2,0,1,8.33,1,0,0,0,0,0,"[8, 10, 12]",25
2012,548314,DC v MI,SRH,MI,SRH,MI,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Harbhajan Singh,4.0,24,12,0,18,0,1,0,4.5,0,0,0,0,0,0,"[1, 3, 11, 15]",6
2012,548314,DC v MI,SRH,MI,SRH,MI,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Munaf Patel,4.0,24,13,0,20,1,1,4,5.0,0,0,0,0,0,1,"[2, 4, 13, 18]",120
2012,548314,DC v MI,SRH,MI,SRH,MI,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Lasith Malinga,4.0,24,11,0,27,1,2,3,6.75,0,0,0,0,0,1,"[5, 7, 17, 19]",89
2012,548314,DC v MI,SRH,MI,SRH,MI,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Pragyan Ojha,4.0,24,6,0,39,1,3,0,9.75,1,0,0,0,0,0,"[6, 9, 14, 16]",0
2012,548314,DC v MI,SRH,MI,SRH,MI,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,Kieron Pollard,4.0,24,7,0,33,3,1,2,8.25,2,0,0,0,0,1,"[8, 10, 12, 20]",58
2012,548314,DC v MI,SRH,MI,MI,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Ankit Sharma,4.0,24,14,0,18,1,1,0,4.5,0,0,0,0,0,0,"[1, 3, 5, 13]",6
2012,548314,DC v MI,SRH,MI,MI,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Dale Steyn,4.0,24,15,1,12,1,0,3,3.0,0,0,0,0,1,2,"[2, 4, 15, 19]",121
2012,548314,DC v MI,SRH,MI,MI,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Daniel Christian,4.0,24,5,0,49,4,3,1,12.25,0,0,0,0,0,0,"[6, 9, 17, 20]",19
2012,548314,DC v MI,SRH,MI,MI,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Anand Rajan,2.0,12,6,0,9,1,0,0,4.5,0,0,0,0,0,0,"[7, 11]",6
2012,548314,DC v MI,SRH,MI,MI,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Amit Mishra,4.0,24,9,0,31,0,3,1,7.75,0,0,0,0,0,0,"[8, 12, 16, 18]",25
2012,548314,DC v MI,SRH,MI,MI,SRH,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2,Cameron White,2.0,12,1,0,19,1,1,0,9.5,0,0,0,0,0,0,"[10, 14]",0
2012,548315,RCB v KKR,RCB,KKR,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",1,Zaheer Khan,4.0,24,12,0,31,6,0,2,7.75,0,0,0,0,0,0,"[1, 3, 5, 17]",50
2012,548315,RCB v KKR,RCB,KKR,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",1,Vinay Kumar,4.0,24,13,0,18,2,0,2,4.5,0,0,0,0,0,0,"[2, 13, 15, 19]",56
2012,548315,RCB v KKR,RCB,KKR,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",1,Harshal Patel,4.0,24,6,0,46,3,3,1,11.5,0,0,0,0,0,0,"[4, 12, 16, 20]",21
2012,548315,RCB v KKR,RCB,KKR,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",1,Muttiah Muralitharan,4.0,24,7,0,31,2,1,2,7.75,2,0,0,0,0,0,"[6, 10, 14, 18]",50
2012,548315,RCB v KKR,RCB,KKR,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",1,Daniel Vettori,3.0,18,6,0,22,1,1,1,7.33,0,0,0,0,0,0,"[7, 9, 11]",25
2012,548315,RCB v KKR,RCB,KKR,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",1,Virat Kohli,1.0,6,1,0,13,1,1,0,13.0,0,0,0,0,0,0,[8],0
2012,548315,RCB v KKR,RCB,KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2,Brett Lee,4.0,24,17,0,21,1,2,0,5.25,0,0,0,0,0,0,"[1, 3, 5, 17]",4
2012,548315,RCB v KKR,RCB,KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2,Jacques Kallis,2.0,12,8,0,7,1,0,2,3.5,0,0,0,0,0,0,"[2, 4]",56
2012,548315,RCB v KKR,RCB,KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2,Lakshmipathy Balaji,4.0,24,14,1,18,2,0,4,4.5,1,0,0,0,0,2,"[6, 8, 10, 12]",142
2012,548315,RCB v KKR,RCB,KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2,Rajat Bhatia,4.0,24,6,0,30,2,1,0,7.5,0,0,0,0,0,0,"[7, 9, 11, 14]",0
2012,548315,RCB v KKR,RCB,KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2,Ryan ten Doeschate,3.0,18,2,0,24,1,0,1,8.0,3,0,0,0,0,0,"[13, 15, 19]",25
2012,548315,RCB v KKR,RCB,KKR,RCB,KKR,"M.Chinnaswamy Stadium, Bengaluru",2,Shakib Al Hasan,3.0,18,4,0,21,1,0,2,7.0,3,0,0,0,0,1,"[16, 18, 20]",60
2012,548316,DC v CSK,DC,CSK,CSK,DC,"Arun Jaitley Stadium, Delhi",1,Irfan Pathan,4.0,24,13,0,25,3,1,1,6.25,0,0,0,0,0,0,"[1, 3, 8, 11]",27
2012,548316,DC v CSK,DC,CSK,CSK,DC,"Arun Jaitley Stadium, Delhi",1,Umesh Yadav,3.0,18,9,0,24,2,1,1,8.0,2,0,0,0,0,1,"[2, 5, 19]",33
2012,548316,DC v CSK,DC,CSK,CSK,DC,"Arun Jaitley Stadium, Delhi",1,Morne Morkel,4.0,24,14,0,19,2,0,2,4.75,2,0,0,0,0,0,"[4, 6, 18, 20]",56
2012,548316,DC v CSK,DC,CSK,CSK,DC,"Arun Jaitley Stadium, Delhi",1,Kevin Pietersen,2.0,12,3,0,16,0,1,0,8.0,0,0,0,0,0,0,"[7, 9]",0
2012,548316,DC v CSK,DC,CSK,CSK,DC,"Arun Jaitley Stadium, Delhi",1,Roelof van der Merwe,4.0,24,11,0,15,0,0,0,3.75,0,0,0,0,0,0,"[10, 12, 14, 16]",6
2012,548316,DC v CSK,DC,CSK,CSK,DC,"Arun Jaitley Stadium, Delhi",1,Shahbaz Nadeem,3.0,18,10,0,9,0,0,0,3.0,0,0,0,0,0,0,"[13, 15, 17]",6
2012,548316,DC v CSK,DC,CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,Albie Morkel,2.0,12,6,0,24,4,1,0,12.0,0,0,0,0,0,0,"[1, 3]",-4
2012,548316,DC v CSK,DC,CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,Doug Bollinger,2.0,12,3,0,18,3,0,0,9.0,0,0,0,0,0,0,"[2, 5]",0
2012,548316,DC v CSK,DC,CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,Ravichandran Ashwin,3.2,20,6,0,21,0,1,1,6.3,0,0,0,0,0,0,"[4, 6, 12, 14]",27
2012,548316,DC v CSK,DC,CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,Shadab Jakati,3.0,18,6,0,23,3,0,0,7.66,0,0,0,0,0,0,"[7, 10, 13]",0
2012,548316,DC v CSK,DC,CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,Ravindra Jadeja,2.0,12,2,0,19,1,1,0,9.5,0,0,0,0,0,0,"[8, 11]",0
2012,548316,DC v CSK,DC,CSK,DC,CSK,"Arun Jaitley Stadium, Delhi",2,Dwayne Bravo,1.0,6,3,0,5,0,0,0,5.0,0,0,0,0,0,0,[9],0
2012,548317,MI v RR,MI,RR,MI,RR,"Wankhede Stadium, Mumbai",1,Ankeet Chavan,4.0,24,11,0,41,4,3,1,10.25,0,0,0,0,0,0,"[1, 3, 10, 17]",23
2012,548317,MI v RR,MI,RR,MI,RR,"Wankhede Stadium, Mumbai",1,Amit Singh,4.0,24,9,0,29,1,2,2,7.25,0,0,0,0,0,0,"[2, 4, 6, 19]",50
2012,548317,MI v RR,MI,RR,MI,RR,"Wankhede Stadium, Mumbai",1,Kevon Cooper,4.0,24,8,0,43,3,3,1,10.75,0,0,0,0,0,0,"[5, 12, 18, 20]",23
2012,548317,MI v RR,MI,RR,MI,RR,"Wankhede Stadium, Mumbai",1,Brad Hogg,4.0,24,9,0,31,3,1,2,7.75,0,0,0,0,0,2,"[7, 9, 11, 15]",66
2012,548317,MI v RR,MI,RR,MI,RR,"Wankhede Stadium, Mumbai",1,Siddharth Trivedi,3.0,18,1,0,25,1,1,0,8.33,0,0,0,0,0,0,"[8, 13, 16]",0
2012,548317,MI v RR,MI,RR,MI,RR,"Wankhede Stadium, Mumbai",1,Johan Botha,1.0,6,1,0,22,2,2,0,22.0,0,0,0,0,0,0,[14],0
2012,548317,MI v RR,MI,RR,RR,MI,"Wankhede Stadium, Mumbai",2,Lasith Malinga,4.0,24,17,0,13,1,0,2,3.25,0,0,0,0,0,1,"[1, 3, 15, 19]",64
2012,548317,MI v RR,MI,RR,RR,MI,"Wankhede Stadium, Mumbai",2,Munaf Patel,3.4,22,11,0,28,2,2,4,7.63,0,0,0,0,0,1,"[2, 4, 17, 20]",116
2012,548317,MI v RR,MI,RR,RR,MI,"Wankhede Stadium, Mumbai",2,James Franklin,2.0,12,4,0,22,2,1,0,11.0,1,0,0,0,0,0,"[5, 7]",-2
2012,548317,MI v RR,MI,RR,RR,MI,"Wankhede Stadium, Mumbai",2,Pragyan Ojha,2.0,12,4,0,19,0,2,0,9.5,0,0,0,0,0,0,"[6, 8]",0
2012,548317,MI v RR,MI,RR,RR,MI,"Wankhede Stadium, Mumbai",2,Harbhajan Singh,4.0,24,5,0,43,4,2,0,10.75,0,0,0,0,0,0,"[9, 11, 13, 16]",-2
2012,548317,MI v RR,MI,RR,RR,MI,"Wankhede Stadium, Mumbai",2,Kieron Pollard,4.0,24,8,0,44,3,3,4,11.0,1,1,0,0,0,1,"[10, 12, 14, 18]",114
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Ravichandran Ashwin,4.0,24,6,0,46,5,2,0,11.5,0,0,0,0,0,0,"[1, 3, 5, 16]",-4
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Doug Bollinger,3.0,18,11,0,24,2,2,3,8.0,1,0,0,0,0,1,"[2, 4, 20]",87
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Albie Morkel,4.0,24,5,0,37,1,2,2,9.25,4,0,0,0,0,0,"[6, 8, 11, 18]",50
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Dwayne Bravo,4.0,24,9,0,30,3,1,0,7.5,1,0,0,0,0,0,"[7, 10, 13, 15]",0
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Suresh Raina,1.0,6,1,0,21,0,3,0,21.0,1,0,0,0,0,0,[9],0
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Shadab Jakati,2.0,12,3,0,27,1,2,0,13.5,1,0,0,0,0,0,"[12, 14]",-6
2012,548318,CSK v RCB,CSK,RCB,RCB,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",1,Ravindra Jadeja,2.0,12,4,0,18,2,0,2,9.0,2,0,0,0,0,0,"[17, 19]",50
2012,548318,CSK v RCB,CSK,RCB,CSK,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",2,Daniel Vettori,4.0,24,10,0,30,1,2,0,7.5,0,0,0,0,0,0,"[1, 3, 12, 14]",0
