season,match_id,match_name,home_team,away_team,venue,batting_innings,bowling_innings,fullName,Starting_11,Batting_FP,Bowling_FP,Fielding_FP,Total_FP,Dream Team,Captain,Vice Captain
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Sam Curran,4,65,21,0,90,1,1,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Jitesh Sharma,4,61,0,0,65,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,M Shahrukh Khan,4,59,0,0,63,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Kagiso Rabada,4,0,56,0,60,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Atharva Taide,4,28,0,8,40,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Shikhar Dhawan,4,23,0,8,35,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Nathan Ellis,4,0,25,0,29,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Rahul Chahar,4,0,25,0,29,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Arshdeep Singh,4,0,23,0,27,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,substitute_fielder,4,0,0,16,20,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Harpreet Brar,4,0,0,8,12,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Liam Livingstone,4,8,0,0,12,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Prabhsimran Singh,4,2,0,0,6,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Navdeep Saini,4,0,85,0,89,1,0,1
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Devdutt Padikkal,4,74,0,8,86,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Yashasvi Jaiswal,4,68,0,0,72,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Shimron Hetmyer,4,64,0,0,68,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Adam Zampa,4,0,35,0,39,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Trent Boult,4,1,33,0,38,1,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Riyan Parag,4,29,0,0,33,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Dhruv Jurel,4,12,0,0,16,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,substitute_fielder,4,0,0,8,12,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Sanju Samson,4,2,0,0,6,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Yuzvendra Chahal,4,0,-2,0,2,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Jos Buttler,4,-2,0,0,2,0,0,0
2023,1359540,PBKS v RR,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Sandeep Sharma,4,0,-4,0,0,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Heinrich Klaasen,4,146,0,0,150,1,1,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Harry Brook,4,33,0,0,37,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Rahul Tripathi,4,19,0,8,31,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,T Natarajan,4,0,25,0,29,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Bhuvneshwar Kumar,4,0,21,0,25,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Aiden Markram,4,18,0,0,22,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Glenn Phillips,4,6,0,8,18,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Abhishek Sharma,4,13,0,0,17,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Mayank Dagar,4,0,2,0,6,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Kartik Tyagi,4,0,0,0,4,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,2,Nitish Kumar Reddy,4,0,0,0,4,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Virat Kohli,4,140,0,0,144,1,0,1
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Faf du Plessis,4,94,0,0,98,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Michael Bracewell,4,4,52,0,60,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Harshal Patel,4,0,33,8,45,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Mohammed Siraj,4,0,31,0,35,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Shahbaz Ahmed,4,0,27,0,31,1,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Wayne Parnell,4,0,0,8,12,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Mahipal Lomror,4,0,0,8,12,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Glenn Maxwell,4,6,0,0,10,0,0,0
2023,1359539,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,1,Karn Sharma,4,0,-6,0,-2,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Rilee Rossouw,4,114,0,0,118,1,0,1
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Prithvi Shaw,4,73,0,0,77,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Anrich Nortje,4,0,58,6,68,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,David Warner,4,61,0,0,65,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Khaleel Ahmed,4,0,39,8,51,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Ishant Sharma,4,0,46,0,50,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Phil Salt,4,38,0,6,48,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Axar Patel,4,0,25,16,45,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Aman Hakim Khan,4,0,0,8,12,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Yash Dhull,4,0,0,8,12,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Kuldeep Yadav,4,0,2,0,6,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",1,2,Mukesh Kumar,4,0,-6,0,-2,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Liam Livingstone,4,131,0,0,135,1,1,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Atharva Taide,4,74,0,8,86,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Sam Curran,4,14,50,0,68,1,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Prabhsimran Singh,4,26,0,0,30,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,M Shahrukh Khan,4,8,0,0,12,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Shikhar Dhawan,4,-2,0,8,10,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Rahul Chahar,4,0,0,0,4,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Arshdeep Singh,4,0,-2,0,2,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Jitesh Sharma,4,-2,0,0,2,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Nathan Ellis,4,0,-4,0,0,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Kagiso Rabada,4,0,-4,0,0,0,0,0
2023,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,1,Harpreet Brar,4,0,-6,0,-2,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Marcus Stoinis,4,123,0,0,127,1,1,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Krunal Pandya,4,56,2,0,62,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Yash Thakur,4,0,56,0,60,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Ravi Bishnoi,4,0,52,0,56,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Mohsin Khan,4,0,25,0,29,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Quinton de Kock,4,20,0,0,24,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Nicholas Pooran,4,9,0,8,21,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Deepak Hooda,4,5,0,8,17,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Naveen-ul-Haq,4,0,0,8,12,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,substitute_fielder,4,0,0,8,12,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Swapnil Singh,4,0,0,0,4,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,2,Prerak Mankad,4,-2,0,0,2,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Ishan Kishan,4,81,0,16,101,1,0,1
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Tim David,4,47,0,8,59,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Rohit Sharma,4,50,0,0,54,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Jason Behrendorff,4,0,50,0,54,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Piyush Chawla,4,0,25,0,29,1,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Nehal Wadhera,4,18,0,0,22,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Suryakumar Yadav,4,7,0,0,11,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Cameron Green,4,4,0,0,8,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Hrithik Shokeen,4,0,2,0,6,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Vishnu Vinod,4,2,0,0,6,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Akash Madhwal,4,0,0,0,4,0,0,0
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,1,Chris Jordan,4,0,-6,0,-2,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Shubman Gill,4,138,0,0,142,1,0,1
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Mohammed Shami,4,0,112,0,116,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Mohit Sharma,4,0,110,0,114,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Sai Sudharsan,4,61,0,8,73,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Yash Dayal,4,0,25,0,29,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rashid Khan,4,0,2,16,22,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Dasun Shanaka,4,10,0,8,22,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Hardik Pandya,4,9,0,8,21,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,David Miller,4,8,0,8,20,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Rahul Tewatia,4,3,0,8,15,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,substitute_fielder,4,0,0,8,12,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Wriddhiman Saha,4,-2,0,8,10,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",1,2,Noor Ahmad,4,0,-6,0,-2,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Bhuvneshwar Kumar,4,30,141,6,181,1,1,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Heinrich Klaasen,4,84,0,14,102,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Marco Jansen,4,3,25,16,48,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,T Natarajan,4,0,25,8,37,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Fazalhaq Farooqi,4,1,23,0,28,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Mayank Markande,4,22,0,0,26,1,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Aiden Markram,4,11,0,8,23,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Abhishek Sharma,4,6,0,8,18,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Abdul Samad,4,5,0,8,17,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Rahul Tripathi,4,1,0,8,13,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Sanvir Singh,4,9,0,0,13,0,0,0
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",2,1,Anmolpreet Singh,4,6,0,0,10,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Deepak Chahar,4,0,79,0,83,1,1,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Shivam Dube,4,61,0,0,65,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Devon Conway,4,37,0,0,41,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ravindra Jadeja,4,22,0,8,34,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ruturaj Gaikwad,4,21,0,0,25,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ajinkya Rahane,4,21,0,0,25,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Moeen Ali,4,1,0,12,17,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Matheesha Pathirana,4,0,0,8,12,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Tushar Deshpande,4,0,0,8,12,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Ambati Rayudu,4,4,0,0,8,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,MS Dhoni,4,2,0,0,6,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,Maheesh Theekshana,4,0,0,0,4,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Nitish Rana,4,73,0,0,77,1,0,1
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Sunil Narine,4,0,72,0,76,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Rinku Singh,4,72,0,0,76,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Varun Chakravarthy,4,0,50,8,62,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Vaibhav Arora,4,0,25,8,37,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Shardul Thakur,4,0,29,0,33,1,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Jason Roy,4,13,0,0,17,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Venkatesh Iyer,4,11,0,0,15,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Anukul Roy,4,0,0,8,12,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Mandeep Singh,4,0,0,8,12,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Andre Russell,4,2,0,0,6,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Rahmanullah Gurbaz,4,1,0,0,5,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Suyash Sharma,4,0,0,0,4,0,0,0
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",2,1,Harshit Rana,4,0,0,0,4,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Glenn Maxwell,4,77,25,0,106,1,1,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Wayne Parnell,4,0,93,0,97,1,0,1
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Michael Bracewell,4,9,54,8,75,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Faf du Plessis,4,70,0,0,74,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Anuj Rawat,4,42,0,14,60,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Mohammed Siraj,4,0,29,22,55,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Karn Sharma,4,0,50,0,54,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Virat Kohli,4,19,0,16,39,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Mahipal Lomror,4,1,0,8,13,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",1,2,Dinesh Karthik,4,-2,0,0,2,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Adam Zampa,4,2,60,0,66,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Shimron Hetmyer,4,54,0,0,58,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,KM Asif,4,0,48,0,52,1,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Sandeep Sharma,4,0,33,0,37,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Yashasvi Jaiswal,4,-2,0,16,18,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Joe Root,4,9,0,0,13,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Dhruv Jurel,4,1,0,8,13,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Sanju Samson,4,5,0,0,9,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Devdutt Padikkal,4,5,0,0,9,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Ravichandran Ashwin,4,0,0,0,4,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Yuzvendra Chahal,4,0,0,0,4,0,0,0
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",2,1,Jos Buttler,4,-2,0,0,2,0,0,0
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Prabhsimran Singh,4,145,0,0,149,1,1,0
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Harpreet Brar,4,2,132,8,146,1,0,1
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Rahul Chahar,4,0,72,0,76,1,0,0
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Nathan Ellis,4,0,60,0,64,1,0,0
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Sam Curran,4,21,0,0,25,0,0,0
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",1,2,Sikandar Raza,4,13,0,8,25,0,0,0
