match_id,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
1415736,0.0,28.915996551513672,77.25173950195312,24.475997924804688,0.0,14.512402534484863
1415737,0.0,28.340499877929688,74.36322021484375,23.340499877929688,0.0,31.3560733795166
1415738,0.0,28.40799903869629,76.2327880859375,23.81800079345703,0.0,23.623794555664062
1415739,0.7199999094009399,29.479501724243164,69.81770324707031,23.319499969482425,0.7199999094009399,14.815452575683594
1415741,0.0,31.863998413085938,55.48640060424805,21.833999633789062,0.0,31.892803192138672
1415742,0.0799999982118606,28.1879997253418,72.99082946777344,22.87800025939941,0.0799999982118606,33.67757034301758
1415744,0.1400000005960464,26.814001083374023,81.21214294433594,23.31399917602539,0.1400000005960464,30.350078582763672
1415745,0.0,29.288000106811523,69.53141784667969,23.13800048828125,0.0,27.37795066833496
1415746,0.0399999991059303,27.7760009765625,81.16649627685547,24.24599838256836,0.0399999991059303,29.06582260131836
1415747,0.3799999952316284,31.24399948120117,61.771141052246094,23.023998260498047,0.3799999952316284,27.65549659729004
1415749,0.0399999991059303,31.10599899291992,65.53114318847656,23.86600112915039,0.0399999991059303,20.97627830505371
1415750,0.0,27.823999404907227,81.0715103149414,24.273998260498047,0.0,28.82619285583496
1415751,0.0,28.97800064086914,76.45878601074219,24.41800117492676,0.0,36.96225357055664
1415754,0.9999998807907104,27.78350257873535,79.43991088867188,23.893497467041016,0.9999998807907104,13.693655014038086
1415755,0.0199999995529651,31.31599998474121,61.78589630126953,23.10599899291992,0.0199999995529651,36.8986930847168
1418176,0.0,29.20650100708008,54.36769485473633,18.85650062561035,0.0,15.148686408996582
1418177,0.0,30.30649948120117,51.415863037109375,18.99650001525879,0.0,20.989002227783203
1418181,0.0799999982118606,31.23649978637696,59.09156036376953,22.276500701904297,0.0799999982118606,14.08302879333496
1418182,0.0399999991059303,30.7864990234375,64.61248779296875,23.20650100708008,0.0399999991059303,8.908487319946289
1418183,0.0,31.99650001525879,57.79660034179688,22.626501083374023,0.0,14.0903959274292
1418184,0.0,31.336498260498047,66.34608459472656,24.246501922607425,0.0,12.922401428222656
1418185,0.0399999991059303,32.09650039672852,59.461082458496094,23.176502227783203,0.0399999991059303,15.549882888793944
1418186,0.0,31.876501083374023,54.25725173950195,21.006500244140625,0.0,6.829114437103272
1418187,0.0,33.73649978637695,45.132057189941406,19.88650131225586,0.0,11.322178840637209
1418188,0.0,31.94649887084961,59.85109329223633,22.97650146484375,0.0,11.745683670043944
1418190,0.0199999995529651,32.02649688720703,60.92267990112305,23.366498947143555,0.0199999995529651,9.96186637878418
1418191,0.0,33.80649948120117,48.83135223388672,21.5364990234375,0.0,8.48945140838623
1418192,0.0,32.076499938964844,59.53483963012695,22.99650001525879,0.0,12.05339813232422
1418193,0.0,33.21649932861328,52.511512756347656,22.146499633789062,0.0,17.32579803466797
1418194,0.0,31.896499633789062,59.22020721435547,22.80649948120117,0.0,20.805435180664062
1418195,0.0,32.81650161743164,52.77154541015625,21.866498947143555,0.0,20.86054801940918
1418196,0.0,29.446502685546875,45.975624084472656,16.506500244140625,0.0,20.37463760375977
1418197,0.0,32.72650146484375,38.19663619995117,16.62649917602539,0.0,18.020442962646484
1418539,0.0,22.988000869750977,66.552734375,16.397998809814453,0.0,17.22747039794922
1418540,0.0,22.17799949645996,67.74188232421875,15.878000259399414,0.0,16.038358688354492
1418541,0.0,25.37800025939941,57.044410705566406,16.197999954223633,0.0,7.405930519104004
1418542,0.0,24.327999114990234,62.734642028808594,16.748001098632812,0.0,12.194517135620115
1418543,0.0,22.11800003051757,62.77500534057617,14.667999267578123,0.0,22.26742553710937
1418544,0.0,20.87799835205078,74.6497802734375,16.147998809814453,0.0,22.918323516845703
1418545,0.0,21.607999801635746,72.97071838378906,16.527999877929688,0.0,23.331104278564453
1419824,0.0,19.933002471923828,84.99684143066406,17.273000717163086,0.0,10.028153419494627
1419825,0.0,18.13300132751465,74.38214111328125,13.433000564575195,0.0,15.677492141723633
1419826,0.0,23.62300109863281,56.92000579833984,14.352999687194824,0.0,20.576923370361328
1420223,0.0,23.670499801635746,6.478482246398926,-15.23949909210205,0.0,13.153085708618164
1420224,0.0,22.52050018310547,11.527227401733398,-8.879499435424805,0.0,14.713943481445312
1420225,0.0,24.79050064086914,9.210447311401367,-9.979499816894531,0.0,11.341618537902832
1420226,0.0,23.06050109863281,21.109813690185547,-0.4294999539852142,0.0,14.205883979797363
1420227,0.0,24.640499114990234,16.86100959777832,-2.2295000553131104,0.0,9.84347438812256
1420801,0.0,29.186498641967773,45.29628372192383,15.956500053405762,0.0,20.08761215209961
1420802,0.0,32.05649948120117,37.65412139892578,15.816500663757324,0.0,14.57563018798828
1420803,0.0,29.7965030670166,47.65321731567383,17.26650047302246,0.0,13.576275825500488
1420804,0.0,32.886497497558594,35.91522979736328,15.796501159667969,0.0,12.13347053527832
1420805,0.0,31.81649780273437,58.351898193359375,22.21650123596192,0.0,3.0471177101135254
1420806,0.0,34.22650146484375,43.65578079223633,20.10650062561035,0.0,4.1243510246276855
1420807,0.0600000023841857,31.48649978637696,64.17037963867188,23.76650047302246,0.0600000023841857,5.702089309692383
1420808,0.0399999991059303,33.316497802734375,54.909027099609375,22.97650146484375,0.0399999991059303,7.980979919433594
1421078,0.0,18.50449752807617,85.91542053222656,16.094499588012695,0.0,18.008094787597656
1421079,0.0,20.14449882507324,92.70635223388672,18.92449951171875,0.0,17.328414916992188
1421080,0.0,20.204498291015625,93.70950317382812,19.14449691772461,0.0,9.80383586883545
1422037,0.0,19.428998947143555,33.333614349365234,2.8390002250671387,0.0,12.640287399291992
1422038,0.0,20.05899810791016,32.090877532958984,2.858999967575073,0.0,15.312701225280762
1422039,0.0,19.678998947143555,39.62008285522461,5.499000072479248,0.0,10.068199157714844
1422040,0.0,20.498998641967773,44.33341217041016,7.919000148773193,0.0,8.719462394714355
1422041,0.0600000023841857,19.698999404907227,50.74018096923828,9.109000205993652,0.0600000023841857,11.207006454467772
1422042,0.8399999737739563,15.608999252319336,71.59078216552734,10.349000930786133,0.8399999737739563,6.951695442199707
1422043,0.0,20.608997344970703,20.429851531982425,-2.88100004196167,0.0,15.95513916015625
1422802,0.0,22.873498916625977,41.447486877441406,8.72350025177002,0.0,22.58248710632324
1422803,0.0,20.7135009765625,35.438926696777344,4.773499965667725,0.0,45.15150833129883
1422804,0.0,21.62350082397461,33.76387405395508,4.953500270843506,0.0,30.427303314208984
1422807,0.0600000023841857,29.10500144958496,77.98709869384766,24.825000762939453,0.0600000023841857,9.039522171020508
1422808,4.599999904632568,28.685001373291016,78.4474868774414,24.5049991607666,4.599999904632568,8.56055736541748
1422809,0.0199999995529651,29.65500259399414,73.13938903808594,24.27499961853028,0.0199999995529651,3.279109239578247
1422810,0.3600000143051147,30.424999237060547,71.17511749267578,24.60500144958496,0.3600000143051147,3.7115478515625
1422811,2.56000018119812,27.94500160217285,82.00605010986328,24.575000762939453,2.56000018119812,6.197615146636963
1422812,3.700000047683716,28.91499900817871,79.28977966308594,24.924999237060547,3.700000047683716,8.528518676757812
1422813,0.2199999988079071,29.7450008392334,72.17617797851562,24.15500259399414,0.2199999988079071,4.801327705383301
1422814,0.4399999678134918,30.03499984741211,70.77448272705078,24.13500022888184,0.4399999678134918,8.63608169555664
1422815,1.7799999713897705,28.674999237060547,80.14247131347656,24.905000686645508,1.7799999713897705,7.31543493270874
1422816,1.6399999856948853,27.85500144958496,84.22083282470703,24.935001373291016,1.6399999856948853,4.732592105865479
1422817,0.0,30.0049991607666,67.56295776367188,23.13500022888184,0.0,2.8207147121429443
1422818,0.0,32.654998779296875,48.77088165283203,20.404998779296875,0.0,5.214496612548828
1423372,0.4599999785423279,26.11199951171875,69.2140121459961,20.02199935913086,0.4599999785423279,10.955751419067385
1423373,0.0,27.17200088500977,63.83342361450195,19.71200180053711,0.0,8.864888191223145
1423374,0.0,28.96199989318848,55.32317352294922,19.062000274658203,0.0,20.19119453430176
1423439,0.0,16.777999877929688,68.5536117553711,10.958000183105469,0.0,35.79578399658203
1423440,0.6799999475479126,15.657999038696287,88.66429901123047,13.788000106811523,0.6799999475479126,36.510738372802734
1423441,0.0,19.72800064086914,62.20086669921875,12.218000411987305,0.0,17.938539505004883
1423442,0.0,19.65799903869629,63.20620727539063,12.42799949645996,0.0,21.451141357421875
1423444,0.0,19.637998580932617,73.09282684326172,14.657999038696287,0.0,36.23112869262695
1424752,0.0,32.25349807739258,61.9316291809082,24.013500213623047,0.0,18.297054290771484
1424753,0.0,32.25349807739258,61.9316291809082,24.013500213623047,0.0,18.297054290771484
1424754,0.0,31.113500595092773,66.12261199951172,23.98349952697754,0.0,17.077320098876953
1424755,0.0,31.113500595092773,66.12261199951172,23.98349952697754,0.0,17.077320098876953
1424756,0.1400000005960464,32.64350128173828,61.169471740722656,24.183500289916992,0.1400000005960464,18.82489967346192
1424757,0.1400000005960464,32.64350128173828,61.169471740722656,24.183500289916992,0.1400000005960464,18.82489967346192
1424759,0.1000000014901161,30.903499603271484,70.60735321044922,24.853498458862305,0.1000000014901161,21.10782814025879
1424761,0.1800000071525573,31.623498916625977,67.21003723144531,24.79349899291992,0.1800000071525573,18.446929931640625
1424762,0.1400000154972076,30.30350112915039,75.18441772460938,25.363500595092773,0.1400000154972076,18.49799537658692
1424763,0.1400000154972076,30.30350112915039,75.18441772460938,25.363500595092773,0.1400000154972076,18.49799537658692
1424764,0.0,32.59349822998047,62.64875411987305,24.53350067138672,0.0,16.65809440612793
1424765,0.0,31.083499908447266,71.5466079711914,25.223499298095703,0.0,20.85116004943848
1424766,0.2000000029802322,31.053497314453125,67.08747863769531,24.223499298095703,0.2000000029802322,23.275304794311523
1424767,0.0,29.833499908447266,71.49031066894531,24.103500366210938,0.0,27.19217300415039
1424829,1.820000052452088,17.478500366210938,87.17578887939453,15.308499336242676,1.820000052452088,20.79362869262696
1424830,0.0,18.35849952697754,72.57566833496094,13.3385009765625,0.0,30.17446517944336
1424831,0.0,19.66849899291992,66.7649154663086,13.298500061035156,0.0,7.8060622215271
1424832,0.0,29.82149887084961,25.175058364868164,7.421499729156494,0.0,16.79844093322754
1424833,0.0,25.481502532958984,46.40283584594727,13.081500053405762,0.0,18.09674644470215
1425110,0.0199999995529651,32.45500183105469,47.97564697265625,19.934999465942383,0.0199999995529651,5.97398853302002
1425111,0.0399999991059303,31.404998779296875,59.34751129150391,22.435001373291016,0.0399999991059303,4.988184452056885
1425121,0.2400000095367431,25.49650001525879,76.35005187988281,20.98649978637696,0.2400000095367431,8.40030574798584
1425122,1.8399999141693115,23.80649948120117,87.1950912475586,21.54650115966797,1.8399999141693115,25.57971572875977
1425124,0.0,22.59650230407715,44.0388069152832,9.406499862670898,0.0,16.48121452331543
1425125,0.0,24.19649887084961,61.6324348449707,16.236499786376953,0.0,19.26658821105957
1425126,0.0,25.57699966430664,91.0839385986328,23.977001190185547,0.0,19.93641662597656
1425127,0.4799999594688415,27.42699813842773,80.34427642822266,23.66699981689453,0.4799999594688415,26.07206344604492
1425128,0.0199999995529651,28.04700088500977,80.08270263671875,24.23699951171875,0.0199999995529651,10.468488693237305
1425129,0.1000000014901161,26.304000854492188,73.6198501586914,21.07400131225586,0.1000000014901161,11.361234664916992
1425130,0.0,32.073997497558594,57.680809020996094,22.64400100708008,0.0,5.466019630432129
1425131,0.1000000014901161,29.896499633789062,74.51799011230469,24.866498947143555,0.1000000014901161,27.52459716796875
1425132,0.0199999995529651,30.546499252319336,69.00254821777344,24.176502227783203,0.0199999995529651,30.191558837890625
1425133,0.0199999995529651,31.646499633789062,68.79625701904297,25.17650032043457,0.0199999995529651,20.3613395690918
1426450,0.0199999995529651,28.09200096130371,45.92419052124024,15.272000312805176,0.0199999995529651,13.739500045776367
1426451,0.0,30.322002410888672,25.17026901245117,8.081999778747559,0.0,20.27799224853516
1426452,0.1799999922513961,30.52199935913086,20.301305770874023,5.192000389099121,0.1799999922513961,10.365196228027344
1426453,0.0,30.24199867248535,28.28793334960937,9.762001037597656,0.0,13.759206771850586
1426454,0.0,33.43199920654297,21.729944229125977,8.371999740600586,0.0,21.71621322631836
1426455,0.0199999995529651,37.24199676513672,24.02025413513184,13.311999320983888,0.0199999995529651,14.155206680297852
1426456,0.0199999995529651,37.24199676513672,24.02025413513184,13.311999320983888,0.0199999995529651,14.155206680297852
1426457,0.0,37.29199981689453,23.71763038635254,12.972000122070312,0.0,21.91095924377441
1426458,0.0,37.29199981689453,23.71763038635254,12.972000122070312,0.0,21.91095924377441
1426459,0.4000000059604645,33.01199722290039,37.840633392333984,16.591999053955078,0.4000000059604645,17.221416473388672
1426460,0.4000000059604645,33.01199722290039,37.840633392333984,16.591999053955078,0.4000000059604645,17.221416473388672
1426461,0.0,32.771995544433594,33.58711624145508,14.522000312805176,0.0,11.032981872558594
1426462,0.0,32.771995544433594,33.58711624145508,14.522000312805176,0.0,11.032981872558594
1426463,2.4600000381469727,25.65199851989746,83.81366729736328,22.6820011138916,2.4600000381469727,19.387319564819336
1426464,0.0,26.23200035095215,80.33464050292969,22.57200050354004,0.0,20.528356552124023
1426465,0.1000000014901161,27.64200210571289,69.41126251220703,21.532001495361328,0.1000000014901161,32.523677825927734
1426466,0.1000000014901161,27.64200210571289,69.41126251220703,21.532001495361328,0.1000000014901161,32.523677825927734
1426467,0.0600000023841857,27.661998748779297,67.5453109741211,21.102001190185547,0.0600000023841857,25.65558815002441
1426468,0.0600000023841857,27.661998748779297,67.5453109741211,21.102001190185547,0.0600000023841857,25.65558815002441
1426469,0.0,29.27199935913086,61.637542724609375,21.131999969482425,0.0,16.749547958374023
1426470,0.0399999991059303,28.47200393676757,70.26348876953125,22.46200180053711,0.0399999991059303,24.15651512145996
1426471,0.1000000014901161,26.96199989318848,80.38246154785156,23.292001724243164,0.1000000014901161,21.962949752807617
1426472,0.1000000014901161,26.96199989318848,80.38246154785156,23.292001724243164,0.1000000014901161,21.962949752807617
1426473,0.0,26.49199867248535,79.73820495605469,22.70200157165528,0.0,18.47419166564941
1426474,0.0,26.49199867248535,79.73820495605469,22.70200157165528,0.0,18.47419166564941
1426475,0.0,29.902002334594727,45.0152702331543,16.612001419067383,0.0,8.210993766784668
1426476,0.0,28.77199935913086,53.91021728515625,18.441999435424805,0.0,12.228137969970703
1426477,0.0,30.252002716064453,45.348915100097656,16.34200096130371,0.0,10.343299865722656
1426478,0.0,28.94199752807617,59.076759338378906,20.12200164794922,0.0,14.32346534729004
1426479,0.0,23.76000022888184,29.04709815979004,4.279999732971191,0.0,9.16774559020996
1426480,0.0,27.67999839782715,21.733577728271484,3.859999895095825,0.0,15.081819534301758
1426552,0.0,23.145999908447266,84.99650573730469,20.465999603271484,0.0,13.574084281921388
1426553,0.0,20.9169979095459,78.25099182128906,16.976999282836914,0.0,33.998146057128906
1426554,0.0,11.60550022125244,53.720733642578125,2.445499897003174,0.0,20.522205352783203
1426830,0.0,18.17250061035156,70.86500549316406,12.792498588562012,0.0,33.12572479248047
1426831,0.0,17.732498168945312,77.89298248291016,13.822500228881836,0.0,15.789953231811523
1426832,0.0,14.702499389648438,76.40499114990234,10.582501411437988,0.0,22.775508880615234
1428151,0.0,16.593000411987305,82.8204345703125,13.6329984664917,0.0,11.837250709533691
1428152,0.0,16.69300079345703,72.18147277832031,11.612998962402344,0.0,35.08818817138672
1428154,0.0,16.283000946044922,72.59988403320312,11.322999954223633,0.0,34.2531623840332
1428155,0.0799999982118606,16.573001861572266,74.64430236816406,12.042999267578123,0.0799999982118606,33.502174377441406
1428156,1.7000000476837158,16.683000564575195,81.94181060791016,13.532999038696287,1.7000000476837158,7.05893087387085
1428743,0.0,29.360998153686523,45.0130500793457,16.060998916625977,0.0,37.37540817260742
1428744,0.0,29.041004180908203,48.61835861206055,16.951000213623047,0.0,29.1498966217041
1428745,0.0,29.42099952697754,40.70198059082031,14.6510009765625,0.0,41.528167724609375
1428746,0.0,31.44099998474121,33.49903106689453,13.400999069213867,0.0,28.638458251953125
1431086,0.0,30.90449905395508,86.65432739257812,28.394500732421875,0.0,15.2660493850708
1431087,0.0,32.674495697021484,62.73361206054688,24.63450050354004,0.0,21.384784698486328
1431120,0.3600000143051147,21.09350204467773,77.33038330078125,16.923500061035156,0.3600000143051147,21.42197036743164
1431121,0.0199999995529651,21.36349868774414,58.96684646606445,12.923500061035156,0.0199999995529651,5.286747932434082
1431122,1.4199998378753662,16.86349868774414,79.61186218261719,13.033498764038086,1.4199998378753662,18.036012649536133
1431123,0.1200000047683715,15.023500442504885,67.05226135253906,8.853500366210938,0.1200000047683715,9.019075393676758
1431124,0.0,22.493501663208008,53.12495803833008,12.35349941253662,0.0,7.819342136383057
1431125,0.0,23.753501892089844,48.7500114440918,12.103500366210938,0.0,21.067615509033203
1431126,0.0,23.153499603271484,53.61960983276367,13.22350025177002,0.0,19.807849884033203
1431607,0.1800000071525573,29.072998046875,77.86029815673828,24.8030014038086,0.1800000071525573,17.009496688842773
1431608,0.1400000005960464,28.05299949645996,80.37311553955078,24.35300064086914,0.1400000005960464,19.880294799804688
1431609,0.3400000333786011,27.792999267578125,76.0621337890625,23.183002471923828,0.3400000333786011,21.242733001708984
1431610,0.1000000014901161,27.77300071716309,73.56929016113281,22.61299705505371,0.1000000014901161,11.934258460998535
1431611,0.1599999964237213,27.562997817993164,74.92607116699219,22.713001251220703,0.1599999964237213,19.679378509521484
1432194,0.0,16.288501739501953,69.33042907714844,10.5885009765625,0.0,12.34188175201416
1432195,0.0,18.208499908447266,61.35234832763672,10.638500213623049,0.0,13.96570110321045
1432196,0.0,19.6884994506836,63.13922119140625,12.268500328063965,0.0,14.888647079467772
1432197,0.0,21.238500595092773,54.08872604370117,11.548500061035156,0.0,20.85142135620117
1432198,0.0,21.298498153686523,62.18819427490234,13.578500747680664,0.0,16.075510025024414
1432199,0.0,23.248498916625977,50.662872314453125,12.418500900268556,0.0,11.623796463012695
1432200,1.0399999618530271,21.9685001373291,70.91634368896484,16.408498764038086,1.0399999618530271,17.114543914794922
1432211,0.0199999995529651,25.840999603271484,82.74837493896484,22.681001663208008,0.0199999995529651,23.033466339111328
1432212,0.0,28.622501373291016,35.540992736816406,11.482500076293944,0.0,11.520111083984377
1433362,0.2199999988079071,27.68650245666504,75.2572250366211,22.896499633789062,0.2199999988079071,11.832165718078612
1433363,0.0199999995529651,29.506500244140625,71.65843200683594,23.836502075195312,0.0199999995529651,13.52782154083252
1433364,0.3000000119209289,30.20650100708008,70.09976196289062,24.12649917602539,0.3000000119209289,11.341984748840332
1433367,0.8399999737739563,27.27950096130371,83.68617248535156,24.269500732421875,0.8399999737739563,13.639772415161133
1433368,0.0399999991059303,30.229501724243164,66.89604187011719,23.32950210571289,0.0399999991059303,11.019851684570312
1433369,0.1200000047683715,27.439498901367188,80.4521255493164,23.75950050354004,0.1200000047683715,12.564313888549805
1433373,0.0,28.62599754333496,73.91815185546875,23.506000518798828,0.0,23.41050910949707
1433374,0.980000138282776,25.446001052856445,89.98478698730469,23.67599868774414,0.980000138282776,17.216739654541016
1433375,0.0,28.038000106811523,73.27103424072266,22.79800033569336,0.0,5.691556453704834
1433376,0.0,27.948001861572266,78.15789794921875,23.768001556396484,0.0,18.763153076171875
1433377,0.0,27.40800094604492,79.0766372680664,23.45800018310547,0.0,16.436199188232422
1433383,0.0,27.56050109863281,74.527587890625,22.62049865722656,0.0,32.74962615966797
1433384,0.0,26.960498809814453,82.28157043457031,23.68050003051757,0.0,27.114059448242188
1433385,0.0199999995529651,27.43050003051757,75.54021453857422,22.710498809814453,0.0199999995529651,36.7759017944336
1434155,0.0,23.353498458862305,44.85325241088867,10.203500747680664,0.0,16.37759780883789
1434157,0.0,24.04349899291992,34.340545654296875,6.7935004234313965,0.0,24.295841217041016
1434160,0.0,23.38349914550781,36.44869613647461,7.323500156402588,0.0,28.21709632873535
1434161,0.0,24.263500213623047,30.60577774047852,5.793499946594238,0.0,17.800743103027344
1436471,0.0399999991059303,28.95050048828125,45.30702590942383,15.540499687194824,0.0399999991059303,25.71799087524414
1436472,0.0199999995529651,29.040996551513672,46.18406677246094,15.970998764038086,0.0199999995529651,30.0720157623291
1436473,0.0,29.390499114990234,35.615455627441406,12.160500526428224,0.0,37.48712539672852
1436474,0.0,29.71099853515625,33.61249923706055,11.590999603271484,0.0,36.955509185791016
1436475,0.0,25.69050025939941,56.30244064331055,16.320499420166016,0.0,24.514129638671875
1436476,0.0,25.92099952697754,53.76942825317383,15.791000366210938,0.0,23.55029296875
1436477,0.0600000023841857,24.93050003051757,60.386627197265625,16.70050048828125,0.0600000023841857,28.367477416992188
1436478,0.0799999982118606,24.92100143432617,58.788536071777344,16.26099967956543,0.0799999982118606,26.39642333984375
1436479,0.0,25.550500869750977,51.78566360473633,14.830500602722168,0.0,18.51081275939941
1436480,0.0,25.801000595092773,49.41424179077149,14.351000785827637,0.0,17.011606216430664
1436481,0.0,24.550498962402344,56.88273239135742,15.420499801635742,0.0,22.82466125488281
1436482,0.0,24.56100082397461,55.0484504699707,14.931001663208008,0.0,21.91040802001953
1436483,0.2000000029802322,23.540498733520508,60.36262893676758,15.390501022338867,0.2000000029802322,23.63237762451172
1436484,0.1000000014901161,23.34100151062012,59.03178024291992,14.870999336242676,0.1000000014901161,25.20212745666504
1436485,0.0,23.79050064086914,49.12271881103516,12.410499572753906,0.0,18.01910972595215
1436486,0.1000000014901161,23.33100128173828,51.240570068359375,12.631001472473145,0.1000000014901161,18.04192924499512
1436487,0.0,26.110498428344727,39.04269409179688,10.940500259399414,0.0,8.496757507324219
1436488,0.0,26.2710018157959,38.65348052978516,10.951001167297363,0.0,7.237818241119385
1436489,0.0,25.93050003051757,39.40125274658203,10.980501174926758,0.0,18.60147476196289
1436490,0.0,25.69099998474121,40.55584335327149,11.211000442504885,0.0,18.54480743408203
1436491,0.0,27.57050132751465,47.514198303222656,15.420499801635742,0.0,15.934188842773438
1436492,0.0,27.58099937438965,46.10458755493164,14.95099925994873,0.0,16.330547332763672
1436493,0.0,26.0004997253418,58.57437896728516,17.170499801635742,0.0,23.38093948364257
1436494,0.0,26.001001358032227,59.24263381958008,17.351001739501953,0.0,23.660778045654297
1438073,0.0,17.260000228881836,72.84162902832031,12.340001106262209,0.0,29.301034927368164
1438074,0.0,17.560001373291016,72.4565200805664,12.539999008178713,0.0,24.621187210083008
1438075,0.0,27.25899887084961,69.31136322021484,21.11899948120117,0.0,11.218095779418944
1438076,0.0,27.988998413085938,62.89509201049805,20.25899887084961,0.0,12.202876091003418
1438077,0.0,27.9789981842041,68.66709899902344,21.66899871826172,0.0,11.162211418151855
1438078,0.0,28.77900123596192,65.7744369506836,21.738998413085938,0.0,14.20812702178955
1438079,0.0,28.7189998626709,67.3750991821289,22.05900001525879,0.0,9.852643013000488
1438080,0.0,29.88899803161621,63.5644416809082,22.22900009155273,0.0,13.803545951843262
1438257,0.0,14.701499938964844,60.3099365234375,6.971499443054199,0.0,19.98933982849121
1438259,0.0,17.541500091552734,43.30509185791016,4.871499538421631,0.0,15.230481147766112
1438262,0.0,21.04150009155273,49.25524139404297,9.981500625610352,0.0,22.42012405395508
1439813,0.0600000023841857,17.316999435424805,56.704551696777344,8.566999435424805,0.0600000023841857,28.852436065673828
1439814,0.0,18.46699905395508,65.51432037353516,11.69700050354004,0.0,10.386796951293944
1439815,0.0,19.17699813842773,48.55001068115234,8.017000198364258,0.0,25.2725830078125
1439816,0.0,21.256999969482425,53.55529022216797,11.44700050354004,0.0,8.135414123535156
1439817,0.0,24.09699821472168,59.814849853515625,15.69700050354004,0.0,19.06315422058105
1439818,0.0,20.35700035095215,64.50121307373047,13.29699993133545,0.0,8.47962760925293
1439819,0.0,28.36699867248535,48.90166091918945,16.586999893188477,0.0,19.92032241821289
1439820,0.0,28.1669979095459,52.43878173828125,17.457000732421875,0.0,26.565017700195312
1439821,0.0799999982118606,24.496999740600582,59.978797912597656,16.206998825073242,0.0799999982118606,20.48283767700196
1439822,0.0,20.457000732421875,63.971771240234375,13.336999893188477,0.0,18.742033004760746
1439823,0.0600000023841857,22.52699851989746,69.1748046875,16.437000274658203,0.0600000023841857,16.770610809326172
1439824,0.0600000023841857,22.847000122070312,65.65460205078125,16.05699920654297,0.0600000023841857,19.412532806396484
1439825,0.0,22.536998748779297,53.573974609375,12.63700008392334,0.0,21.0734920501709
1439826,0.0,21.44700050354004,56.41510772705078,12.357000350952148,0.0,14.704623222351074
1439829,0.0,15.94700050354004,73.21006774902344,11.147001266479492,0.0,26.82179832458496
1439830,0.1000000014901161,15.627001762390137,73.37838745117188,10.836999893188477,0.1000000014901161,29.66314697265625
1439831,0.1200000047683715,17.966999053955078,62.29182052612305,10.647001266479492,0.1200000047683715,28.345867156982425
1439832,0.0199999995529651,17.477001190185547,66.02841186523438,11.017000198364258,0.0199999995529651,20.314037322998047
1439833,0.0,19.937000274658203,61.29862594604492,12.147001266479492,0.0,19.399696350097656
1439836,0.0,21.51700210571289,52.207618713378906,11.297000885009766,0.0,22.86035919189453
1439893,0.0,26.94150161743164,70.96092224121094,21.151500701904297,0.0,3.6062633991241455
1439894,0.0,24.81999969482422,72.6004867553711,19.530000686645508,0.0,13.481138229370115
1439895,0.2199999988079071,23.957500457763672,90.83138275146484,22.34749984741211,0.2199999988079071,17.129837036132812
1439899,0.0,21.979501724243164,64.38824462890625,14.889500617980955,0.0,3.6662611961364746
1439900,0.0,24.49249839782715,78.7449722290039,20.542499542236328,0.0,15.666455268859863
1439901,0.0,20.472002029418945,47.633209228515625,8.95199966430664,0.0,9.249383926391602
1439902,0.0,22.574499130249023,51.87919235229492,11.954500198364258,0.0,19.251922607421875
1439903,0.0,25.034500122070312,68.59831237792969,18.784500122070312,0.0,29.506128311157227
1440129,0.0,28.9945011138916,35.18399810791016,12.034499168395996,0.0,37.489524841308594
1440130,0.0,27.1044979095459,39.22932052612305,11.954500198364258,0.0,41.10405349731445
1440131,0.0,15.00999927520752,91.8816146850586,13.699999809265137,0.0,11.285038948059082
1440463,0.0,14.63800048828125,65.6301498413086,8.218000411987305,0.0,14.387118339538574
1440464,0.0,18.637998580932617,78.14186096191406,14.74799919128418,0.0,25.825572967529297
1440465,0.0,17.967998504638672,89.3244857788086,16.17799949645996,0.0,8.487059593200684
1441133,0.0,21.578998565673828,43.87793350219727,8.73900032043457,0.0,8.574141502380371
1441135,0.0,24.038997650146484,40.53103256225586,9.789000511169434,0.0,15.574519157409668
1441136,0.0,20.148998260498047,56.08495330810547,10.82900047302246,0.0,7.344872951507568
1441140,0.0,21.738998413085938,52.75999069213867,11.48900032043457,0.0,8.471532821655273
1441145,0.0,23.54899978637696,44.0960693359375,10.57900047302246,0.0,12.662137031555176
1442735,0.0199999995529651,22.22900009155273,48.205196380615234,10.74899959564209,0.0199999995529651,9.194659233093262
1442736,0.0,22.02900123596192,51.36674880981445,11.519000053405762,0.0,11.17494297027588
1442737,0.0,20.05900001525879,54.46852493286133,10.499000549316406,0.0,6.832074165344238
1442738,0.0799999982118606,19.2189998626709,68.4507827758789,13.199000358581545,0.0799999982118606,10.052282333374023
1442739,0.1000000014901161,20.36899948120117,65.08696746826172,13.439000129699709,0.1000000014901161,9.106157302856444
1442987,0.0,24.75050163269043,83.73917388916016,21.81050109863281,0.0,27.716983795166016
1442988,0.2000000029802322,23.21050071716309,90.79231262207033,21.620500564575195,0.2000000029802322,16.532623291015625
1442989,0.0,23.67050170898437,87.0750503540039,21.390501022338867,0.0,19.12516021728516
1443543,0.0,19.435001373291016,77.90393829345703,15.405000686645508,0.0,21.90015411376953
1443544,0.0,17.97500228881836,70.26609802246094,12.434999465942385,0.0,39.27172088623047
1443545,0.3800000250339508,19.29700088500977,80.61199951171875,15.866999626159668,0.3800000250339508,22.70067977905273
