match_id,match_number,team1,team2,toss_winner,toss_decision,winner,venue_id,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
1278685,2.0,Sri Lanka,India,India,field,India,1920,22,3195,262,48,158,17,0.0,7.9745001792907715,72.57667541503906,3.054500102996826,0.0,5.32841682434082
1278686,3.0,Sri Lanka,India,Sri Lanka,bat,India,1920,22,3195,262,48,158,17,0.0,9.554499626159668,70.40302276611328,4.404500484466553,0.0,3.497245073318481
1278687,1.0,India,South Africa,South Africa,field,South Africa,333,126,18861,1520,253,932,97,0.0,36.02000045776367,19.56786155700684,9.15999984741211,0.0,24.806072235107425
1278688,2.0,India,South Africa,South Africa,field,South Africa,442,34,4588,441,94,249,32,0.0,29.523998260498047,80.8858413696289,25.87400245666504,0.0,25.927734375
1278689,3.0,India,South Africa,South Africa,field,India,1896,42,6009,526,81,344,27,0.0,29.04949951171875,91.28398895263672,27.479501724243164,0.0,16.932435989379883
1278690,4.0,India,South Africa,South Africa,field,India,2401,38,5672,472,79,290,28,0.0,30.02199935913086,66.38081359863281,23.042001724243164,0.0,21.038105010986328
1278691,5.0,India,South Africa,South Africa,field,,683,109,16612,1301,227,839,60,0.0199999995529651,21.167499542236328,90.94103240966795,19.61749839782715,0.0199999995529651,19.96145248413086
1279379,1.0,Estonia,Cyprus,Cyprus,field,Cyprus,3572,13,1641,172,31,108,9,0.0,27.12899780273437,38.67974853515625,11.758999824523926,0.0,13.205012321472168
1279380,2.0,Estonia,Cyprus,Estonia,bat,Cyprus,3572,13,1641,172,31,108,9,0.0,26.248998641967773,50.70461654663086,15.138999938964844,0.0,25.309375762939453
1279381,1.0,Cyprus,Isle of Man,Cyprus,bat,Isle of Man,3572,13,1641,172,31,108,9,0.0,27.578998565673828,31.05819702148437,8.809000015258789,0.0,9.784482955932615
1279382,2.0,Estonia,Isle of Man,Estonia,bat,Isle of Man,3572,13,1641,172,31,108,9,0.0,26.29899978637696,38.03475189208984,10.849000930786133,0.0,10.233976364135742
1279383,3.0,Cyprus,Isle of Man,Isle of Man,field,Isle of Man,3572,13,1641,172,31,108,9,0.0,26.51900100708008,39.14181900024414,11.479000091552734,0.0,11.542396545410156
1279385,4.0,Cyprus,Estonia,Cyprus,bat,Cyprus,3572,13,1641,172,31,108,9,0.0,27.458999633789062,31.3658447265625,8.97900104522705,0.0,8.937292098999023
1279386,5.0,Estonia,Isle of Man,Isle of Man,field,Isle of Man,3572,13,1641,172,31,108,9,0.0,27.208999633789062,44.78861618041992,13.8489990234375,0.0,16.892419815063477
1280058,1.0,Scotland,Namibia,Namibia,field,Namibia,2569,47,5941,621,107,396,54,0.0,33.71950149536133,58.7258186340332,24.159500122070312,0.0,7.274617195129394
1280059,1.0,Namibia,Papua New Guinea,Papua New Guinea,field,Namibia,2569,47,5941,621,107,396,54,0.0,34.45949935913086,49.66606903076172,22.36949920654297,0.0,17.648853302001953
1280060,1.0,United Arab Emirates,Ireland,United Arab Emirates,bat,Ireland,2569,47,5941,621,107,396,54,0.0,35.109500885009766,32.45787048339844,15.919499397277832,0.0,11.962400436401367
1280061,2.0,United Arab Emirates,Ireland,Ireland,field,United Arab Emirates,2569,47,5941,621,107,396,54,0.0,33.47949981689453,56.65021896362305,23.589500427246094,0.0,11.256468772888184
1280062,3.0,Ireland,United Arab Emirates,United Arab Emirates,field,United Arab Emirates,2569,47,5941,621,107,396,54,0.0,33.519500732421875,60.62519454956055,24.48949813842773,0.0,9.195094108581545
1280063,1.0,Papua New Guinea,Scotland,Papua New Guinea,bat,Scotland,2569,47,5941,621,107,396,54,0.0,33.24950408935547,64.20379638671875,25.54949951171875,0.0,21.059200286865234
1282272,1.0,Malta,Gibraltar,Malta,bat,Malta,1870,54,7412,678,129,398,53,0.0,23.126001358032227,65.96005249023438,16.395999908447266,0.0,22.22204971313477
1282273,2.0,Gibraltar,Switzerland,Gibraltar,bat,Switzerland,1870,54,7412,678,129,398,53,0.2400000095367431,24.1560001373291,75.71052551269531,19.59599876403809,0.2400000095367431,33.31568145751953
1282275,3.0,Bulgaria,Switzerland,Bulgaria,bat,Switzerland,1870,54,7412,678,129,398,53,0.1599999964237213,24.0260009765625,77.78580474853516,19.895999908447266,0.1599999964237213,29.001195907592773
1282276,4.0,Switzerland,Malta,Switzerland,bat,Switzerland,1870,54,7412,678,129,398,53,0.0,24.68600082397461,80.04358673095703,21.006000518798828,0.0,32.87428665161133
1282278,5.0,Gibraltar,Bulgaria,Gibraltar,bat,Bulgaria,1870,54,7412,678,129,398,53,0.0,24.74599838256836,86.60588073730469,22.35599899291992,0.0,9.93358325958252
1282279,6.0,Malta,Switzerland,Malta,bat,Malta,1870,54,7412,678,129,398,53,0.0,23.72599983215332,87.85887145996094,21.586000442504883,0.0,25.99646377563477
1282738,1.0,Jersey,Germany,Germany,field,Jersey,3516,29,3177,396,81,199,29,0.0,21.92250061035156,60.99136352539063,14.002500534057615,0.0,8.836662292480469
1282739,2.0,Denmark,Italy,Denmark,bat,Italy,3516,29,3177,396,81,199,29,0.0,23.072498321533203,60.31162643432617,14.962499618530272,0.0,14.814245223999023
1282740,3.0,Denmark,Germany,Denmark,bat,Germany,3516,29,3177,396,81,199,29,0.0,25.552499771118164,33.0211296081543,8.042500495910645,0.0,9.81590461730957
1282741,4.0,Jersey,Italy,Jersey,bat,Jersey,3516,29,3177,396,81,199,29,0.0,27.02250099182129,36.56649017333984,10.8125,0.0,14.96155071258545
1282742,5.0,Jersey,Denmark,Denmark,field,Jersey,3516,29,3177,396,81,199,29,0.0,22.502498626708984,66.2628173828125,15.852499008178713,0.0,7.449541568756103
1282743,6.0,Italy,Germany,Italy,bat,Germany,3516,29,3177,396,81,199,29,0.0,23.83249855041504,59.79115676879883,15.452499389648438,0.0,11.633008003234863
1282744,7.0,Italy,Denmark,Denmark,field,Italy,3516,29,3177,396,81,199,29,0.0,22.362499237060547,63.105125427246094,14.892499923706056,0.0,17.69776725769043
1282745,8.0,Germany,Jersey,Germany,bat,Jersey,3516,29,3177,396,81,199,29,0.0,22.38249969482422,64.71126556396484,15.262499809265137,0.0,17.481294631958008
1282746,9.0,Italy,Jersey,Jersey,field,Jersey,3516,29,3177,396,81,199,29,0.0,22.642498016357425,41.51984405517578,8.762499809265137,0.0,10.863274574279783
1282747,10.0,Germany,Denmark,Denmark,field,Germany,3516,29,3177,396,81,199,29,0.0,22.80249786376953,54.83999633789063,13.152501106262209,0.0,9.826253890991213
1282748,11.0,Italy,Germany,Germany,field,Italy,3516,29,3177,396,81,199,29,0.0,25.63250160217285,36.15319442749024,9.442499160766602,0.0,9.45053005218506
1282749,12.0,Denmark,Jersey,Denmark,bat,Jersey,3516,29,3177,396,81,199,29,0.0,27.5625,38.08686065673828,11.912500381469728,0.0,13.939239501953123
1283021,1.0,Rwanda,Ghana,Ghana,field,Ghana,3439,113,12607,1498,384,770,139,0.0,26.19750022888184,47.73435592651367,14.177499771118164,0.0,10.932971954345703
1283023,2.0,Seychelles,Ghana,Seychelles,bat,Ghana,3439,113,12607,1498,384,770,139,0.6800000071525574,23.637500762939453,57.67111206054688,14.437501907348633,0.6800000071525574,10.25317668914795
1283024,3.0,Malawi,Uganda,Malawi,bat,Uganda,3571,34,3130,419,154,158,46,0.6800000071525574,23.5009994506836,57.63945388793945,14.301000595092772,0.6800000071525574,10.25317668914795
1283025,1.0,Lesotho,Seychelles,Seychelles,field,Seychelles,3439,113,12607,1498,384,770,139,0.0799999982118606,25.69750022888184,49.25967025756836,14.147500991821287,0.0799999982118606,9.662656784057615
1283026,2.0,Swaziland,Malawi,Malawi,field,Malawi,3571,34,3130,419,154,158,46,0.0799999982118606,25.56100082397461,49.22381210327149,14.01099967956543,0.0799999982118606,9.662656784057615
1283028,3.0,Uganda,Rwanda,Uganda,bat,Uganda,3571,34,3130,419,154,158,46,0.4599999785423279,23.751001358032227,60.346168518066406,15.430999755859377,0.4599999785423279,11.421586036682127
1283029,4.0,Malawi,Ghana,Ghana,field,Ghana,3439,113,12607,1498,384,770,139,0.0,25.33749961853028,53.11824798583984,14.9375,0.0,6.062545776367188
1283030,5.0,Lesotho,Uganda,Lesotho,bat,Uganda,3571,34,3130,419,154,158,46,0.0,25.201000213623047,53.083961486816406,14.801000595092772,0.0,6.062545776367188
1283032,6.0,Swaziland,Uganda,Swaziland,bat,Uganda,3571,34,3130,419,154,158,46,0.7400000095367432,21.80099868774414,68.7598876953125,15.730999946594238,0.7400000095367432,9.686821937561035
1283033,7.0,Malawi,Seychelles,Malawi,bat,Malawi,3439,113,12607,1498,384,770,139,0.3400000035762787,21.4375,72.59202575683594,16.037498474121094,0.3400000035762787,6.278059959411621
1283034,8.0,Swaziland,Ghana,Ghana,field,Ghana,3571,34,3130,419,154,158,46,0.3400000035762787,21.30099868774414,72.56893920898438,15.900999069213867,0.3400000035762787,6.278059959411621
1283035,9.0,Swaziland,Seychelles,Swaziland,bat,Seychelles,3439,113,12607,1498,384,770,139,3.200000047683716,19.947498321533203,80.47225189208984,16.287498474121094,3.200000047683716,11.390573501586914
1283036,10.0,Rwanda,Lesotho,Rwanda,bat,Rwanda,3571,34,3130,419,154,158,46,3.200000047683716,19.810998916625977,80.45494842529297,16.1510009765625,3.200000047683716,11.390573501586914
1283037,11.0,Uganda,Ghana,Ghana,field,Uganda,3439,113,12607,1498,384,770,139,0.0600000023841857,23.967498779296875,56.501708984375,14.727500915527344,0.0600000023841857,11.603060722351074
1283038,12.0,Swaziland,Rwanda,Swaziland,bat,Rwanda,3439,113,12607,1498,384,770,139,0.0399999991059303,24.94750022888184,49.46866607666016,13.587499618530272,0.0399999991059303,13.237345695495604
1283040,13.0,Malawi,Rwanda,Malawi,bat,Malawi,3439,113,12607,1498,384,770,139,0.0,23.127498626708984,54.34051513671875,13.307499885559082,0.0,16.339191436767578
1283041,14.0,Uganda,Seychelles,Uganda,bat,Uganda,3571,34,3130,419,154,158,46,0.0,22.99100112915039,54.30622482299805,13.17099952697754,0.0,16.339191436767578
1283042,15.0,Botswana,Sierra Leone,Botswana,bat,Botswana,3439,113,12607,1498,384,770,139,0.0199999995529651,25.067501068115234,51.211402893066406,14.057500839233398,0.0199999995529651,9.60340976715088
1283043,16.0,Tanzania,Mozambique,Tanzania,bat,Tanzania,3439,113,12607,1498,384,770,139,0.3000000119209289,22.09749794006348,65.29408264160156,15.1274995803833,0.3000000119209289,10.428560256958008
1283044,17.0,Mozambique,Cameroon,Cameroon,field,Mozambique,3439,113,12607,1498,384,770,139,0.0,23.34749984741211,59.53114700317383,14.647499084472656,0.0,5.473557949066162
1283045,18.0,Sierra Leone,Tanzania,Sierra Leone,bat,Tanzania,3439,113,12607,1498,384,770,139,1.4800000190734863,21.287500381469727,71.6130599975586,15.347498893737791,1.4800000190734863,8.12158489227295
1283046,19.0,Cameroon,Botswana,Cameroon,bat,Botswana,3439,113,12607,1498,384,770,139,0.2800000011920929,23.567501068115234,57.7893180847168,14.667500495910645,0.2800000011920929,12.262438774108888
1283047,20.0,Mozambique,Sierra Leone,Mozambique,bat,Sierra Leone,3439,113,12607,1498,384,770,139,1.6399999856948853,19.857498168945312,78.39332580566406,15.967500686645508,1.6399999856948853,10.075040817260742
1283048,21.0,Botswana,Mozambique,Botswana,bat,Botswana,3439,113,12607,1498,384,770,139,0.1000000014901161,23.97749900817871,55.17222213745117,14.357500076293944,0.1000000014901161,12.757941246032717
1283049,22.0,Tanzania,Cameroon,Tanzania,bat,Tanzania,3439,113,12607,1498,384,770,139,0.1799999922513961,23.4375,57.069915771484375,14.237500190734863,0.1799999922513961,13.258363723754885
1283050,23.0,Cameroon,Sierra Leone,Cameroon,bat,Sierra Leone,3439,113,12607,1498,384,770,139,0.0,25.89750099182129,39.99810028076172,10.947500228881836,0.0,10.92584991455078
1283051,24.0,Tanzania,Botswana,Tanzania,bat,Tanzania,3439,113,12607,1498,384,770,139,0.0,25.57749938964844,44.72180938720703,12.137499809265137,0.0,9.318981170654297
1283089,1.0,Nigeria,Sierra Leone,Sierra Leone,field,Sierra Leone,3574,5,422,76,24,38,6,1.680000066757202,28.52049827575684,74.77196502685547,23.590499877929688,1.680000066757202,13.440571784973145
1283091,2.0,Nigeria,Sierra Leone,Sierra Leone,field,Nigeria,3574,5,422,76,24,38,6,0.0799999982118606,26.580501556396484,84.40449523925781,23.730499267578125,0.0799999982118606,10.34929084777832
1283092,3.0,Sierra Leone,Nigeria,Sierra Leone,bat,Nigeria,3574,5,422,76,24,38,6,1.399999976158142,25.320499420166016,87.5964126586914,23.10049819946289,1.399999976158142,12.855340957641602
1283093,4.0,Nigeria,Sierra Leone,Nigeria,bat,Nigeria,3574,5,422,76,24,38,6,0.1000000014901161,27.950496673583984,80.25313568115234,24.22050094604492,0.1000000014901161,13.778985977172852
1283094,5.0,Nigeria,Sierra Leone,Nigeria,bat,Nigeria,3574,5,422,76,24,38,6,0.1599999964237213,28.2504997253418,80.56791687011719,24.570499420166016,0.1599999964237213,10.969913482666016
1284489,1.0,Maldives,Saudi Arabia,Maldives,bat,Saudi Arabia,2927,39,5013,518,110,269,40,0.0,33.01350021362305,34.004615783691406,14.883499145507812,0.0,29.98516845703125
1284490,2.0,Bahrain,Kuwait,Kuwait,field,Kuwait,2927,39,5013,518,110,269,40,0.0,32.02349853515625,35.71580123901367,14.2135009765625,0.0,12.6032075881958
1284491,3.0,Qatar,Maldives,Maldives,field,Qatar,2927,39,5013,518,110,269,40,0.0,31.643497467041016,47.95118713378906,18.2135009765625,0.0,12.77762222290039
1284493,4.0,Maldives,Bahrain,Bahrain,field,Bahrain,2927,39,5013,518,110,269,40,0.0,32.19350051879883,31.95717430114746,13.32349967956543,0.0,23.16010475158692
1284495,5.0,Maldives,Kuwait,Kuwait,field,Kuwait,2927,39,5013,518,110,269,40,0.0,31.13349914550781,48.33707427978516,18.883501052856445,0.0,14.289108276367188
1284496,6.0,Bahrain,Saudi Arabia,Saudi Arabia,field,Bahrain,2927,39,5013,518,110,269,40,0.0,30.453500747680664,52.786956787109375,19.5634994506836,0.0,11.088741302490234
1284497,7.0,Kuwait,Qatar,Kuwait,bat,Qatar,2927,39,5013,518,110,269,40,0.0,30.64349937438965,56.32795333862305,20.953500747680664,0.0,17.81864356994629
1286667,1.0,Belize,United States of America,United States of America,field,United States of America,1675,11,1340,143,38,68,12,0.0399999991059303,28.163000106811523,66.88934326171875,21.42300033569336,0.0399999991059303,21.9492301940918
1286670,2.0,Canada,Belize,Canada,bat,Canada,1675,11,1340,143,38,68,12,0.0,29.26300048828125,59.00476837158203,20.42300033569336,0.0,18.75108528137207
1286671,3.0,Bahamas,Argentina,Bahamas,bat,Bahamas,1985,29,3586,355,72,202,26,0.0,29.35400009155273,59.0259017944336,20.513999938964844,0.0,18.75108528137207
1286672,4.0,Belize,Panama,Belize,bat,Belize,1675,11,1340,143,38,68,12,0.0,28.6929988861084,61.75434494018555,20.61300277709961,0.0,16.26749038696289
1286673,5.0,United States of America,Bermuda,United States of America,bat,United States of America,1985,29,3586,355,72,202,26,0.0,28.78400039672852,61.77452850341797,20.70400047302246,0.0,16.26749038696289
1286674,6.0,Canada,United States of America,Canada,bat,,1675,11,1340,143,38,68,12,0.0399999991059303,28.55299949645996,63.346527099609375,20.893001556396484,0.0399999991059303,23.7054386138916
1286675,7.0,Argentina,Belize,Argentina,bat,Argentina,1985,29,3586,355,72,202,26,0.1200000047683715,29.203998565673828,60.641510009765625,20.814001083374023,0.1200000047683715,23.4952449798584
1286677,8.0,Bermuda,Bahamas,Bahamas,field,Bermuda,1675,11,1340,143,38,68,12,0.1200000047683715,29.113000869750977,60.62091064453125,20.72300148010254,0.1200000047683715,23.4952449798584
1286681,9.0,Argentina,United States of America,Argentina,bat,United States of America,1985,29,3586,355,72,202,26,0.2400000095367431,27.53400230407715,72.9366226196289,22.233999252319336,0.2400000095367431,25.08367919921875
1286682,10.0,Bahamas,United States of America,Bahamas,bat,United States of America,1675,11,1340,143,38,68,12,0.1600000113248825,28.163000106811523,70.3698501586914,22.232999801635746,0.1600000113248825,27.09545516967773
1286683,11.0,Belize,Bermuda,Belize,bat,Bermuda,1985,29,3586,355,72,202,26,0.1600000113248825,28.25400161743164,70.38655090332031,22.32400131225586,0.1600000113248825,27.09545516967773
1286684,12.0,Panama,Bahamas,Bahamas,field,Panama,1675,11,1340,143,38,68,12,0.1200000047683715,27.792999267578125,69.6875991821289,21.73300170898437,0.1200000047683715,27.148462295532227
1286685,13.0,Argentina,Canada,Argentina,bat,Canada,1985,29,3586,355,72,202,26,0.1200000047683715,27.88399887084961,69.70466613769531,21.823999404907227,0.1200000047683715,27.148462295532227
1286686,14.0,Canada,Panama,Canada,bat,Canada,1675,11,1340,143,38,68,12,0.0799999982118606,29.183002471923828,61.89836502075195,21.12300109863281,0.0799999982118606,31.441686630249023
1287773,1.0,Pakistan,West Indies,West Indies,field,Pakistan,487,11,1777,131,30,75,8,0.0,20.53300094604492,60.4067497253418,12.29300022125244,0.0,16.906787872314453
1287774,2.0,Pakistan,West Indies,Pakistan,bat,Pakistan,487,11,1777,131,30,75,8,0.0,20.66299819946289,31.845264434814453,3.252999782562256,0.0,15.020097732543944
1287775,3.0,West Indies,Pakistan,West Indies,bat,Pakistan,487,11,1777,131,30,75,8,0.0,17.522998809814453,20.958005905151367,-5.237000465393066,0.0,29.320262908935547
1288316,1.0,Pakistan,Australia,Australia,field,Australia,545,23,3517,279,62,169,24,0.0,26.001501083374023,37.1140022277832,9.871500015258787,0.0,9.906137466430664
1289042,1.0,Nigeria,Tanzania,Nigeria,bat,Tanzania,3439,113,12607,1498,384,770,139,0.1000000014901161,24.80749893188477,52.87374114990234,14.227500915527344,0.1000000014901161,12.7528657913208
1289043,2.0,Kenya,Uganda,Kenya,bat,Kenya,3571,34,3130,419,154,158,46,0.1000000014901161,24.67100143432617,52.83974456787109,14.0910005569458,0.1000000014901161,12.7528657913208
1289044,3.0,Uganda,Nigeria,Uganda,bat,Uganda,3439,113,12607,1498,384,770,139,0.0199999995529651,23.32749938964844,53.767127990722656,13.397500991821287,0.0199999995529651,16.14263343811035
1289045,4.0,Tanzania,Kenya,Tanzania,bat,Tanzania,3571,34,3130,419,154,158,46,0.0199999995529651,23.19099998474121,53.73237991333008,13.26099967956543,0.0199999995529651,16.14263343811035
1289046,5.0,Tanzania,Uganda,Tanzania,bat,Uganda,3439,113,12607,1498,384,770,139,0.0600000023841857,25.34749794006348,47.76610565185547,13.32750129699707,0.0600000023841857,12.034595489501951
1289047,6.0,Nigeria,Kenya,Nigeria,bat,Kenya,3571,34,3130,419,154,158,46,0.0600000023841857,25.211000442504883,47.72980499267578,13.190999031066896,0.0600000023841857,12.034595489501951
1289048,7.0,Tanzania,Kenya,Tanzania,bat,Kenya,3439,113,12607,1498,384,770,139,0.2400000095367431,21.75749969482422,62.92372894287109,14.11750030517578,0.2400000095367431,12.145341873168944
1289049,8.0,Nigeria,Uganda,Uganda,field,Uganda,3571,34,3130,419,154,158,46,0.2400000095367431,21.621000289916992,62.8942985534668,13.980999946594238,0.2400000095367431,12.145341873168944
1289050,9.0,Tanzania,Uganda,Uganda,field,Uganda,3439,113,12607,1498,384,770,139,0.0600000023841857,25.677499771118164,44.619327545166016,12.587499618530272,0.0600000023841857,10.256492614746094
1289051,10.0,Kenya,Nigeria,Nigeria,field,Kenya,3571,34,3130,419,154,158,46,0.0600000023841857,25.541000366210938,44.58222961425781,12.451000213623049,0.0600000023841857,10.256492614746094
1289052,11.0,Kenya,Uganda,Kenya,bat,Uganda,3439,113,12607,1498,384,770,139,0.0,25.25749969482422,45.95526123046875,12.637500762939451,0.0,13.785364151000977
1289053,12.0,Tanzania,Nigeria,Tanzania,bat,Tanzania,3571,34,3130,419,154,158,46,0.0,25.121000289916992,45.91849899291992,12.50100040435791,0.0,13.785364151000977
1291187,1.0,United States of America,Ireland,United States of America,bat,United States of America,2405,30,4229,366,72,223,32,0.0,20.826000213623047,50.81026458740234,10.16599941253662,0.0,24.072906494140625
1291188,2.0,Ireland,United States of America,United States of America,field,Ireland,2405,30,4229,366,72,223,32,0.0,14.855999946594238,67.17533874511719,8.805999755859375,0.0,20.238252639770508
1298135,1.0,Namibia,Sri Lanka,Sri Lanka,field,Namibia,564,18,2222,225,42,150,19,0.0399999991059303,12.954500198364258,66.93573760986328,6.944499969482422,0.0399999991059303,21.79791831970215
1298136,2.0,United Arab Emirates,Netherlands,United Arab Emirates,bat,Netherlands,564,18,2222,225,42,150,19,0.0,10.16450023651123,78.44725036621094,6.484499931335449,0.0,12.435192108154297
1298137,3.0,Scotland,West Indies,West Indies,field,Scotland,905,79,11709,974,167,662,56,0.0,11.225500106811523,62.450714111328125,4.2855000495910645,0.0,28.186431884765625
1298138,4.0,Zimbabwe,Ireland,Ireland,field,Zimbabwe,905,79,11709,974,167,662,56,0.0,9.225500106811523,74.1924819946289,4.8354997634887695,0.0,18.457778930664062
1298139,5.0,Namibia,Netherlands,Namibia,bat,Netherlands,564,18,2222,225,42,150,19,0.0,18.92449951171875,51.2508659362793,8.47450065612793,0.0,11.120403289794922
1298140,6.0,Sri Lanka,United Arab Emirates,United Arab Emirates,field,Sri Lanka,564,18,2222,225,42,150,19,0.0,12.554500579833984,87.05516815185547,10.32450008392334,0.0,15.671194076538086
1298141,7.0,Scotland,Ireland,Scotland,bat,Ireland,905,79,11709,974,167,662,56,0.0,15.665499687194824,72.21965026855469,10.545499801635742,0.0,12.83319091796875
1298142,8.0,West Indies,Zimbabwe,West Indies,bat,West Indies,905,79,11709,974,167,662,56,0.0,11.68549919128418,85.93319702148438,9.375500679016112,0.0,6.659658908843994
1298143,9.0,Sri Lanka,Netherlands,Sri Lanka,bat,Sri Lanka,564,18,2222,225,42,150,19,0.0,16.664501190185547,75.912353515625,12.364500045776367,0.0,24.965192794799805
1298144,10.0,United Arab Emirates,Namibia,United Arab Emirates,bat,United Arab Emirates,564,18,2222,225,42,150,19,0.0,14.324499130249023,86.97103118896484,12.17449951171875,0.0,24.79658317565918
1298145,11.0,West Indies,Ireland,West Indies,bat,Ireland,905,79,11709,974,167,662,56,0.0,21.81549835205078,60.56000900268555,13.715499877929688,0.0,26.694652557373047
1298146,12.0,Scotland,Zimbabwe,Scotland,bat,Zimbabwe,905,79,11709,974,167,662,56,0.0,17.445499420166016,81.96772766113281,14.285499572753906,0.0,28.24165916442871
1298147,13.0,New Zealand,Australia,Australia,field,New Zealand,132,83,11551,1025,179,667,60,0.0,19.23699951171875,87.83455657958984,17.1669979095459,0.0,30.030029296875
1298149,14.0,Ireland,Sri Lanka,Ireland,bat,Sri Lanka,905,79,11709,974,167,662,56,0.0799999982118606,11.83549976348877,62.56095123291016,4.9054999351501465,0.0799999982118606,28.45270347595215
1298150,15.0,Pakistan,India,India,field,India,61,89,12573,1109,172,721,56,0.0,15.707000732421877,76.34651184082031,11.526999473571776,0.0,37.0762825012207
1298151,16.0,Bangladesh,Netherlands,Netherlands,field,Bangladesh,905,79,11709,974,167,662,56,0.2000000029802322,11.92549991607666,76.2579345703125,7.855499267578125,0.2000000029802322,30.97348594665528
1298152,17.0,Zimbabwe,South Africa,Zimbabwe,bat,,905,79,11709,974,167,662,56,0.1400000154972076,12.035499572753906,85.65412139892578,9.695500373840332,0.1400000154972076,25.57192611694336
1298153,18.0,Sri Lanka,Australia,Australia,field,Australia,3404,48,7033,611,85,429,28,0.0,14.051000595092772,78.51893615722656,10.361001014709473,0.0,22.440349578857425
1298154,19.0,Ireland,England,England,field,Ireland,61,89,12573,1109,172,721,56,0.2000000029802322,17.797000885009766,81.64576721191406,14.607000350952148,0.2000000029802322,12.021968841552734
1298156,20.0,South Africa,Bangladesh,South Africa,bat,South Africa,132,83,11551,1025,179,667,60,0.1200000047683715,22.11699867248535,67.24137878417969,15.73699951171875,0.1200000047683715,13.846450805664062
1298157,21.0,India,Netherlands,India,bat,India,132,83,11551,1025,179,667,60,0.0,18.876998901367188,70.93568420410156,13.47700023651123,0.0,18.360042572021484
1298158,22.0,Zimbabwe,Pakistan,Zimbabwe,bat,Zimbabwe,3404,48,7033,611,85,429,28,0.0,15.281001091003418,65.59645080566406,8.871000289916992,0.0,27.23844337463379
1298161,23.0,New Zealand,Sri Lanka,New Zealand,bat,New Zealand,132,83,11551,1025,179,667,60,0.0,16.767000198364258,47.00139236450195,5.237000465393066,0.0,28.256067276000977
1298162,24.0,Bangladesh,Zimbabwe,Bangladesh,bat,Bangladesh,209,71,10608,908,129,636,40,0.0,25.8859977722168,43.96597290039063,12.496000289916992,0.0,17.67873191833496
1298163,25.0,Netherlands,Pakistan,Netherlands,bat,Pakistan,3404,48,7033,611,85,429,28,0.0600000023841857,13.961000442504885,60.74474334716797,6.491000175476074,0.0600000023841857,42.05194091796875
1298164,26.0,India,South Africa,India,bat,South Africa,3404,48,7033,611,85,429,28,0.0,11.42099952697754,72.38990783691406,6.571000099182129,0.0,29.804702758789062
1298165,27.0,Australia,Ireland,Ireland,field,Australia,209,71,10608,908,129,636,40,0.1400000005960464,23.916000366210938,78.4801025390625,19.93600082397461,0.1400000005960464,32.37486267089844
1298167,28.0,England,New Zealand,England,bat,England,209,71,10608,908,129,636,40,0.0,19.81599998474121,68.65972900390625,13.84600067138672,0.0,21.886001586914062
1298168,29.0,Zimbabwe,Netherlands,Zimbabwe,bat,Netherlands,131,90,13595,1085,211,719,76,0.1200000047683715,14.469999313354492,62.39855194091797,7.330000400543213,0.1200000047683715,34.47935104370117
1298169,30.0,India,Bangladesh,Bangladesh,field,India,131,90,13595,1085,211,719,76,0.1400000005960464,13.050000190734863,76.2830581665039,8.9399995803833,0.1400000005960464,31.60895729064941
1298170,31.0,Pakistan,South Africa,Pakistan,bat,Pakistan,132,83,11551,1025,179,667,60,0.0,14.897000312805176,71.60773468017578,9.767000198364258,0.0,15.514437675476074
1298171,32.0,New Zealand,Ireland,Ireland,field,New Zealand,131,90,13595,1085,211,719,76,0.0,17.719999313354492,60.4857063293457,9.960000038146973,0.0,14.543678283691406
1298173,33.0,Sri Lanka,England,Sri Lanka,bat,England,132,83,11551,1025,179,667,60,0.0,16.3070011138916,74.1315689086914,11.607000350952148,0.0,20.08699989318848
1298174,34.0,Netherlands,South Africa,South Africa,field,Netherlands,131,90,13595,1085,211,719,76,0.0,23.979999542236328,55.4274787902832,14.1899995803833,0.0,5.189987182617188
1298175,35.0,Bangladesh,Pakistan,Bangladesh,bat,Pakistan,131,90,13595,1085,211,719,76,0.0,24.1200008392334,48.65614318847656,12.390000343322754,0.0,8.989005088806152
1298176,36.0,India,Zimbabwe,India,bat,India,61,89,12573,1109,172,721,56,0.0,17.406999588012695,79.24938201904297,13.67699909210205,0.0,12.613410949707031
1298177,37.0,New Zealand,Pakistan,New Zealand,bat,Pakistan,132,83,11551,1025,179,667,60,0.0,17.60700035095215,69.14466094970703,11.87700080871582,0.0,24.78086471557617
1298178,38.0,India,England,England,field,England,131,90,13595,1085,211,719,76,0.0,17.649999618530273,83.20606994628906,14.760000228881836,0.0,16.617074966430664
1298179,39.0,Pakistan,England,England,field,England,61,89,12573,1109,172,721,56,1.899999976158142,17.427001953125,91.81165313720705,16.07699966430664,1.899999976158142,21.598981857299805
1299566,1.0,Nepal,Oman,Oman,field,Nepal,3389,92,12431,1183,230,704,111,0.0,25.222002029418945,45.779396057128906,12.691999435424805,0.0,10.604257583618164
1299567,2.0,Canada,Philippines,Philippines,field,Canada,3463,23,3000,314,58,170,41,0.0,25.222002029418945,45.779396057128906,12.691999435424805,0.0,10.604257583618164
