player_id,name,matches,strike rate in all matches combined,Strike rate denominator,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate Denominator,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
216697bf,Mabsar Abdulla,2,52.38,1,11,0,0,11,21,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.5
a5bdacc3,Mohamed Miuvaan,2,0.0,1,0,0,0,0,1,10,0,32,2,8.0,0,24,0,0,0,0,0,0,1,7.0
be24ead0,Ramandeep Singh,21,181.51785714285714,14,185,9,14,35,106,17,0,106,5,0.0,7,60,3,0,0,10,0,1,1,28.523809523809526
f8279d15,Sajid Patel,4,71.3625,4,53,7,0,42,59,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,21.25
07e5bda2,L Monanthane,3,35.946666666666665,3,11,0,0,7,29,18,0,46,3,6.390000000000001,1,42,1,0,0,0,0,0,0,21.333333333333332
456884dd,LJ Leokaoke,3,32.45666666666667,3,10,0,0,6,30,21,0,55,3,7.083333333333333,1,54,1,0,0,0,0,0,0,18.0
3bc18521,VF Bomnyuy,5,,2,4,0,0,4,8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.8
3c13fc3b,E Frimpong,4,,2,6,1,0,6,4,41,1,31,4,3.4575,4,60,3,0,0,0,0,0,0,52.25
c9729534,H Kinga,3,0.0,2,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.3333333333333333
bc69a6d3,PK Ananya,4,,3,19,1,1,18,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.25
5934e1b2,Y Konate,5,25.615999999999996,5,16,2,0,11,41,4,0,16,1,0.0,0,18,0,0,0,0,0,0,0,3.6
073126d6,LS Barkania,4,,1,9,0,0,9,16,38,0,33,4,3.1125,7,60,4,0,0,1,0,0,0,75.0
089ebf89,K Juma,3,,1,0,0,0,0,1,44,0,39,3,3.4166666666666665,6,66,3,0,0,0,0,0,0,84.66666666666667
bc304f82,A Nimaga,3,84.72333333333334,3,11,1,0,7,13,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.666666666666667
6d5e66b1,Muhammad Zafar Khan,4,157.79500000000002,4,52,12,0,24,39,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,24.0
b6004a31,Mohamed Fadiga,1,0.0,1,0,0,0,0,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
6bd0d89e,B Mejaro,2,14.285,2,2,0,0,2,9,9,0,30,1,7.5,1,24,1,0,0,0,0,0,0,21.0
be48d2e5,SYS Assegon,3,3.57,2,1,0,0,1,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.3333333333333335
8d4a236d,AD Fofana,3,38.46,3,3,0,0,2,18,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.6666666666666667
af42d9f2,K Thuchila,2,,1,0,0,0,0,1,18,1,38,2,5.75,1,36,1,0,0,0,0,0,0,30.5
a671e99e,D Berthe,2,0.0,2,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
9d6cba1d,TJ Ramphoma,2,41.665,2,5,0,0,5,8,4,0,0,1,0.0,1,4,1,0,0,0,0,0,0,21.0
5f5efae1,N Tanner,7,75.22714285714287,7,116,3,3,29,141,10,0,40,4,8.5,2,30,2,0,0,3,0,0,1,35.714285714285715
02888f23,A Donovan,3,20.835,2,2,0,0,1,10,8,0,31,3,8.0,0,24,0,0,0,0,0,0,0,4.0
8069f81f,J Tuffin,7,93.92857142857144,7,95,4,0,32,106,63,0,120,6,5.734999999999999,8,120,4,0,0,0,0,0,0,61.714285714285715
a6cbe67b,Rhys Burinaga,7,79.18428571428572,7,34,1,0,9,47,5,0,9,1,0.0,1,13,1,0,0,4,0,0,1,15.714285714285714
4551ed03,Fazil Muhammad,5,,4,29,1,0,15,43,31,0,102,5,8.117999999999999,5,83,4,0,0,1,0,0,0,46.6
68f24545,S Maduranga,6,72.81666666666666,6,46,3,1,14,77,27,0,98,6,7.335000000000001,2,78,2,0,0,0,0,0,1,24.166666666666668
bf60e1d2,BI Dilruksha,5,61.580000000000005,5,63,3,0,24,93,0,0,0,0,0.0,0,0,0,0,0,2,4,0,0,26.6
b04e6811,S Pitabeddara,3,,2,2,0,0,2,4,2,0,34,2,0.0,0,18,0,0,0,2,0,0,0,5.333333333333333
b9b194d6,Altaf Gill,3,,2,4,0,0,3,18,11,0,59,3,8.723333333333334,2,42,1,0,0,4,0,0,0,37.666666666666664
a07c24ea,F Pieters,1,0.0,1,0,0,0,0,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
3847ec84,JI de Villiers,2,0.0,2,1,0,0,1,3,1,0,45,1,15.0,0,18,0,0,0,0,0,0,0,-3.0
96f5b685,AA Paradkar,4,122.5,2,16,2,0,10,13,20,0,71,3,8.276666666666666,4,54,3,0,0,0,0,0,0,39.5
f93b43dd,SK Patel,2,96.155,2,35,2,0,24,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,21.5
9c1b1f4b,A Desai,1,,0,0,0,0,0,0,5,0,22,1,11.0,0,12,0,0,0,1,0,0,0,11.0
61928851,Utkarsh Srivastava,2,112.5,1,9,1,0,9,8,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.5
e9e37173,A Busing-Volschenk,1,0.0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,14.0
9e76cdb3,Ansh Patel,1,,0,0,0,0,0,0,3,0,11,1,11.0,0,6,0,0,0,0,0,0,0,3.0
c4bc3b59,D Khanal,3,82.40666666666667,3,31,4,1,18,35,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,23.0
8399a7af,R Dhakal,6,100.0,1,1,0,0,1,1,52,0,162,6,7.763333333333333,6,126,2,0,0,4,0,0,0,41.166666666666664
80de053e,B Siddharth,3,0.0,3,5,1,0,5,10,8,0,31,2,10.605,0,19,0,0,0,1,0,0,0,7.0
0b7b78c6,Hammad Mirza,11,102.78454545454544,11,166,10,7,62,132,0,0,0,0,0.0,0,0,0,0,1,5,1,1,1,30.363636363636363
4175d211,SK Springer,2,,1,7,1,0,7,6,9,0,49,2,12.25,2,24,1,0,0,0,0,0,0,30.0
736123bb,DN Wellalage,4,,2,12,1,1,11,16,49,0,92,4,5.9275,6,93,3,0,0,2,0,0,0,65.75
23d4170c,RW Hartley,2,18.18,2,4,0,0,4,14,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
7143efc1,LK Sharma,1,71.43,1,10,2,0,10,14,7,0,29,1,9.67,1,18,1,0,0,0,0,0,0,50.0
a025c156,Muhammad Saleem,7,128.23428571428573,7,71,5,5,22,59,12,0,9,2,0.0,0,18,0,0,0,3,0,0,0,23.285714285714285
0f06d3cd,G Caisley,6,28.063333333333333,6,16,2,0,11,37,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,4.0
e41dee27,W Maximo,9,63.84444444444445,9,99,9,0,25,147,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,13.222222222222221
a14b3bc0,Kawsar Khan,6,86.26833333333332,6,69,5,2,28,72,80,1,137,6,5.708333333333333,10,144,4,0,0,4,0,0,0,92.16666666666667
5a8dc41e,Yasar Haroon,9,53.25666666666667,9,87,10,0,24,125,92,1,187,9,5.703333333333333,10,198,5,0,0,4,0,0,0,62.111111111111114
b4c52f5f,G Oliveira,7,74.7925,4,14,0,1,9,18,22,0,83,6,7.083333333333333,3,66,2,0,0,1,0,0,0,18.142857142857142
3f951265,R Galgalikar,2,50.0,2,18,1,0,18,20,10,0,9,1,3.0,3,18,3,0,0,1,0,0,0,69.5
d8e48e1b,MFI Assuncao,9,82.99142857142856,7,63,5,2,29,67,0,0,20,1,0.0,0,6,0,0,0,3,0,0,1,13.88888888888889
f6411545,LF Muller,9,104.5,9,197,20,6,57,171,22,0,50,4,8.5625,3,42,1,0,1,6,0,0,0,52.888888888888886
57c95c3c,LH Rodrigues,9,0.0,9,96,7,0,32,137,122,1,195,9,5.58,12,209,4,0,0,2,0,0,1,75.55555555555556
279d1dc1,Kalyan Manne,1,166.67,1,5,1,0,5,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,15.0
5992ef03,CC Machado,5,56.4075,4,14,0,0,8,31,0,0,0,0,0.0,0,0,0,0,0,3,0,1,2,11.2
dcc76384,IC Simao,9,0.0,6,2,0,0,2,11,77,0,248,9,7.7411111111111115,6,192,2,0,0,0,0,0,1,28.555555555555557
e48f748b,Abhilash Patil,1,42.86,1,12,0,0,12,28,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.0
596c60cf,Tshering Tashi,11,24.998333333333335,6,7,0,0,3,25,0,0,0,0,0.0,0,0,0,0,0,9,3,0,3,12.454545454545455
676aeb1b,D Dawa,5,66.66499999999999,2,3,0,0,2,7,34,0,107,5,8.081999999999999,6,84,3,0,0,1,0,0,0,41.8
05ea0342,J Dzulfikar,10,69.578,10,83,8,1,25,122,5,0,16,2,8.0,0,12,0,0,0,3,0,0,2,15.6
c73c75f9,FFJ Heo,6,0.0,6,20,0,1,12,36,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,7.666666666666667
d3d096f5,DGAPD Wiswi,5,47.223333333333336,3,6,0,0,3,13,13,0,39,4,7.75,1,30,1,0,0,0,0,0,1,10.0
ef6d6883,A Alexander,5,,2,5,0,0,3,8,14,0,24,2,5.215,2,27,2,0,0,2,0,0,2,21.8
90c734f8,T Horpinitch,4,54.879999999999995,4,34,5,0,13,62,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,14.5
1a597e24,HAG Madhushanka,2,,1,0,0,0,0,1,5,0,36,2,13.5,0,18,0,0,0,1,0,0,0,5.5
656fc15b,Jobayer Hossen,4,,3,17,2,0,10,23,38,0,108,4,7.625,9,84,5,0,0,0,0,0,0,80.5
3e6e9a5f,S Gill,6,264.35,5,93,5,7,47,52,61,0,79,5,4.7,4,96,2,0,0,1,0,1,0,65.66666666666667
a82e0db7,FFZ Nhaduate,5,53.432500000000005,4,18,1,0,8,35,0,0,0,0,0.0,0,0,0,0,0,5,1,0,0,13.6
c3de315d,EI Azine,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
72bf5103,I Niyomugabo,10,90.85111111111111,9,200,18,3,59,176,0,0,0,0,0.0,0,0,0,0,1,3,0,0,2,34.4
69cbd850,M Mariyappan,3,36.19,3,18,1,0,16,28,0,0,0,0,0.0,0,0,0,0,0,2,0,0,1,14.0
eeb78e0a,D Gumyusenge,15,76.35153846153848,13,168,13,6,32,186,0,0,0,0,0.0,0,0,0,0,0,10,0,0,0,22.933333333333334
ca47f0fb,Asim Ashraf,3,56.99,3,42,5,0,19,75,22,0,116,3,11.113333333333335,0,60,0,0,0,0,0,0,0,23.333333333333332
882fd091,MF Manjate,4,,1,0,0,0,0,1,3,0,11,1,11.0,0,6,0,0,0,1,0,0,0,2.25
e2b86f12,Shan Siddiqui,2,,1,4,1,0,4,3,9,0,32,2,8.0,0,24,0,0,0,0,0,0,0,9.5
063d0e83,B Jaye,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
06b8bdb3,AM Rajpurohit,3,58.550000000000004,3,26,3,1,22,34,22,0,107,3,10.45,3,65,1,0,0,2,0,0,0,55.0
4f6d5f87,N Gnanapragasam,1,0.0,1,0,0,0,0,3,8,0,8,1,4.0,0,12,0,0,0,1,0,0,0,20.0
6e80042d,Basiru Jaye,2,,1,6,1,0,6,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,5.0
a2f8e873,B Balala,3,56.666666666666664,3,9,0,0,6,18,11,0,27,2,7.165,1,24,1,0,0,1,0,0,0,16.333333333333332
60606200,Muzahir Raza,5,,3,14,2,0,8,7,37,0,140,5,9.784,6,90,3,0,0,0,0,0,0,47.0
a7a6c1c2,AR Odedara,4,44.4225,4,28,3,0,14,36,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,8.5
3543e384,Hein Zin Aung,4,0.0,2,0,0,0,0,11,0,0,13,1,0.0,0,6,0,0,0,2,0,0,0,3.5
17f68661,RT Rubbi,2,35.715,2,11,0,0,9,28,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2.5
0544b8a9,SMHH Aung,1,0.0,1,0,0,0,0,1,1,0,17,1,17.0,1,6,1,0,0,0,0,0,0,32.0
54403333,N Salekar,6,89.30333333333334,6,101,4,1,33,111,63,0,156,6,6.958333333333333,8,132,2,0,0,4,0,0,1,74.66666666666667
395179e8,D Parashar,12,150.02375,8,72,3,3,17,56,124,1,231,12,5.5225,17,252,4,0,0,8,0,1,0,68.08333333333333
69997d9d,S Sankar,9,59.54600000000001,5,52,4,0,37,59,0,0,0,0,0.0,0,0,0,0,0,4,2,0,1,14.666666666666666
32190239,NT Gireesh,6,,2,0,0,0,0,4,17,0,53,3,0.0,5,42,3,0,0,0,0,0,0,26.666666666666668
93a77ad4,M Chadha,6,105.605,6,169,15,4,44,155,34,0,146,5,9.266,8,96,2,0,0,3,0,0,1,88.5
797ee165,SS Kang,11,,0,0,0,0,0,0,89,0,199,11,5.75,14,210,4,0,0,4,0,0,0,48.45454545454545
cef52835,Owais Ahmed,1,,0,0,0,0,0,0,5,0,34,1,11.33,1,18,1,0,0,0,0,0,0,34.0
856dcfa8,A Nagarajan,4,,1,7,1,0,7,6,15,0,78,3,9.083333333333334,3,54,2,0,0,1,0,0,1,28.75
83b3a4eb,Mohammed Aslam,1,,0,0,0,0,0,0,13,0,20,1,5.0,3,24,3,0,0,0,0,0,0,112.0
c1685e0e,Saud Syed Iqbal Ahmad,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
460fc0ba,Muhammad Salman,2,,0,0,0,0,0,0,6,0,24,2,9.0,0,18,0,0,0,0,0,0,0,4.0
eb3c3cca,SG Mangela,10,89.416,10,197,18,4,65,165,0,0,0,0,0.0,0,0,0,0,1,2,0,0,0,32.9
ac64c2ef,Raghav Dhawan,11,102.83,9,125,11,4,27,121,4,0,26,1,0.0,1,12,1,0,0,5,0,0,0,23.454545454545453
e1631e47,M Khojbariya,5,98.24600000000001,5,91,11,0,46,72,40,0,92,5,5.734,3,90,1,0,0,2,0,0,0,60.8
c6889eb6,M Kasselman,13,157.2441666666667,12,165,15,8,51,127,1,0,11,1,0.0,0,6,0,0,1,3,0,1,3,26.0
cacd240a,J Suleman,5,58.6475,4,53,2,3,35,61,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,17.8
1c5c65d6,S Jele,5,,2,1,0,0,1,3,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.4
175937f6,R Sandeep,5,111.11600000000001,5,42,3,3,16,39,53,2,76,5,5.072,3,92,2,0,0,0,0,0,0,49.6
933b30c9,D Issiaka,5,0.0,5,4,0,0,2,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.8
f80bd415,LKW Ezechiel,4,0.0,4,4,0,0,4,25,12,0,115,3,13.083333333333334,0,54,0,0,0,0,0,0,0,-1.0
096601c5,DKJ Claude,5,0.0,5,10,1,0,5,32,1,0,28,2,0.0,0,7,0,0,0,0,0,0,0,0.2
9ae09b37,QF Djakaridja,5,10.0,5,1,0,0,1,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.6
7e665859,PK Dimitri,5,13.333333333333334,3,2,0,0,2,10,15,0,88,2,11.0,1,48,1,0,0,0,0,0,1,9.2
5e72608f,KY Wilfried,5,18.9325,4,17,1,0,9,78,15,0,127,4,13.0,3,60,1,0,0,0,0,0,0,20.2
253bc9d8,M Ibrahim,4,0.0,3,1,0,0,1,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.75
6770bccd,K Nagnama,2,7.145,2,1,0,0,1,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.5
3cb42681,OK Mohamed,5,36.85,5,20,2,0,10,59,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,3.2
e8cfd743,KMA Aziz,5,17.407999999999998,5,13,2,0,10,46,24,0,120,5,9.75,2,66,1,0,0,0,0,0,0,18.6
3a200eb2,MC Alex,5,42.69199999999999,5,8,1,0,5,25,12,0,85,3,28.166666666666668,0,49,0,0,0,0,0,0,0,3.6
740a5494,B Leo,4,0.0,1,0,0,0,0,1,36,0,110,4,7.3125,5,82,2,0,0,0,0,0,0,43.75
84012d7f,J Essex,2,52.78,2,9,0,0,5,17,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.5
5d9d83e6,D Young,5,66.66499999999999,4,18,2,1,13,21,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.0
11b785d6,J Thomas,5,41.665,2,7,0,0,6,15,21,0,41,3,0.0,1,42,1,0,0,0,0,0,0,12.6
ecd41f8c,J Yon,2,,1,5,0,0,5,5,22,2,15,2,6.375,4,30,4,0,0,0,0,0,0,98.5
391d8a48,Dane Leo,3,,1,0,0,0,0,5,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,4.666666666666667
5d656f48,O Issouf,2,0.0,2,0,0,0,0,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
1f6f321d,AK Roger,3,0.0,3,7,1,0,4,32,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0
e71f511e,Delroy Leo,3,,2,44,1,2,31,55,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20.666666666666668
a1cdd009,TW Dlamini,4,0.0,1,0,0,0,0,1,10,1,2,1,0.0,0,12,0,0,0,1,0,0,0,8.5
8a22e5f0,M Badenhorst,6,0.0,3,7,0,0,4,19,20,1,104,5,9.55,5,66,4,0,0,0,0,0,0,26.666666666666668
25f3c28e,I Komba,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
1d0afa06,BM Dlamini,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
8d913205,Vishaul Singh,8,53.67125,8,70,2,0,30,105,13,0,42,2,8.335,2,30,1,0,0,3,0,0,0,20.125
3eb2a27b,V Hirlal,8,68.92,7,56,4,2,19,82,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,10.75
15322a7b,TA Dudnath,2,73.68,1,14,0,1,14,19,15,0,35,2,6.915,3,30,2,0,0,0,0,0,0,60.0
d11e0c76,Sanjay Kumar Ahir,6,,4,10,0,0,4,17,33,0,70,6,7.416666666666667,2,66,1,0,0,0,0,0,0,18.166666666666668
420431c9,K Jaikaran,8,0.0,8,67,7,0,25,95,44,0,97,6,0.0,7,84,3,0,0,2,0,0,0,47.0
ce9ee68f,DK Dahyabhai Ahir,8,,6,34,1,0,12,46,70,1,113,7,5.821428571428571,6,132,3,0,0,0,0,0,0,39.0
da09ca26,Breeze Ahir,7,69.7957142857143,7,44,3,0,21,67,0,0,0,0,0.0,0,0,0,0,0,4,0,2,0,15.142857142857142
af3042f1,P Suman Bhai Ahir,4,0.0,4,11,1,0,10,18,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2,10.25
990f1424,YP Dayal,8,0.0,8,83,2,1,22,112,62,0,163,7,7.202857142857143,4,139,2,0,0,1,0,0,0,34.875
61650adb,YI Kachhalia,7,51.980000000000004,7,35,3,0,14,55,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,9.0
e05dd44b,V Shaw,7,58.4,6,52,4,2,22,70,11,0,23,3,0.0,2,25,1,0,0,1,0,0,1,24.142857142857142
2fff8b43,AK Gokoel,8,19.765,6,22,1,0,14,63,79,0,167,8,6.393750000000001,11,163,3,0,0,5,0,0,0,60.75
730025e8,T Ramautar,5,33.7125,4,6,0,0,2,23,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
f4f892a3,XSD Smith,8,103.54750000000001,8,110,7,5,57,85,92,0,126,8,5.28125,9,162,3,0,1,1,0,1,0,74.625
9dba7a41,AAH Bhikari,5,,2,2,0,0,1,11,8,0,52,3,0.0,3,27,1,0,0,0,0,0,0,18.6
3ec178e7,Sohel Ebrahim Desai,5,0.0,5,11,0,0,5,18,0,0,0,0,0.0,0,0,0,0,0,2,3,0,3,15.4
224a9f5e,DG Weakley,8,,4,30,1,1,20,45,104,1,155,8,5.607500000000001,8,173,2,0,0,1,0,1,0,53.0
b7873c81,E Duff,5,56.928,5,56,5,0,31,91,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,14.8
fd1041d2,Rudolph Fox,8,85.405,8,74,4,3,24,80,32,0,99,6,0.0,4,81,3,0,0,3,0,0,0,34.75
094ebfb6,R Avery,8,0.0,6,13,1,0,11,26,61,0,184,8,7.27,9,156,4,0,0,0,0,0,0,43.375
d05e9052,R Poojary,7,33.333333333333336,6,24,0,1,20,40,0,0,0,0,0.0,0,0,0,0,0,5,0,1,2,12.857142857142858
3377f988,Y Jasti,5,35.207499999999996,4,11,0,0,7,25,50,1,91,5,5.772,6,94,3,0,0,0,0,0,0,51.0
d73891ad,PK Mohanarangam,7,0.0,6,58,4,1,27,74,81,1,80,7,3.9071428571428575,12,136,4,0,0,5,0,1,1,86.42857142857143
0474fd64,KB Patil,6,50.12,6,42,2,0,24,73,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.333333333333334
1e3da0b7,VRCF Poubel,2,0.0,2,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
6e974d8f,RK Singh,4,32.432500000000005,4,19,2,0,13,41,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.75
15fe1668,O Casasola,7,0.0,7,71,6,0,25,120,3,0,15,1,0.0,0,12,0,0,0,2,0,0,0,13.714285714285714
f68bac56,B Lewis,5,55.55666666666667,3,3,0,0,2,8,45,0,75,5,6.4,5,78,2,0,0,0,0,0,1,39.8
d1317833,A Oxley,7,73.736,5,116,6,0,31,156,0,0,0,0,0.0,0,0,0,0,0,2,0,0,0,23.428571428571427
fd94c29f,L Bonner,7,74.66285714285713,7,123,10,5,70,98,95,1,128,7,4.587142857142857,15,167,5,0,1,4,0,0,0,117.28571428571429
0cea2730,J Pakeman,4,45.715,2,10,1,0,7,24,0,0,0,0,0.0,0,0,0,0,0,3,0,0,0,7.5
c2123fd0,C Stephenson,4,0.0,3,3,0,0,2,15,0,0,0,0,0.0,0,0,0,0,0,3,0,0,2,9.25
01b0d0a4,J Proctor,4,,0,0,0,0,0,0,54,1,70,4,4.75,5,90,2,0,0,1,0,0,0,55.75
b471ff6c,K Fubler,7,,1,2,0,0,2,2,90,2,81,6,3.5516666666666663,13,137,3,0,0,4,0,0,0,76.71428571428571
f91f59f3,K Hardat,7,73.72285714285714,7,50,7,0,26,57,0,0,0,0,0.0,0,0,0,0,0,1,2,0,1,16.0
ae4d0b45,Jonte Smith,6,54.545,2,12,1,0,12,17,49,0,82,5,0.0,8,96,4,0,0,2,0,0,2,61.5
3317dc7a,P Jayeshbhai Patel,4,0.0,4,42,6,0,20,64,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2,17.5
be37d889,R Walker,4,77.91666666666667,3,20,0,1,15,24,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.5
3595ad3b,S Foster,8,107.53499999999998,6,125,13,0,41,123,10,0,25,3,6.5,0,24,0,0,0,3,0,1,1,29.875
a12672e0,J Baker,8,105.04249999999999,8,155,14,7,55,150,0,0,0,0,0.0,0,0,0,0,1,3,2,0,1,40.875
bbf5da29,Khandubhai Ahir,3,46.663333333333334,3,26,1,1,22,42,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,18.0
28442755,RJ Ramjiawan,2,50.0,1,4,0,0,4,8,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0
72caebdc,GI Gokoel,5,,3,11,1,0,9,27,6,0,41,3,10.333333333333334,0,24,0,0,0,2,0,0,0,5.8
84ff65e5,J Pook,2,12.5,2,1,0,0,1,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-0.5
e21ef7ec,Ronald Ebanks,6,0.0,3,2,0,0,2,6,73,1,118,6,4.916666666666667,10,144,3,0,0,1,0,0,0,69.5
0b91b5d5,R Smith,4,,3,9,0,0,5,21,24,0,41,3,0.0,3,48,2,0,0,0,0,0,1,34.0
4e31ea36,Kristan Tillett,4,,3,8,0,0,4,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.5
835aa08f,R Jones,2,,1,7,0,0,7,9,6,0,19,1,9.5,0,12,0,0,0,0,0,0,0,6.5
aa867444,AD Dore,6,94.83666666666666,6,77,9,1,30,74,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20.833333333333332
06907633,AR Nair,1,100.0,1,1,0,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
4e1b7998,Chare Smith,3,,1,0,0,0,0,1,34,0,41,3,4.306666666666667,1,54,1,0,0,2,0,0,0,32.333333333333336
58c0c30c,L Maximo,4,,3,14,0,0,6,38,0,0,0,0,0.0,0,0,0,0,0,2,2,0,1,12.5
5bebe726,J Gallimore,2,,1,11,1,0,11,11,0,0,21,1,0.0,0,6,0,0,0,0,0,0,0,7.5
e1846e12,T Mpatane,3,0.0,1,0,0,0,0,1,13,0,74,3,10.166666666666666,2,42,2,0,0,0,0,0,0,19.0
4fc115af,RJ Pierre,8,68.9825,8,44,2,1,15,60,24,0,115,6,9.166666666666666,2,72,2,0,0,2,0,0,0,18.25
1fbc10cd,S Kruger,1,0.0,1,0,0,0,0,3,7,0,25,1,6.25,0,24,0,0,0,0,0,0,0,7.0
2e563be8,AR Perez Rivero,1,90.0,1,9,0,0,9,10,7,0,20,1,6.67,1,18,1,0,0,1,0,1,0,63.0
61763f48,Franz Bur,1,33.33,1,2,0,0,2,6,3,0,16,1,8.0,1,12,1,0,0,0,0,0,1,36.0
1636356e,Zuber Sunasara,1,14.29,1,1,0,0,1,7,0,0,2,1,6.0,0,2,0,0,0,0,0,0,0,1.0
9f2c6cd3,S Sarthak,9,108.815,4,44,2,1,26,39,50,0,123,6,0.0,11,112,4,0,0,2,0,0,1,49.666666666666664
10c158cc,K Sonavale,3,91.84333333333335,3,44,4,0,20,51,1,0,11,1,0.0,0,6,0,0,0,1,0,0,1,25.0
101b1180,V Shukla,8,121.535,8,190,17,7,52,130,0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,46.25
b424d3d3,Muhammad Asim,5,96.752,5,159,20,3,63,107,17,0,102,5,8.734,3,63,2,0,2,1,0,0,0,75.8
1a8f879b,Mujeeb-ur-Rehman,3,48.14666666666667,3,10,1,0,7,18,25,0,67,3,6.666666666666667,2,60,1,0,0,0,0,0,0,33.666666666666664
d92d4f5e,Choudhry Md Imran,4,,2,2,0,0,2,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
7503149b,Nawazish Akhtar,4,,2,28,3,0,14,31,0,0,0,0,0.0,0,0,0,0,0,3,0,0,2,18.5
457e6a8e,Muhammed Basil,4,0.0,3,6,0,0,5,13,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
0348f9a5,TH Tector,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
ae4a47d8,MP Ainsworth,4,50.0,2,13,0,0,10,26,18,0,47,3,0.0,1,34,1,0,0,2,0,0,0,17.0
bed559c8,Sobu George,3,,2,53,4,2,27,41,1,0,19,1,19.0,0,6,0,0,0,1,0,0,0,33.333333333333336
